"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
1,2023-03-22,28,13,57,22,35,27,2023-05-31,1,"8 ou 10","srag","mediana"
2,2023-03-29,29,14,52,23,35,26,2023-05-31,1,"8 ou 10","srag","mediana"
3,2023-04-05,30,15,50,24,36,39,2023-05-31,1,"8 ou 10","srag","mediana"
4,2023-04-12,26,12,45,21,32,22,2023-05-31,1,"8 ou 10","srag","mediana"
5,2023-04-19,25,11,43,20,30,23,2023-05-31,1,"8 ou 10","srag","mediana"
6,2023-04-26,22,9,39,17,27,22,2023-05-31,1,"8 ou 10","srag","mediana"
7,2023-05-03,19,8,34,15,23,23,2023-05-31,1,"8 ou 10","srag","mediana"
8,2023-05-10,16,7,29.025,12,20,16,2023-05-31,1,"8 ou 10","srag","mediana"
9,2023-05-17,13,5,25,10,16,14,2023-05-31,1,"8 ou 10","srag","mediana"
10,2023-05-24,10,3,20,7,13,8,2023-05-31,1,"8 ou 10","srag","mediana"
11,2023-05-24,8,2,19,5,11,8,2023-05-31,1,"8 ou 10","srag","mediana"
12,2023-05-31,6,1,19,4,9,NA,2023-05-31,1,"8 ou 10","srag","mediana"
1,2023-03-21,5,0,14,3,7,4,2023-05-31,1,"8 ou 10","covid","mediana"
2,2023-03-28,4,0,12,3,6,4,2023-05-31,1,"8 ou 10","covid","mediana"
3,2023-04-04,4,0,12,3,6,7,2023-05-31,1,"8 ou 10","covid","mediana"
4,2023-04-11,3,0,9,2,5,4,2023-05-31,1,"8 ou 10","covid","mediana"
5,2023-04-18,3,0,8,1,4,3,2023-05-31,1,"8 ou 10","covid","mediana"
6,2023-04-25,2,0,7,1,3,1,2023-05-31,1,"8 ou 10","covid","mediana"
7,2023-05-02,2,0,7,1,3,1,2023-05-31,1,"8 ou 10","covid","mediana"
8,2023-05-09,2,0,6,1,3,2,2023-05-31,1,"8 ou 10","covid","mediana"
9,2023-05-16,2,0,7,1,3,2,2023-05-31,1,"8 ou 10","covid","mediana"
10,2023-05-23,2,0,7,1,3,3,2023-05-31,1,"8 ou 10","covid","mediana"
11,2023-05-23,2,0,9,1,4,3,2023-05-31,1,"8 ou 10","covid","mediana"
12,2023-05-30,3,0,17.025,1,5,NA,2023-05-31,1,"8 ou 10","covid","mediana"
1,2023-03-22,31,15.975,54,25,37,31,2023-05-31,2,"8 ou 10","srag","mediana"
2,2023-03-29,27.5,14,46.025,22,33,31,2023-05-31,2,"8 ou 10","srag","mediana"
3,2023-04-05,24,12,41,20,29,22,2023-05-31,2,"8 ou 10","srag","mediana"
4,2023-04-12,23,10.975,39,18,27,22,2023-05-31,2,"8 ou 10","srag","mediana"
5,2023-04-19,20,10,35,16.75,25,21,2023-05-31,2,"8 ou 10","srag","mediana"
6,2023-04-26,19,9,33,15,24,23,2023-05-31,2,"8 ou 10","srag","mediana"
7,2023-05-03,18,8,30.025,14,21,13,2023-05-31,2,"8 ou 10","srag","mediana"
8,2023-05-10,17,7,29,14,21,20,2023-05-31,2,"8 ou 10","srag","mediana"
9,2023-05-17,16,7,29,13,20,17,2023-05-31,2,"8 ou 10","srag","mediana"
10,2023-05-24,16,7,27,12,19,15,2023-05-31,2,"8 ou 10","srag","mediana"
11,2023-05-24,15,5.975,29.025,11,19,15,2023-05-31,2,"8 ou 10","srag","mediana"
12,2023-05-31,14,4,35,10,20,NA,2023-05-31,2,"8 ou 10","srag","mediana"
1,2023-03-17,8,1,23,5,12,10,2023-05-31,2,"8 ou 10","covid","mediana"
2,2023-03-24,6,1,16,4,8,8,2023-05-31,2,"8 ou 10","covid","mediana"
3,2023-03-31,4,0,12,3,6,2,2023-05-31,2,"8 ou 10","covid","mediana"
4,2023-04-07,4,0,11,2,6,2,2023-05-31,2,"8 ou 10","covid","mediana"
5,2023-04-14,4,0,11,2,6,4,2023-05-31,2,"8 ou 10","covid","mediana"
6,2023-04-21,4,0,11,2,6,5,2023-05-31,2,"8 ou 10","covid","mediana"
7,2023-04-28,4,0,12,2,6,7,2023-05-31,2,"8 ou 10","covid","mediana"
8,2023-05-05,4,0,11,2,5.25,2,2023-05-31,2,"8 ou 10","covid","mediana"
9,2023-05-12,4,0,11,2,5,5,2023-05-31,2,"8 ou 10","covid","mediana"
10,2023-05-19,3,0,10,2,5,3,2023-05-31,2,"8 ou 10","covid","mediana"
11,2023-05-19,3,0,11,2,5,3,2023-05-31,2,"8 ou 10","covid","mediana"
12,2023-05-26,3,0,17,1,5,NA,2023-05-31,2,"8 ou 10","covid","mediana"
1,2023-03-22,55,31.975,91,47,64,50,2023-05-31,3,"8 ou 10","srag","mediana"
2,2023-03-29,59,36.975,89,51,67,61,2023-05-31,3,"8 ou 10","srag","mediana"
3,2023-04-05,61,36.975,90.025,53,70,66,2023-05-31,3,"8 ou 10","srag","mediana"
4,2023-04-12,57.5,36,88,49.75,66,59,2023-05-31,3,"8 ou 10","srag","mediana"
5,2023-04-19,51,30,79,44.75,59,57,2023-05-31,3,"8 ou 10","srag","mediana"
6,2023-04-26,44.5,25,68.025,38,52,39,2023-05-31,3,"8 ou 10","srag","mediana"
7,2023-05-03,39,22.975,62,33,47,37,2023-05-31,3,"8 ou 10","srag","mediana"
8,2023-05-10,37,22,56,32,43,37,2023-05-31,3,"8 ou 10","srag","mediana"
9,2023-05-17,35,20,54,30,41,38,2023-05-31,3,"8 ou 10","srag","mediana"
10,2023-05-24,34,19,53,29,40,33,2023-05-31,3,"8 ou 10","srag","mediana"
11,2023-05-24,32,17,54.025,27,38,33,2023-05-31,3,"8 ou 10","srag","mediana"
12,2023-05-31,30,12,63.025,23,39,NA,2023-05-31,3,"8 ou 10","srag","mediana"
1,2023-03-22,10,2,27,7,14,8,2023-05-31,3,"8 ou 10","covid","mediana"
2,2023-03-29,10,3,22.025,7,13,12,2023-05-31,3,"8 ou 10","covid","mediana"
3,2023-04-05,9,2,23,6,12,10,2023-05-31,3,"8 ou 10","covid","mediana"
4,2023-04-12,8,2,18,6,10,8,2023-05-31,3,"8 ou 10","covid","mediana"
5,2023-04-19,6,1,16,4,9,7,2023-05-31,3,"8 ou 10","covid","mediana"
6,2023-04-26,4,0,12,3,6,7,2023-05-31,3,"8 ou 10","covid","mediana"
7,2023-05-03,3,0,9,2,5,0,2023-05-31,3,"8 ou 10","covid","mediana"
8,2023-05-10,2,0,8,1,4,3,2023-05-31,3,"8 ou 10","covid","mediana"
9,2023-05-17,2,0,7,1,3,2,2023-05-31,3,"8 ou 10","covid","mediana"
10,2023-05-24,2,0,6,1,3,2,2023-05-31,3,"8 ou 10","covid","mediana"
11,2023-05-24,1,0,7,1,3,2,2023-05-31,3,"8 ou 10","covid","mediana"
12,2023-05-31,1,0,10,0,3,NA,2023-05-31,3,"8 ou 10","covid","mediana"
1,2023-03-20,11,3,23,8,14,12,2023-05-31,4,"8 ou 10","srag","mediana"
2,2023-03-27,9,3,18,6.75,12,9,2023-05-31,4,"8 ou 10","srag","mediana"
3,2023-04-03,8,2,17,6,11,6,2023-05-31,4,"8 ou 10","srag","mediana"
4,2023-04-10,8,2,16,6,11,9,2023-05-31,4,"8 ou 10","srag","mediana"
5,2023-04-17,8,2,17,6,10,9,2023-05-31,4,"8 ou 10","srag","mediana"
6,2023-04-24,7,2,16,5,10,9,2023-05-31,4,"8 ou 10","srag","mediana"
7,2023-05-01,7,2,15,5,9,7,2023-05-31,4,"8 ou 10","srag","mediana"
8,2023-05-08,6,2,13,4,8,5,2023-05-31,4,"8 ou 10","srag","mediana"
9,2023-05-15,6,1,13.025,4,8,6,2023-05-31,4,"8 ou 10","srag","mediana"
10,2023-05-22,6,1,13,4,8,6,2023-05-31,4,"8 ou 10","srag","mediana"
11,2023-05-22,5,1,14,4,8,6,2023-05-31,4,"8 ou 10","srag","mediana"
12,2023-05-29,5,0,19,3,8,NA,2023-05-31,4,"8 ou 10","srag","mediana"
1,2023-03-11,8,1,26.025,5,12,8,2023-05-31,4,"8 ou 10","covid","mediana"
2,2023-03-18,5,0,14.025,3,7,8,2023-05-31,4,"8 ou 10","covid","mediana"
3,2023-03-25,3,0,8,1,4,2,2023-05-31,4,"8 ou 10","covid","mediana"
4,2023-04-01,2,0,7,1,3,0,2023-05-31,4,"8 ou 10","covid","mediana"
5,2023-04-08,2,0,7,1,3,2,2023-05-31,4,"8 ou 10","covid","mediana"
6,2023-04-15,2,0,7,1,3,1,2023-05-31,4,"8 ou 10","covid","mediana"
7,2023-04-22,2,0,8,1,4,4,2023-05-31,4,"8 ou 10","covid","mediana"
8,2023-04-29,3,0,10,1,5,4,2023-05-31,4,"8 ou 10","covid","mediana"
9,2023-05-06,3,0,11,2,5,2,2023-05-31,4,"8 ou 10","covid","mediana"
10,2023-05-13,4,0,12,2,6,5,2023-05-31,4,"8 ou 10","covid","mediana"
11,2023-05-13,5,0,15.025,3,7,5,2023-05-31,4,"8 ou 10","covid","mediana"
12,2023-05-20,5,0,43,3,11,NA,2023-05-31,4,"8 ou 10","covid","mediana"
1,2023-03-22,102,63.975,158.025,89,121,107,2023-05-31,5,"8 ou 10","srag","mediana"
2,2023-03-29,95,59,145,84,109,84,2023-05-31,5,"8 ou 10","srag","mediana"
3,2023-04-05,90,55.975,134.05,77,104,112,2023-05-31,5,"8 ou 10","srag","mediana"
4,2023-04-12,80,52,121,69,92,75,2023-05-31,5,"8 ou 10","srag","mediana"
5,2023-04-19,72,42.975,109,62,83,61,2023-05-31,5,"8 ou 10","srag","mediana"
6,2023-04-26,70,40,105.025,60,81,70,2023-05-31,5,"8 ou 10","srag","mediana"
7,2023-05-03,67,39.975,99,56,76,73,2023-05-31,5,"8 ou 10","srag","mediana"
8,2023-05-10,61,39,91.025,52,71,66,2023-05-31,5,"8 ou 10","srag","mediana"
9,2023-05-17,52,29,81,44,61,56,2023-05-31,5,"8 ou 10","srag","mediana"
10,2023-05-24,43,25.975,67,37,51,37,2023-05-31,5,"8 ou 10","srag","mediana"
11,2023-05-24,36,19,61,30,43,37,2023-05-31,5,"8 ou 10","srag","mediana"
12,2023-05-31,30.5,12,67,23,39,NA,2023-05-31,5,"8 ou 10","srag","mediana"
1,2023-03-14,11,3,28,8,16,14,2023-05-31,5,"8 ou 10","covid","mediana"
2,2023-03-21,9,2,20,6,12,8,2023-05-31,5,"8 ou 10","covid","mediana"
3,2023-03-28,7,1,18,5,10,6,2023-05-31,5,"8 ou 10","covid","mediana"
4,2023-04-04,6,1,15,4,9,8,2023-05-31,5,"8 ou 10","covid","mediana"
5,2023-04-11,6,1,14,3,8,4,2023-05-31,5,"8 ou 10","covid","mediana"
6,2023-04-18,5,1,13,3,7,8,2023-05-31,5,"8 ou 10","covid","mediana"
7,2023-04-25,5,1,12,3,7,1,2023-05-31,5,"8 ou 10","covid","mediana"
8,2023-05-02,5,1,11,3,7,7,2023-05-31,5,"8 ou 10","covid","mediana"
9,2023-05-09,5,0,12.025,3,7,6,2023-05-31,5,"8 ou 10","covid","mediana"
10,2023-05-16,5,0,13,3,7,5,2023-05-31,5,"8 ou 10","covid","mediana"
11,2023-05-16,5,0,15,3,7,5,2023-05-31,5,"8 ou 10","covid","mediana"
12,2023-05-23,5,0,23,3,8,NA,2023-05-31,5,"8 ou 10","covid","mediana"
1,2023-03-22,263,185,375,238,293.25,269,2023-05-31,6,"8 ou 10","srag","mediana"
2,2023-03-29,239,170.975,321.15,216,262.25,244,2023-05-31,6,"8 ou 10","srag","mediana"
3,2023-04-05,215,158.975,293,194,240,204,2023-05-31,6,"8 ou 10","srag","mediana"
4,2023-04-12,203,146,273.05,184,223,196,2023-05-31,6,"8 ou 10","srag","mediana"
5,2023-04-19,199,147,266,179,219,216,2023-05-31,6,"8 ou 10","srag","mediana"
6,2023-04-26,194,140,254.025,176,213,189,2023-05-31,6,"8 ou 10","srag","mediana"
7,2023-05-03,190,133,254,172,208,181,2023-05-31,6,"8 ou 10","srag","mediana"
8,2023-05-10,192,133.975,248.05,172,209,188,2023-05-31,6,"8 ou 10","srag","mediana"
9,2023-05-17,190,132,265.05,173,211,215,2023-05-31,6,"8 ou 10","srag","mediana"
10,2023-05-24,180,129,239.025,164,199,172,2023-05-31,6,"8 ou 10","srag","mediana"
11,2023-05-24,170,120,236.05,153,193,172,2023-05-31,6,"8 ou 10","srag","mediana"
12,2023-05-31,165,94.975,274,139,194,NA,2023-05-31,6,"8 ou 10","srag","mediana"
1,2023-03-14,57,30,94.025,48,67,62,2023-05-31,6,"8 ou 10","covid","mediana"
2,2023-03-21,41,23,66.025,34,48,37,2023-05-31,6,"8 ou 10","covid","mediana"
3,2023-03-28,31,16,50.025,26,37,33,2023-05-31,6,"8 ou 10","covid","mediana"
4,2023-04-04,23,12,39,19,28,24,2023-05-31,6,"8 ou 10","covid","mediana"
5,2023-04-11,18,8,32,14,22,15,2023-05-31,6,"8 ou 10","covid","mediana"
6,2023-04-18,16,7,28,12,20,15,2023-05-31,6,"8 ou 10","covid","mediana"
7,2023-04-25,14,6,27.025,11,18,16,2023-05-31,6,"8 ou 10","covid","mediana"
8,2023-05-02,14,5,24,11,17,13,2023-05-31,6,"8 ou 10","covid","mediana"
9,2023-05-09,12,5,23.025,9,16,16,2023-05-31,6,"8 ou 10","covid","mediana"
10,2023-05-16,11,4,21.025,8,14,10,2023-05-31,6,"8 ou 10","covid","mediana"
11,2023-05-16,10,3,22,7,13,10,2023-05-31,6,"8 ou 10","covid","mediana"
12,2023-05-23,9,2,26,6,13,NA,2023-05-31,6,"8 ou 10","covid","mediana"
1,2023-03-15,11,3,26.025,8,15,9,2023-05-31,7,"8 ou 10","srag","mediana"
2,2023-03-22,12,4,24,9,15,15,2023-05-31,7,"8 ou 10","srag","mediana"
3,2023-03-29,12,4,26,9,15,13,2023-05-31,7,"8 ou 10","srag","mediana"
4,2023-04-05,10,3,21,8,14,15,2023-05-31,7,"8 ou 10","srag","mediana"
5,2023-04-12,9,2,18,6,12,5,2023-05-31,7,"8 ou 10","srag","mediana"
6,2023-04-19,9,3,19,6,12,6,2023-05-31,7,"8 ou 10","srag","mediana"
7,2023-04-26,10,3,22,7,13,11,2023-05-31,7,"8 ou 10","srag","mediana"
8,2023-05-03,11.5,4,23,9,15,11,2023-05-31,7,"8 ou 10","srag","mediana"
9,2023-05-10,14,5,27,11,18,16,2023-05-31,7,"8 ou 10","srag","mediana"
10,2023-05-17,16,6,33,12,20,18,2023-05-31,7,"8 ou 10","srag","mediana"
11,2023-05-17,18,6,38,13,23,18,2023-05-31,7,"8 ou 10","srag","mediana"
12,2023-05-24,20,5,62.025,13,29,NA,2023-05-31,7,"8 ou 10","srag","mediana"
1,2023-03-08,3,0,13,1,5,2,2023-05-31,7,"8 ou 10","covid","mediana"
2,2023-03-15,3,0,10.025,2,5,6,2023-05-31,7,"8 ou 10","covid","mediana"
3,2023-03-22,3,0,10,1,5,2,2023-05-31,7,"8 ou 10","covid","mediana"
4,2023-03-29,3,0,9,1,4,3,2023-05-31,7,"8 ou 10","covid","mediana"
5,2023-04-05,2,0,8,1,4,5,2023-05-31,7,"8 ou 10","covid","mediana"
6,2023-04-12,2,0,6,1,3,0,2023-05-31,7,"8 ou 10","covid","mediana"
7,2023-04-19,1,0,6,0,2,1,2023-05-31,7,"8 ou 10","covid","mediana"
8,2023-04-26,1,0,5,0,2,1,2023-05-31,7,"8 ou 10","covid","mediana"
9,2023-05-03,1,0,6,0,2,2,2023-05-31,7,"8 ou 10","covid","mediana"
10,2023-05-10,1,0,5,0,2,1,2023-05-31,7,"8 ou 10","covid","mediana"
11,2023-05-10,1,0,5,0,2,1,2023-05-31,7,"8 ou 10","covid","mediana"
12,2023-05-17,1,0,9,0,2,NA,2023-05-31,7,"8 ou 10","covid","mediana"
1,2023-04-05,604,446.875,801.025,555,657,605,2023-05-31,8,"8 ou 10","srag","mediana"
2,2023-04-12,583,453,769.1,538.75,629,593,2023-05-31,8,"8 ou 10","srag","mediana"
3,2023-04-19,574,438.975,724.15,534.75,623.25,557,2023-05-31,8,"8 ou 10","srag","mediana"
4,2023-04-26,585,445.975,740.075,537,629,593,2023-05-31,8,"8 ou 10","srag","mediana"
5,2023-05-03,600,467.975,769,557,653,600,2023-05-31,8,"8 ou 10","srag","mediana"
6,2023-05-10,617,470.975,776.025,571.75,668,601,2023-05-31,8,"8 ou 10","srag","mediana"
7,2023-05-17,644.5,491.825,813.15,594,695,678,2023-05-31,8,"8 ou 10","srag","mediana"
8,2023-05-24,642,495.85,836,593,693.25,638,2023-05-31,8,"8 ou 10","srag","mediana"
9,2023-05-24,638,471.975,877.05,584,695.25,638,2023-05-31,8,"8 ou 10","srag","mediana"
10,2023-05-31,641.5,389,1111.025,550.75,738,NA,2023-05-31,8,"8 ou 10","srag","mediana"
1,2023-03-15,318,205,473.075,282,355.25,318,2023-05-31,8,"8 ou 10","covid","mediana"
2,2023-03-22,225,147,313.075,200,250.25,242,2023-05-31,8,"8 ou 10","covid","mediana"
3,2023-03-29,158,105,220,139,177,147,2023-05-31,8,"8 ou 10","covid","mediana"
4,2023-04-05,114,76,170.025,100,129,122,2023-05-31,8,"8 ou 10","covid","mediana"
5,2023-04-12,86,56,129,75,98,76,2023-05-31,8,"8 ou 10","covid","mediana"
6,2023-04-19,73,46,107,62,83,83,2023-05-31,8,"8 ou 10","covid","mediana"
7,2023-04-26,61.5,38,91.025,53,70,59,2023-05-31,8,"8 ou 10","covid","mediana"
8,2023-05-03,56,34.975,85,48,65,46,2023-05-31,8,"8 ou 10","covid","mediana"
9,2023-05-10,57,33,88.025,49,66,64,2023-05-31,8,"8 ou 10","covid","mediana"
10,2023-05-17,60,36,89.025,51,68,62,2023-05-31,8,"8 ou 10","covid","mediana"
11,2023-05-17,61,35.975,97.025,52,71,62,2023-05-31,8,"8 ou 10","covid","mediana"
12,2023-05-24,62,29.975,126.05,50,80.25,NA,2023-05-31,8,"8 ou 10","covid","mediana"
1,2023-03-15,71,45,108,61,83,74,2023-05-31,9,"8 ou 10","srag","mediana"
2,2023-03-22,64,40,94,56,73,66,2023-05-31,9,"8 ou 10","srag","mediana"
3,2023-03-29,56,36,84,49,64,53,2023-05-31,9,"8 ou 10","srag","mediana"
4,2023-04-05,53,32,81.025,45,63,58,2023-05-31,9,"8 ou 10","srag","mediana"
5,2023-04-12,52,31,78,45,60,50,2023-05-31,9,"8 ou 10","srag","mediana"
6,2023-04-19,53.5,32,79,45,61,43,2023-05-31,9,"8 ou 10","srag","mediana"
7,2023-04-26,60,38,85,52,68,64,2023-05-31,9,"8 ou 10","srag","mediana"
8,2023-05-03,70,45,105.05,60,79,75,2023-05-31,9,"8 ou 10","srag","mediana"
9,2023-05-10,77,49,113,68,87.25,77,2023-05-31,9,"8 ou 10","srag","mediana"
10,2023-05-17,83,56,121,74,93.25,87,2023-05-31,9,"8 ou 10","srag","mediana"
11,2023-05-17,88,55,136,77,102,87,2023-05-31,9,"8 ou 10","srag","mediana"
12,2023-05-24,96,45,186.025,76,117,NA,2023-05-31,9,"8 ou 10","srag","mediana"
1,2023-03-10,11,3,25,8,16,11,2023-05-31,9,"8 ou 10","covid","mediana"
2,2023-03-17,10,3,23,8,14,14,2023-05-31,9,"8 ou 10","covid","mediana"
3,2023-03-24,9,3,19,6,12,7,2023-05-31,9,"8 ou 10","covid","mediana"
4,2023-03-31,9,2,17.025,6,11,7,2023-05-31,9,"8 ou 10","covid","mediana"
5,2023-04-07,8,2,18,6,11,10,2023-05-31,9,"8 ou 10","covid","mediana"
6,2023-04-14,8,2,16,5,10,9,2023-05-31,9,"8 ou 10","covid","mediana"
7,2023-04-21,7,2,16,5,9,7,2023-05-31,9,"8 ou 10","covid","mediana"
8,2023-04-28,7,1,15,5,9,4,2023-05-31,9,"8 ou 10","covid","mediana"
9,2023-05-05,7,1.975,15,4.75,9,10,2023-05-31,9,"8 ou 10","covid","mediana"
10,2023-05-12,6,1,14,4,9,6,2023-05-31,9,"8 ou 10","covid","mediana"
11,2023-05-12,6,1,16,4,9,6,2023-05-31,9,"8 ou 10","covid","mediana"
12,2023-05-19,6,0.975000000000001,20,3,9,NA,2023-05-31,9,"8 ou 10","covid","mediana"
1,2023-03-22,78,46.975,121,67,90,69,2023-05-31,10,"8 ou 10","srag","mediana"
2,2023-03-29,82,54,118,71,93,93,2023-05-31,10,"8 ou 10","srag","mediana"
3,2023-04-05,79,53,113,70,89,84,2023-05-31,10,"8 ou 10","srag","mediana"
4,2023-04-12,73,45,101,63,81.25,74,2023-05-31,10,"8 ou 10","srag","mediana"
5,2023-04-19,67,42,96.025,58,76,63,2023-05-31,10,"8 ou 10","srag","mediana"
6,2023-04-26,62,39,89,54,72,58,2023-05-31,10,"8 ou 10","srag","mediana"
7,2023-05-03,62,39,91,53,71,65,2023-05-31,10,"8 ou 10","srag","mediana"
8,2023-05-10,64,41,91.025,56,72,63,2023-05-31,10,"8 ou 10","srag","mediana"
9,2023-05-17,66,42,97,57,75,66,2023-05-31,10,"8 ou 10","srag","mediana"
10,2023-05-24,67,42,99.025,58,78,70,2023-05-31,10,"8 ou 10","srag","mediana"
11,2023-05-24,69,43,108.025,60,80,70,2023-05-31,10,"8 ou 10","srag","mediana"
12,2023-05-31,71,34.975,137.025,58,88,NA,2023-05-31,10,"8 ou 10","srag","mediana"
1,2023-03-15,14,3,38,10,20,18,2023-05-31,10,"8 ou 10","covid","mediana"
2,2023-03-22,9,2,22.025,6.75,13,8,2023-05-31,10,"8 ou 10","covid","mediana"
3,2023-03-29,7,1,17,4,9,4,2023-05-31,10,"8 ou 10","covid","mediana"
4,2023-04-05,5,1,14.025,3,7,10,2023-05-31,10,"8 ou 10","covid","mediana"
5,2023-04-12,4,0,10,2,5,2,2023-05-31,10,"8 ou 10","covid","mediana"
6,2023-04-19,3,0,8,1,4,2,2023-05-31,10,"8 ou 10","covid","mediana"
7,2023-04-26,2,0,7,1,3,2,2023-05-31,10,"8 ou 10","covid","mediana"
8,2023-05-03,2,0,6.02499999999998,1,3,2,2023-05-31,10,"8 ou 10","covid","mediana"
9,2023-05-10,1,0,6,0,2,3,2023-05-31,10,"8 ou 10","covid","mediana"
10,2023-05-17,1,0,5,0,2,1,2023-05-31,10,"8 ou 10","covid","mediana"
11,2023-05-17,1,0,6,0,2,1,2023-05-31,10,"8 ou 10","covid","mediana"
12,2023-05-24,1,0,7,0,2,NA,2023-05-31,10,"8 ou 10","covid","mediana"
1,2023-03-22,18,6,39,13,23,20,2023-05-31,11,"8 ou 10","srag","mediana"
2,2023-03-29,12,4,24,9,15,12,2023-05-31,11,"8 ou 10","srag","mediana"
3,2023-04-05,8,2,18,6,11,7,2023-05-31,11,"8 ou 10","srag","mediana"
4,2023-04-12,7,2,16,5,9,7,2023-05-31,11,"8 ou 10","srag","mediana"
5,2023-04-19,8,2,18,5,11,10,2023-05-31,11,"8 ou 10","srag","mediana"
6,2023-04-26,9,2,19,6,11,6,2023-05-31,11,"8 ou 10","srag","mediana"
7,2023-05-03,13,5,26,10,17,12,2023-05-31,11,"8 ou 10","srag","mediana"
8,2023-05-10,24,10,43,19,29,25,2023-05-31,11,"8 ou 10","srag","mediana"
9,2023-05-17,43,18,74.025,34,51,44,2023-05-31,11,"8 ou 10","srag","mediana"
10,2023-05-24,69,35.975,121,57,83,80,2023-05-31,11,"8 ou 10","srag","mediana"
11,2023-05-24,87,42,164.05,72.75,103.25,80,2023-05-31,11,"8 ou 10","srag","mediana"
12,2023-05-31,111.5,32,381.075,77,163.25,NA,2023-05-31,11,"8 ou 10","srag","mediana"
1,2023-03-14,4,0,23,2,8,4,2023-05-31,11,"8 ou 10","covid","mediana"
2,2023-03-21,3,0,13,1,5,5,2023-05-31,11,"8 ou 10","covid","mediana"
3,2023-03-28,2,0,9,1,3,1,2023-05-31,11,"8 ou 10","covid","mediana"
4,2023-04-04,1,0,7,0,2,2,2023-05-31,11,"8 ou 10","covid","mediana"
5,2023-04-11,1,0,5,0,2,2,2023-05-31,11,"8 ou 10","covid","mediana"
6,2023-04-18,0,0,4,0,1,0,2023-05-31,11,"8 ou 10","covid","mediana"
7,2023-04-25,0,0,4,0,1,0,2023-05-31,11,"8 ou 10","covid","mediana"
8,2023-05-02,1,0,5,0,2,0,2023-05-31,11,"8 ou 10","covid","mediana"
9,2023-05-09,2,0,9,1,3,1,2023-05-31,11,"8 ou 10","covid","mediana"
10,2023-05-16,5,0,19,3,9,10,2023-05-31,11,"8 ou 10","covid","mediana"
11,2023-05-16,10,0,48,6,17,10,2023-05-31,11,"8 ou 10","covid","mediana"
12,2023-05-23,19,0,437.199999999999,8,47,NA,2023-05-31,11,"8 ou 10","covid","mediana"
1,2023-03-22,16,6,31,12,21,17,2023-05-31,12,"8 ou 10","srag","mediana"
2,2023-03-29,16,7,28,13,20,15,2023-05-31,12,"8 ou 10","srag","mediana"
3,2023-04-05,16,6,29,12,20,18,2023-05-31,12,"8 ou 10","srag","mediana"
4,2023-04-12,15,7,28,12,19,13,2023-05-31,12,"8 ou 10","srag","mediana"
5,2023-04-19,16,7,28,13,19,17,2023-05-31,12,"8 ou 10","srag","mediana"
6,2023-04-26,16,7,27,12,19,18,2023-05-31,12,"8 ou 10","srag","mediana"
7,2023-05-03,15,7,27,11,18,12,2023-05-31,12,"8 ou 10","srag","mediana"
8,2023-05-10,15,6,27,11,18,19,2023-05-31,12,"8 ou 10","srag","mediana"
9,2023-05-17,13,6,23,10,16,12,2023-05-31,12,"8 ou 10","srag","mediana"
10,2023-05-24,12,5,24,9,16,12,2023-05-31,12,"8 ou 10","srag","mediana"
11,2023-05-24,12,4,24,9,15,12,2023-05-31,12,"8 ou 10","srag","mediana"
12,2023-05-31,11,3,29,7,15,NA,2023-05-31,12,"8 ou 10","srag","mediana"
1,2023-03-02,4,0,15,3,7,5,2023-05-31,12,"8 ou 10","covid","mediana"
2,2023-03-09,4,0,11,3,6,4,2023-05-31,12,"8 ou 10","covid","mediana"
3,2023-03-16,4,0,9.02499999999998,2,5,4,2023-05-31,12,"8 ou 10","covid","mediana"
4,2023-03-23,3,0,10,2,5,4,2023-05-31,12,"8 ou 10","covid","mediana"
5,2023-03-30,3,0,9,2,5,2,2023-05-31,12,"8 ou 10","covid","mediana"
6,2023-04-06,3,0,8,1,4,4,2023-05-31,12,"8 ou 10","covid","mediana"
7,2023-04-13,2,0,7,1,4,4,2023-05-31,12,"8 ou 10","covid","mediana"
8,2023-04-20,2,0,7,1,4,1,2023-05-31,12,"8 ou 10","covid","mediana"
9,2023-04-27,2,0,7,1,3,1,2023-05-31,12,"8 ou 10","covid","mediana"
10,2023-05-04,2,0,7,1,4,3,2023-05-31,12,"8 ou 10","covid","mediana"
11,2023-05-04,2,0,8,1,4,3,2023-05-31,12,"8 ou 10","covid","mediana"
12,2023-05-11,2,0,14.025,1,4.25,NA,2023-05-31,12,"8 ou 10","covid","mediana"
1,2023-03-22,67.5,40,113,56,81,71,2023-05-31,13,"8 ou 10","srag","mediana"
2,2023-03-29,59.5,35.975,94,51,70,65,2023-05-31,13,"8 ou 10","srag","mediana"
3,2023-04-05,55,33,84,47,64,42,2023-05-31,13,"8 ou 10","srag","mediana"
4,2023-04-12,53.5,31,84,46,62,60,2023-05-31,13,"8 ou 10","srag","mediana"
5,2023-04-19,54,32,86.025,46,63,48,2023-05-31,13,"8 ou 10","srag","mediana"
6,2023-04-26,59,35,92,51,68,63,2023-05-31,13,"8 ou 10","srag","mediana"
7,2023-05-03,64,36,96,55,73,62,2023-05-31,13,"8 ou 10","srag","mediana"
8,2023-05-10,66,40,101,57,76,79,2023-05-31,13,"8 ou 10","srag","mediana"
9,2023-05-17,64,39,99,55,74,60,2023-05-31,13,"8 ou 10","srag","mediana"
10,2023-05-24,62,36.975,97,53,72,61,2023-05-31,13,"8 ou 10","srag","mediana"
