"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
11,2023-04-04,25,14.975,39,22,30,27,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
12,2023-04-11,23,13,36,20,27,19,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
13,2023-04-18,23,12,36,19,27,23,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
14,2023-04-25,21,11,33,17,25,22,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
15,2023-05-02,20,11,33,17,24,19,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
16,2023-05-09,19,10,30,16,23,19,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
17,2023-05-16,18,9,31,15,21,21,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
18,2023-05-23,17,9,28,14,20,16,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
19,2023-05-30,16,8,26,13,19,16,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
20,2023-06-06,14,7,24,11,17,16,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
21,2023-06-13,13,6,22,10,16,10,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
22,2023-06-20,12,6,21,10,15,14,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
23,2023-06-27,11,4,18,8,13,15,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
24,2023-07-04,9,4,17.025,7,12,9,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
25,2023-07-11,8,3,15,6,11,8,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
26,2023-07-18,7,2,14,5,9,5,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
27,2023-07-25,7,2,13,5,9,4,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
28,2023-08-01,6,2,12,4,8,4,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
29,2023-08-08,6,1,12,4,8,10,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
30,2023-08-15,6,1,12,4,7,7,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
31,2023-08-22,6,1,13,4,8,5,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
32,2023-08-29,5,1,14,3,8,NA,2023-09-06,"ARARAQUARA","30","srag","com_atraso"
1,2023-02-01,58,36,87,51,66,61,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
2,2023-02-08,57,37,81,49,64,54,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
3,2023-02-15,59,40,84,52,67,54,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
4,2023-02-22,68,47,95,61,76,71,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
5,2023-03-01,74,49,102,66,83,83,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
6,2023-03-08,71,49,98,63,79,65,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
7,2023-03-15,67,45,94,59,76,73,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
8,2023-03-22,62,42,89,55,70,53,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
9,2023-03-29,62,43,87,54,70,59,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
10,2023-04-05,62,39,87,55,70,73,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
11,2023-04-12,53,34.975,75,46,60,53,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
12,2023-04-19,44,27,64.025,38,50,45,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
13,2023-04-26,37,22,55,31,43,30,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
14,2023-05-03,36,22,54,32,42,39,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
15,2023-05-10,39,25,57,34,45,35,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
16,2023-05-17,46,28.975,65,39,51,51,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
17,2023-05-24,51,33,72.025,44,58,47,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
18,2023-05-31,58,38,81,51,65,59,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
19,2023-06-07,63,42,89,56,71,66,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
20,2023-06-14,61,42,85,54,69.25,64,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
21,2023-06-21,55,38,76.025,48,62,57,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
22,2023-06-28,46,30,66,40,52,41,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
23,2023-07-05,40,25,59,35,46,51,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
24,2023-07-12,33,20,51,28,39,25,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
25,2023-07-19,32,20,48.025,27,37,27,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
26,2023-07-26,35,21,52,30,40,37,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
27,2023-08-02,37,22,54,32,42,38,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
28,2023-08-09,35,20,54,30,41,36,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
29,2023-08-16,27,14.975,42.025,23,32,37,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
30,2023-08-23,16,8,27,13,19,17,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
31,2023-08-30,8,2,17,5,10,2,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
32,2023-09-06,4,0,14,2,6,NA,2023-09-06,"BAIXADA SANTISTA","30","srag","com_atraso"
1,2023-01-25,7,2,16,5,10,6,2023-09-06,"BARRETOS","30","srag","com_atraso"
2,2023-02-01,8,3,16,6,10.25,11,2023-09-06,"BARRETOS","30","srag","com_atraso"
3,2023-02-08,8,3,15,6,11,7,2023-09-06,"BARRETOS","30","srag","com_atraso"
4,2023-02-15,9,3,16,6,11,9,2023-09-06,"BARRETOS","30","srag","com_atraso"
5,2023-02-22,9,3,16,7,11,6,2023-09-06,"BARRETOS","30","srag","com_atraso"
6,2023-03-01,9,3,17,7,11,10,2023-09-06,"BARRETOS","30","srag","com_atraso"
7,2023-03-08,10,4,17,7,12,9,2023-09-06,"BARRETOS","30","srag","com_atraso"
8,2023-03-15,10,4,17.025,7,12,14,2023-09-06,"BARRETOS","30","srag","com_atraso"
9,2023-03-22,9,4,17,7,12,11,2023-09-06,"BARRETOS","30","srag","com_atraso"
10,2023-03-29,9,4,16,7,12,7,2023-09-06,"BARRETOS","30","srag","com_atraso"
11,2023-04-05,9,3,17,7,11,7,2023-09-06,"BARRETOS","30","srag","com_atraso"
12,2023-04-12,8,3,15,6,10,12,2023-09-06,"BARRETOS","30","srag","com_atraso"
13,2023-04-19,8,2,15,6,10,8,2023-09-06,"BARRETOS","30","srag","com_atraso"
14,2023-04-26,7,2,13,5,9,9,2023-09-06,"BARRETOS","30","srag","com_atraso"
15,2023-05-03,6,2,13,4,8,5,2023-09-06,"BARRETOS","30","srag","com_atraso"
16,2023-05-10,5,1,12,4,7,6,2023-09-06,"BARRETOS","30","srag","com_atraso"
17,2023-05-17,5,1,11,3,7,1,2023-09-06,"BARRETOS","30","srag","com_atraso"
18,2023-05-24,4,1,9,3,6,6,2023-09-06,"BARRETOS","30","srag","com_atraso"
19,2023-05-31,4,1,9,3,6,6,2023-09-06,"BARRETOS","30","srag","com_atraso"
20,2023-06-07,4,1,9,2,5,2,2023-09-06,"BARRETOS","30","srag","com_atraso"
21,2023-06-14,3,0,8,2,5,5,2023-09-06,"BARRETOS","30","srag","com_atraso"
22,2023-06-21,3,0,8,2,5,4,2023-09-06,"BARRETOS","30","srag","com_atraso"
23,2023-06-28,3,0,8,2,4.25,2,2023-09-06,"BARRETOS","30","srag","com_atraso"
24,2023-07-05,3,0,8,2,4,2,2023-09-06,"BARRETOS","30","srag","com_atraso"
25,2023-07-12,3,0,8,2,4,3,2023-09-06,"BARRETOS","30","srag","com_atraso"
26,2023-07-19,3,0,8,2,5,2,2023-09-06,"BARRETOS","30","srag","com_atraso"
27,2023-07-26,3,0,9,2,5,3,2023-09-06,"BARRETOS","30","srag","com_atraso"
28,2023-08-02,4,0,9,2,5,5,2023-09-06,"BARRETOS","30","srag","com_atraso"
29,2023-08-09,4,1,10,3,5.25,5,2023-09-06,"BARRETOS","30","srag","com_atraso"
30,2023-08-16,5,1,10,3,6,7,2023-09-06,"BARRETOS","30","srag","com_atraso"
31,2023-08-23,5,1,12,3,7,4,2023-09-06,"BARRETOS","30","srag","com_atraso"
32,2023-08-30,5,1,14,3,8,NA,2023-09-06,"BARRETOS","30","srag","com_atraso"
1,2023-02-01,79,51.975,118.025,69,90,73,2023-09-06,"BAURU","30","srag","com_atraso"
2,2023-02-08,92,62,130,82,103,103,2023-09-06,"BAURU","30","srag","com_atraso"
3,2023-02-15,95,67.975,132.025,85,106.25,96,2023-09-06,"BAURU","30","srag","com_atraso"
4,2023-02-22,97,66,138.025,87,108,86,2023-09-06,"BAURU","30","srag","com_atraso"
5,2023-03-01,109,75,149.075,98,120,112,2023-09-06,"BAURU","30","srag","com_atraso"
6,2023-03-08,115,79.975,154,103,128,125,2023-09-06,"BAURU","30","srag","com_atraso"
7,2023-03-15,110,75,149,98,123,106,2023-09-06,"BAURU","30","srag","com_atraso"
8,2023-03-22,103.5,71,147,92,116,107,2023-09-06,"BAURU","30","srag","com_atraso"
9,2023-03-29,97,66.975,134,86,108,85,2023-09-06,"BAURU","30","srag","com_atraso"
10,2023-04-05,94,63,133,84,104.25,113,2023-09-06,"BAURU","30","srag","com_atraso"
11,2023-04-12,79,54,111,70,89,75,2023-09-06,"BAURU","30","srag","com_atraso"
12,2023-04-19,69,44,99,60,77.25,60,2023-09-06,"BAURU","30","srag","com_atraso"
13,2023-04-26,68,44,94.025,59,76,69,2023-09-06,"BAURU","30","srag","com_atraso"
14,2023-05-03,69,46,95,61,78,71,2023-09-06,"BAURU","30","srag","com_atraso"
15,2023-05-10,70,45,99,61.75,79,72,2023-09-06,"BAURU","30","srag","com_atraso"
16,2023-05-17,71,45,97.025,63,79,76,2023-09-06,"BAURU","30","srag","com_atraso"
17,2023-05-24,65,43,91,57,74,60,2023-09-06,"BAURU","30","srag","com_atraso"
18,2023-05-31,63,43,89.025,55,71,66,2023-09-06,"BAURU","30","srag","com_atraso"
19,2023-06-07,59,39,85,51,67,57,2023-09-06,"BAURU","30","srag","com_atraso"
20,2023-06-14,56,35,80,49,63,58,2023-09-06,"BAURU","30","srag","com_atraso"
21,2023-06-21,50,30,72.025,43,56,54,2023-09-06,"BAURU","30","srag","com_atraso"
22,2023-06-28,44,28,67.025,38,51,38,2023-09-06,"BAURU","30","srag","com_atraso"
23,2023-07-05,42,25.975,65,36,49,52,2023-09-06,"BAURU","30","srag","com_atraso"
24,2023-07-12,39,23.975,61,34,46,31,2023-09-06,"BAURU","30","srag","com_atraso"
25,2023-07-19,43,26,64.025,37,49,37,2023-09-06,"BAURU","30","srag","com_atraso"
26,2023-07-26,50,31,72,44,57,57,2023-09-06,"BAURU","30","srag","com_atraso"
27,2023-08-02,53,32,77,45,60,46,2023-09-06,"BAURU","30","srag","com_atraso"
28,2023-08-09,49,29,70,41,56,64,2023-09-06,"BAURU","30","srag","com_atraso"
29,2023-08-16,31,17,48,26,37,30,2023-09-06,"BAURU","30","srag","com_atraso"
30,2023-08-23,16,8,28.025,13,20,21,2023-09-06,"BAURU","30","srag","com_atraso"
31,2023-08-30,7,2,18,5,10,1,2023-09-06,"BAURU","30","srag","com_atraso"
32,2023-09-06,3,0,12,2,6,NA,2023-09-06,"BAURU","30","srag","com_atraso"
1,2023-01-25,202,146,296.05,182,227,179,2023-09-06,"CAMPINAS","30","srag","com_atraso"
2,2023-02-01,247,175,331.05,227,271,275,2023-09-06,"CAMPINAS","30","srag","com_atraso"
3,2023-02-08,266,191,343,241,289,290,2023-09-06,"CAMPINAS","30","srag","com_atraso"
4,2023-02-15,263,196,343,242,287,236,2023-09-06,"CAMPINAS","30","srag","com_atraso"
5,2023-02-22,274,201.975,362.05,250,299,248,2023-09-06,"CAMPINAS","30","srag","com_atraso"
6,2023-03-01,289,208.975,380.05,264,316.25,324,2023-09-06,"CAMPINAS","30","srag","com_atraso"
7,2023-03-08,289,210,362.025,262,314,290,2023-09-06,"CAMPINAS","30","srag","com_atraso"
8,2023-03-15,276,207,352,254,299,300,2023-09-06,"CAMPINAS","30","srag","com_atraso"
9,2023-03-22,251,191,325.025,228,273,248,2023-09-06,"CAMPINAS","30","srag","com_atraso"
10,2023-03-29,227.5,175.975,296,208,249,215,2023-09-06,"CAMPINAS","30","srag","com_atraso"
11,2023-04-05,214,162.975,277,196,235,216,2023-09-06,"CAMPINAS","30","srag","com_atraso"
12,2023-04-12,206.5,156,271.025,188,226,208,2023-09-06,"CAMPINAS","30","srag","com_atraso"
13,2023-04-19,197,143,268.025,178,215,183,2023-09-06,"CAMPINAS","30","srag","com_atraso"
14,2023-04-26,196,146.975,266,179,215,202,2023-09-06,"CAMPINAS","30","srag","com_atraso"
15,2023-05-03,196,147,256,178,214,185,2023-09-06,"CAMPINAS","30","srag","com_atraso"
16,2023-05-10,198,146,255.05,181,215,209,2023-09-06,"CAMPINAS","30","srag","com_atraso"
17,2023-05-17,196,141.95,249,178,215,206,2023-09-06,"CAMPINAS","30","srag","com_atraso"
18,2023-05-24,185,133,240,167,202,193,2023-09-06,"CAMPINAS","30","srag","com_atraso"
19,2023-05-31,167,127,227,154,185,158,2023-09-06,"CAMPINAS","30","srag","com_atraso"
20,2023-06-07,163,120,222,148,179,141,2023-09-06,"CAMPINAS","30","srag","com_atraso"
21,2023-06-14,163,116.975,212,145.75,181,193,2023-09-06,"CAMPINAS","30","srag","com_atraso"
22,2023-06-21,152,108.975,198,137,166.25,158,2023-09-06,"CAMPINAS","30","srag","com_atraso"
23,2023-06-28,134,98,181,122,148,144,2023-09-06,"CAMPINAS","30","srag","com_atraso"
24,2023-07-05,117,84,162.025,105,128,107,2023-09-06,"CAMPINAS","30","srag","com_atraso"
25,2023-07-12,106,76.975,153,94,120,96,2023-09-06,"CAMPINAS","30","srag","com_atraso"
26,2023-07-19,103,72.975,146,92,115,95,2023-09-06,"CAMPINAS","30","srag","com_atraso"
27,2023-07-26,107,77.975,143.025,95,119,97,2023-09-06,"CAMPINAS","30","srag","com_atraso"
28,2023-08-02,112,76,151,100,125,128,2023-09-06,"CAMPINAS","30","srag","com_atraso"
29,2023-08-09,109,74,145.05,96,121,127,2023-09-06,"CAMPINAS","30","srag","com_atraso"
30,2023-08-16,93,64,129,83,104,104,2023-09-06,"CAMPINAS","30","srag","com_atraso"
31,2023-08-23,74,48,112,63,86,58,2023-09-06,"CAMPINAS","30","srag","com_atraso"
32,2023-08-30,60,28,111.025,46,76,NA,2023-09-06,"CAMPINAS","30","srag","com_atraso"
1,2023-01-25,12,4,22,9,15,13,2023-09-06,"FRANCA","30","srag","com_atraso"
2,2023-02-01,11,4,21,8,14,9,2023-09-06,"FRANCA","30","srag","com_atraso"
3,2023-02-08,11,4,21,9,14,11,2023-09-06,"FRANCA","30","srag","com_atraso"
4,2023-02-15,11,4,20,8,13,15,2023-09-06,"FRANCA","30","srag","com_atraso"
5,2023-02-22,11,4,20,8,13,14,2023-09-06,"FRANCA","30","srag","com_atraso"
6,2023-03-01,10,4,19,8,13,4,2023-09-06,"FRANCA","30","srag","com_atraso"
7,2023-03-08,10,4,18,8,13,4,2023-09-06,"FRANCA","30","srag","com_atraso"
8,2023-03-15,10,4,18,8,13,11,2023-09-06,"FRANCA","30","srag","com_atraso"
9,2023-03-22,10,3.975,19,7,13,17,2023-09-06,"FRANCA","30","srag","com_atraso"
10,2023-03-29,10,3,18,7,12,12,2023-09-06,"FRANCA","30","srag","com_atraso"
11,2023-04-05,9,3,19,7,12,13,2023-09-06,"FRANCA","30","srag","com_atraso"
12,2023-04-12,9,3,18,7,12,3,2023-09-06,"FRANCA","30","srag","com_atraso"
13,2023-04-19,9,3,17,7,11,5,2023-09-06,"FRANCA","30","srag","com_atraso"
14,2023-04-26,9,3,17,7,11,10,2023-09-06,"FRANCA","30","srag","com_atraso"
15,2023-05-03,9,2.975,17,6.75,11,8,2023-09-06,"FRANCA","30","srag","com_atraso"
16,2023-05-10,9,3,17,6,11,11,2023-09-06,"FRANCA","30","srag","com_atraso"
17,2023-05-17,9,3,17,6,11,11,2023-09-06,"FRANCA","30","srag","com_atraso"
18,2023-05-24,8,3,17,6,11,9,2023-09-06,"FRANCA","30","srag","com_atraso"
19,2023-05-31,8,3,16,6,11,10,2023-09-06,"FRANCA","30","srag","com_atraso"
20,2023-06-07,8,2,16,6,10,7,2023-09-06,"FRANCA","30","srag","com_atraso"
21,2023-06-14,7,2,15,5,10,7,2023-09-06,"FRANCA","30","srag","com_atraso"
22,2023-06-21,7,2,14,5,10,5,2023-09-06,"FRANCA","30","srag","com_atraso"
23,2023-06-28,7,2,15,5,9,8,2023-09-06,"FRANCA","30","srag","com_atraso"
24,2023-07-05,7,2,14,5,9,10,2023-09-06,"FRANCA","30","srag","com_atraso"
25,2023-07-12,6,2,14,5,9,6,2023-09-06,"FRANCA","30","srag","com_atraso"
26,2023-07-19,6,1,14,4,8,4,2023-09-06,"FRANCA","30","srag","com_atraso"
27,2023-07-26,6,1,12.025,4,8,7,2023-09-06,"FRANCA","30","srag","com_atraso"
28,2023-08-02,6,1,12,4,8,2,2023-09-06,"FRANCA","30","srag","com_atraso"
29,2023-08-09,5,1,12,4,7,10,2023-09-06,"FRANCA","30","srag","com_atraso"
30,2023-08-16,5,1,12,4,7,6,2023-09-06,"FRANCA","30","srag","com_atraso"
31,2023-08-23,5,1,12,3,7,4,2023-09-06,"FRANCA","30","srag","com_atraso"
32,2023-08-30,5,1,14,3,7,NA,2023-09-06,"FRANCA","30","srag","com_atraso"
1,2023-01-25,568,471.975,686,539,602,555,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
2,2023-02-01,715,611,836,681.75,756,724,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
3,2023-02-08,838,704.975,958.1,798,877,862,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
4,2023-02-15,902,776,1052.05,859.75,945,881,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
5,2023-02-22,938,815,1074.05,893,981,956,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
6,2023-03-01,917,781.95,1059.05,874,960.25,901,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
7,2023-03-08,878,757.975,1023.025,835.75,920,888,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
8,2023-03-15,799,686,930,766,838.25,814,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
9,2023-03-22,707,605.95,822.025,671.75,742,690,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
10,2023-03-29,651,552,757.025,619,684.25,629,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
11,2023-04-05,631.5,538.975,731,601,664,670,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
12,2023-04-12,591,499,680.05,560,620,567,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
13,2023-04-19,587,496,675.05,558,615.25,578,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
14,2023-04-26,605,518,706.025,574,634,634,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
15,2023-05-03,597,511,697.15,566,628,562,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
16,2023-05-10,634,541.95,743,600,667.25,654,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
17,2023-05-17,646,543.975,745,612,678,643,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
18,2023-05-24,642.5,542.975,740.025,610,672,644,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
19,2023-05-31,609,516.975,710,577,637.25,618,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
20,2023-06-07,563.5,479.975,669.025,534.75,592,546,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
21,2023-06-14,546,457.975,634,521,575,542,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
22,2023-06-21,528.5,448.975,619,501,556,534,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
23,2023-06-28,488,405.975,563.025,462,513,518,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
24,2023-07-05,406,342,480.025,383,429,395,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
25,2023-07-12,354,299,419,334,374,343,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
26,2023-07-19,347,291.975,416.025,327,368,320,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
27,2023-07-26,392,328,454.025,371,414,415,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
28,2023-08-02,414,343.975,488,391,438.25,415,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
29,2023-08-09,397,323,460,372.75,417,399,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
30,2023-08-16,317,258,378.025,298,337.25,352,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
31,2023-08-23,209,160,270.025,192,226,183,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
32,2023-08-30,138,85,211.025,118,161,NA,2023-09-06,"GRANDE SÃO PAULO","30","srag","com_atraso"
1,2023-01-25,48,30.975,70,41,55,39,2023-09-06,"MARÍLIA","30","srag","com_atraso"
2,2023-02-01,60,42.975,83.025,54,68,67,2023-09-06,"MARÍLIA","30","srag","com_atraso"
3,2023-02-08,72,52,96,65,79,81,2023-09-06,"MARÍLIA","30","srag","com_atraso"
4,2023-02-15,77,58,100,70,84,73,2023-09-06,"MARÍLIA","30","srag","com_atraso"
5,2023-02-22,80,58,105,71,88,78,2023-09-06,"MARÍLIA","30","srag","com_atraso"
6,2023-03-01,80,57,103,72,88,74,2023-09-06,"MARÍLIA","30","srag","com_atraso"
7,2023-03-08,79,57.975,102,70,86,87,2023-09-06,"MARÍLIA","30","srag","com_atraso"
8,2023-03-15,73,52,97.025,66,81,75,2023-09-06,"MARÍLIA","30","srag","com_atraso"
9,2023-03-22,66,46.975,89.025,60,73,67,2023-09-06,"MARÍLIA","30","srag","com_atraso"
10,2023-03-29,59,41,81,53,66,56,2023-09-06,"MARÍLIA","30","srag","com_atraso"
11,2023-04-05,55,38,76,48,61,58,2023-09-06,"MARÍLIA","30","srag","com_atraso"
12,2023-04-12,53,37.975,73,46,58.25,49,2023-09-06,"MARÍLIA","30","srag","com_atraso"
13,2023-04-19,53,35.975,73,47,59.25,43,2023-09-06,"MARÍLIA","30","srag","com_atraso"
14,2023-04-26,59,41,80,53,66,63,2023-09-06,"MARÍLIA","30","srag","com_atraso"
15,2023-05-03,66,47,89,59,73,72,2023-09-06,"MARÍLIA","30","srag","com_atraso"
16,2023-05-10,68.5,51.975,92,62,77,72,2023-09-06,"MARÍLIA","30","srag","com_atraso"
