"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
6,2023-12-27,25,13,40.025,20,29,24,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
7,2024-01-03,22,11,37,18,26,21,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
8,2024-01-10,19,8,34,15,23,21,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
9,2024-01-17,16,6,29,12,20,19,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
10,2024-01-24,11,4,20,8,14,15,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
11,2024-01-31,6,1,16,4,9,1,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
12,2024-02-07,4,0,14,2,6,NA,2024-02-07,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
1,2023-11-17,1.5,0,7,1,3,3,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
2,2023-11-24,1,0,6,1,3,1,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
3,2023-12-01,1,0,5,1,3,1,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
4,2023-12-08,1,0,5,1,3,2,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
5,2023-12-15,1,0,6,1,3,2,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
6,2023-12-22,2,0,5,1,3,NA,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
7,2023-12-29,2,0,6,1,3,1,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
8,2024-01-05,2,0,6,1,3,1,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
9,2024-01-12,3,0,7.02499999999998,1,4,4,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
10,2024-01-19,3,0,9,1,4,5,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
11,2024-01-26,3,0,10,2,5,2,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
12,2024-02-02,3,0,14,2,6,NA,2024-02-07,"BARRETOS","8 ou 10","srag","com_atraso"
1,2023-11-15,34,19,53.025,28,40,35,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
2,2023-11-22,30,17,48,25,35,30,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
3,2023-11-29,27,15,42.025,22,32,25,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
4,2023-12-06,25,14,41,21,29,25,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
5,2023-12-13,23,12,37,19,27,21,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
6,2023-12-20,21,11,35,18,25,25,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
7,2023-12-27,19,9,31,15,23,22,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
8,2024-01-03,15,7,26,12,18,15,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
9,2024-01-10,12,4.975,22,9,15,11,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
10,2024-01-17,9,3,18,7,12,13,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
11,2024-01-24,6,1,14.025,4,9,3,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
12,2024-01-31,5,0,14,3,7,NA,2024-02-07,"BAURU","8 ou 10","srag","com_atraso"
1,2023-11-15,90,60,131.025,80,102,90,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
2,2023-11-22,84,56,119.025,75,93.25,85,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
3,2023-11-29,78,51,108.025,69,85.25,79,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
4,2023-12-06,70,48,99,62,79,70,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
5,2023-12-13,64,41,92,57,72,62,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
6,2023-12-20,59,37.975,85,52,66,61,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
7,2023-12-27,55,35.975,78,48,61,51,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
8,2024-01-03,51,31,75,44,58,44,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
9,2024-01-10,48,28,70,41,54,57,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
10,2024-01-17,42,25,62,36,48,54,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
11,2024-01-24,33,17,53,27,39,22,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
12,2024-01-31,27,9,52,20,34,NA,2024-02-07,"CAMPINAS","8 ou 10","srag","com_atraso"
1,2023-11-18,6,1,17,4,9,8,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
2,2023-11-25,5,1,13,3,7,5,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
3,2023-12-02,4,0,11,3,6,2,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
4,2023-12-09,4,0,11,2,6,6,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
5,2023-12-16,3,0,10,2,5,1,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
6,2023-12-23,3,0,9,2,5,3,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
7,2023-12-30,4,0,10,2,5,5,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
8,2024-01-06,3,0,10.025,2,5,7,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
9,2024-01-13,3,0,9,2,5,3,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
10,2024-01-20,3,0,8,1,4,2,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
11,2024-01-27,2,0,8,1,4,2,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
12,2024-02-03,2,0,8,1,3,NA,2024-02-07,"FRANCA","8 ou 10","srag","com_atraso"
1,2023-11-29,379,263.95,549.05,340,421,364,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
2,2023-12-06,341,234.975,471.025,306,373,389,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
3,2023-12-13,288,201,397.025,264,318.25,262,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
4,2023-12-20,259.5,181,364,234,287,243,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
5,2023-12-27,235,157,331.025,212,262,268,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
6,2024-01-03,210,143.975,284.1,190,232.25,188,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
7,2024-01-10,191,130,257.025,173,212,190,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
8,2024-01-17,175,121,249,155,194,200,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
9,2024-01-24,155,99,223,134.75,174,146,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
10,2024-01-31,137,76.95,228,118,163,NA,2024-02-07,"GRANDE SÃO PAULO","8 ou 10","srag","com_atraso"
1,2023-11-15,27,15,44,23,32,28,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
2,2023-11-22,24,13,39,20.75,29,23,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
3,2023-11-29,22,12,35,18,26,26,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
4,2023-12-06,20,10,31,16,24,21,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
5,2023-12-13,18,9,30,14,21,16,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
6,2023-12-20,16,7,28,13,20,14,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
7,2023-12-27,16,8,26,13,19,11,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
8,2024-01-03,15,7,26,13,19,20,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
9,2024-01-10,15,7,24.025,12,18,20,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
10,2024-01-17,14,6,24,11,17,12,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
11,2024-01-24,13,5,25.025,10,16,13,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
12,2024-01-31,12,4,26.025,9,16.25,NA,2024-02-07,"MARÍLIA","8 ou 10","srag","com_atraso"
1,2023-11-22,13,5,25,9,16,15,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
2,2023-11-29,11,4,21,9,14,8,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
3,2023-12-06,11,4,20,8,14,11,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
4,2023-12-13,10,3,19,8,13,9,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
5,2023-12-20,9,3,19,7,12,10,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
6,2023-12-27,9,3,18.025,7,12,11,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
7,2024-01-03,8,3,17,6,11,9,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
8,2024-01-10,7,2,15,5,10,9,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
9,2024-01-17,6,1,13,4,8,6,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
10,2024-01-24,5,1,11,3,6,6,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
11,2024-01-31,3,0,9,2,5,1,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
12,2024-02-07,2,0,9,1,4,NA,2024-02-07,"PIRACICABA","8 ou 10","srag","com_atraso"
1,2023-11-08,11,2,31,7,15,8,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
2,2023-11-15,9,1,25,6,13,14,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
3,2023-11-22,7,1,20,5,10,12,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
4,2023-11-29,5,0.975000000000001,13,3,7.25,1,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
5,2023-12-06,4,0,11,2,6,4,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
6,2023-12-13,3,0,10,2,5,3,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
7,2023-12-20,3,0,8,1,4,2,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
8,2023-12-27,2,0,8,1,4,3,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
9,2024-01-03,2,0,7,1,3,2,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
10,2024-01-10,2,0,7,1,3,1,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
11,2024-01-17,2,0,9,1,4,4,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
12,2024-01-24,2,0,19.025,1,4,NA,2024-02-07,"PRESIDENTE PRUDENTE","8 ou 10","srag","com_atraso"
1,2023-11-07,8,2,20,5,11,6,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
2,2023-11-14,7,1,18,5,10,14,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
3,2023-11-21,6,1,15,4,8,3,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
4,2023-11-28,6,1,14,4,8,5,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
5,2023-12-05,5,1,12.025,3,7,4,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
6,2023-12-12,5,1,12,3,7,8,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
7,2023-12-19,5,1,12,3,7,2,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
8,2023-12-26,4,1,11,3,6,6,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
9,2024-01-02,4,0,11,3,6,5,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
10,2024-01-09,4,0,12,3,6,4,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
11,2024-01-16,4,0,12,2,6,5,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
12,2024-01-23,4,0,14,2,6,NA,2024-02-07,"REGISTRO","8 ou 10","srag","com_atraso"
1,2023-11-15,24,12.975,40.025,20,29,26,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
2,2023-11-22,22,12,35,18,26,20,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
3,2023-11-29,21,12,34.025,18,25,24,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
4,2023-12-06,20,10.975,32,17,24,22,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
5,2023-12-13,19,10,31,16,23,19,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
6,2023-12-20,19,10,30,15,22,17,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
7,2023-12-27,18,10,30.025,15,22,16,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
8,2024-01-03,18,9,31,15,22,18,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
9,2024-01-10,20,10.975,32,17,24,23,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
10,2024-01-17,21,11,33,17,25,20,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
11,2024-01-24,22,11.975,37,18,27,24,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
12,2024-01-31,23,10,45,18,29,NA,2024-02-07,"RIBEIRÃO PRETO","8 ou 10","srag","com_atraso"
1,2023-11-14,9,1,25,6,13,11,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
2,2023-11-21,7,1,18,5,10,10,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
3,2023-11-28,5,1,13,3,7,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
4,2023-12-05,4,0,12,3,6,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
5,2023-12-12,4,0,11,2,6,4,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
6,2023-12-19,4,0,10,2,6,8,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
7,2023-12-26,4,0,9.02499999999998,2,5,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
8,2024-01-02,3,0,9,2,5,5,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
9,2024-01-09,2,0,8,1,4,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
10,2024-01-16,2,0,7.02499999999998,1,4,3,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
11,2024-01-23,2,0,6,1,3,1,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
12,2024-01-30,1,0,7.02499999999998,0,3,NA,2024-02-07,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","com_atraso"
1,2023-11-15,41.5,19,73.025,33,49,44,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
2,2023-11-22,40,22,66.025,33,48,33,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
3,2023-11-29,40,21,67.025,33,47,46,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
4,2023-12-06,39,21,66,33,46,46,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
5,2023-12-13,39,19,65,33,46,38,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
6,2023-12-20,38,20,62,32,46,29,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
7,2023-12-27,38,20.975,66,32,46,53,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
8,2024-01-03,38,19.975,65.025,31,46,35,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
9,2024-01-10,38,19,66.025,31,45,24,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
10,2024-01-17,39,19,68,31,47,50,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
11,2024-01-24,41,19,75.025,33,50,42,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
12,2024-01-31,42,17.975,93.025,33,53,NA,2024-02-07,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","com_atraso"
1,2023-11-22,22,10,39.025,17,27,24,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
2,2023-11-29,19,9,32,16,23,18,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
3,2023-12-06,17,8,29.025,14,21,15,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
4,2023-12-13,17,8,29.025,13,20,19,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
5,2023-12-20,16,6.975,27,13,19,14,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
6,2023-12-27,16,7,28,12,19,16,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
7,2024-01-03,15,6,26,12,18,15,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
8,2024-01-10,14,6,24.025,10,17,15,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
9,2024-01-17,12,4.975,21,9,15,16,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
10,2024-01-24,9,3,17,6,11,10,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
11,2024-01-31,6,1,14,4,8,2,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
12,2024-02-07,4,0,13.025,2,7,NA,2024-02-07,"SOROCABA","8 ou 10","srag","com_atraso"
1,2023-11-22,48,17,97.025,38,58,45,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
2,2023-11-29,47,19,81,38,55,56,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
3,2023-12-06,40,17.975,76,32,48,40,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
4,2023-12-13,35,15,67.025,27,42,29,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
5,2023-12-20,33,15,66.05,27,40,28,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
6,2023-12-27,36,13,64.05,29,43,46,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
7,2024-01-03,33,13,60,27,40,34,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
8,2024-01-10,29,11,57.025,23,35,30,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
9,2024-01-17,24,9,46,18,29,24,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
10,2024-01-24,16,7,35,12,21,24,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
11,2024-01-31,9,2,26,6,13,3,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
12,2024-02-07,5,0,21,2,9,NA,2024-02-07,"TAUBATÉ","8 ou 10","srag","com_atraso"
1,2023-11-30,9,2,20,6,12,8,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
2,2023-12-07,8,1,17.025,5,11,11,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
3,2023-12-14,7,2,16.025,5,10,9,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
4,2023-12-21,6,1,15,4,9,4,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
5,2023-12-28,6,1,16,4,8,5,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
6,2024-01-04,6,1,15,4,8,6,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
7,2024-01-11,6,1,14,4,8,4,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
8,2024-01-18,7,1,17,4,9,9,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
9,2024-01-25,7,1,17,4,10,8,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
10,2024-02-01,6,1,15,4,9,11,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
11,2024-02-08,5,0,14.025,3,7,1,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
12,2024-02-15,4,0,17,2,7,NA,2024-02-14,"ARAÇATUBA","8 ou 10","srag","com_atraso"
1,2023-11-23,6,1,16,4,9,5,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
2,2023-11-30,6,1,15.025,4,9,7,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
3,2023-12-07,6,1,14,4,8,12,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
4,2023-12-14,5,1,13,3,7,2,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
5,2023-12-21,5,0,12,3,7,2,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
6,2023-12-28,5,1,13,3,7,6,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
7,2024-01-04,5,1,13,3,7,5,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
8,2024-01-11,5,0.975000000000001,12.025,3,7,4,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
9,2024-01-18,6,1,14,4,8,8,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
10,2024-01-25,6,1,16,4,9,8,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
11,2024-02-01,6,1,16.025,4,9,6,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
12,2024-02-08,7,1,26.025,4,10,NA,2024-02-14,"ARARAQUARA","8 ou 10","srag","com_atraso"
1,2023-11-25,37,18,64.05,31,44,35,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
2,2023-12-02,36,20,57,30,42,39,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
3,2023-12-09,33,17.975,54,28,39,31,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
4,2023-12-16,31,17,49,26,36,36,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
5,2023-12-23,28,14,46,23,33,24,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
6,2023-12-30,25,13,41,21,30,24,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
7,2024-01-06,23,11,38.025,19,27,22,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
8,2024-01-13,21,10,36,17,25,22,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
9,2024-01-20,19,9,32,15,23,19,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
10,2024-01-27,17,7,29,13,20,26,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
11,2024-02-03,13,5,27,10,17,6,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
12,2024-02-10,11,2,25,7,15,NA,2024-02-14,"BAIXADA SANTISTA","8 ou 10","srag","com_atraso"
1,2023-11-21,1,0,5,0,2,1,2024-02-14,"BARRETOS","8 ou 10","srag","com_atraso"
2,2023-11-28,1,0,5,0,2,1,2024-02-14,"BARRETOS","8 ou 10","srag","com_atraso"
3,2023-12-05,1,0,5,0,2,2,2024-02-14,"BARRETOS","8 ou 10","srag","com_atraso"
