"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
19,2023-05-30,2,0,7,1,4,NA,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
20,2023-06-06,2,0,7,1,4,5,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
21,2023-06-13,2,0,7,1,4,1,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
22,2023-06-20,2,0,7,1,4,3,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
23,2023-06-27,3,0,7,2,4,2,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
24,2023-07-04,3,0,8,2,5,2,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
25,2023-07-11,4,0,9,2,5,1,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
26,2023-07-18,4,1,10,3,6,7,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
27,2023-07-25,5,1,11,3,7,7,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
28,2023-08-01,5,1,11,3,7,5,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
29,2023-08-08,5,1,10,3,7,10,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
30,2023-08-15,4,1,10,3,6,2,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
31,2023-08-22,3,0,9,2,5,1,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
32,2023-08-29,3,0,10,1,5,NA,2023-09-06,"BAIXADA SANTISTA","30","covid","com_atraso"
1,2023-01-24,5,0,11,3,7,4,2023-09-06,"BARRETOS","30","covid","com_atraso"
2,2023-01-31,4.5,1,11,3,7,6,2023-09-06,"BARRETOS","30","covid","com_atraso"
3,2023-02-07,4,1,11,3,7,4,2023-09-06,"BARRETOS","30","covid","com_atraso"
4,2023-02-14,4,1,11,3,6,4,2023-09-06,"BARRETOS","30","covid","com_atraso"
5,2023-02-21,4,1,10,3,6,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
6,2023-02-28,4,1,10,3,6,5,2023-09-06,"BARRETOS","30","covid","com_atraso"
7,2023-03-07,4,0,10,3,6,8,2023-09-06,"BARRETOS","30","covid","com_atraso"
8,2023-03-14,4,0,10,3,6,8,2023-09-06,"BARRETOS","30","covid","com_atraso"
9,2023-03-21,4,0,9,2,5,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
10,2023-03-28,3,0,8,2,5,NA,2023-09-06,"BARRETOS","30","covid","com_atraso"
11,2023-04-04,3,0,8,2,4,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
12,2023-04-11,3,0,8,2,4,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
13,2023-04-18,3,0,7,2,4,4,2023-09-06,"BARRETOS","30","covid","com_atraso"
14,2023-04-25,3,0,7,1,4,5,2023-09-06,"BARRETOS","30","covid","com_atraso"
15,2023-05-02,2,0,6,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
16,2023-05-09,2,0,6,1,3,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
17,2023-05-16,2,0,6,1,3,NA,2023-09-06,"BARRETOS","30","covid","com_atraso"
18,2023-05-23,2,0,6,1,3,3,2023-09-06,"BARRETOS","30","covid","com_atraso"
19,2023-05-30,2,0,6,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
20,2023-06-06,1,0,5,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
21,2023-06-13,2,0,5,1,3,NA,2023-09-06,"BARRETOS","30","covid","com_atraso"
22,2023-06-20,2,0,5,1,3,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
23,2023-06-27,2,0,5.02499999999998,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
24,2023-07-04,2,0,5,1,3,NA,2023-09-06,"BARRETOS","30","covid","com_atraso"
25,2023-07-11,2,0,6,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
26,2023-07-18,2,0,5,1,3,1,2023-09-06,"BARRETOS","30","covid","com_atraso"
27,2023-07-25,2,0,6,1,3,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
28,2023-08-01,2,0,6,1,4,3,2023-09-06,"BARRETOS","30","covid","com_atraso"
29,2023-08-08,3,0,7,1,4,4,2023-09-06,"BARRETOS","30","covid","com_atraso"
30,2023-08-15,3,0,8,2,4,5,2023-09-06,"BARRETOS","30","covid","com_atraso"
31,2023-08-22,3,0,10,2,5,2,2023-09-06,"BARRETOS","30","covid","com_atraso"
32,2023-08-29,4,0,11,2,6,NA,2023-09-06,"BARRETOS","30","covid","com_atraso"
1,2023-01-24,15,5,33.025,11,19,14,2023-09-06,"BAURU","30","covid","com_atraso"
2,2023-01-31,15,5.975,32,11,19,10,2023-09-06,"BAURU","30","covid","com_atraso"
3,2023-02-07,15,6,30,12,19,17,2023-09-06,"BAURU","30","covid","com_atraso"
4,2023-02-14,15,5,30,12,19,22,2023-09-06,"BAURU","30","covid","com_atraso"
5,2023-02-21,15,5,29,12,19.25,14,2023-09-06,"BAURU","30","covid","com_atraso"
6,2023-02-28,14,6,28,11,18,19,2023-09-06,"BAURU","30","covid","com_atraso"
7,2023-03-07,13,5,26,10,17,13,2023-09-06,"BAURU","30","covid","com_atraso"
8,2023-03-14,11,3,22.025,8,15,14,2023-09-06,"BAURU","30","covid","com_atraso"
9,2023-03-21,10,3,21,7,13,9,2023-09-06,"BAURU","30","covid","com_atraso"
10,2023-03-28,9,3,18,6,12,6,2023-09-06,"BAURU","30","covid","com_atraso"
11,2023-04-04,8,2,17,5,10,11,2023-09-06,"BAURU","30","covid","com_atraso"
12,2023-04-11,7,1,14,5,9,4,2023-09-06,"BAURU","30","covid","com_atraso"
13,2023-04-18,6,1,13.025,4,8,8,2023-09-06,"BAURU","30","covid","com_atraso"
14,2023-04-25,6,1,12,4,8,1,2023-09-06,"BAURU","30","covid","com_atraso"
15,2023-05-02,5,1,12,3,7,5,2023-09-06,"BAURU","30","covid","com_atraso"
16,2023-05-09,5,1,12,3,7,8,2023-09-06,"BAURU","30","covid","com_atraso"
17,2023-05-16,5,1,12,3,7,4,2023-09-06,"BAURU","30","covid","com_atraso"
18,2023-05-23,5,1,12,3,7,6,2023-09-06,"BAURU","30","covid","com_atraso"
19,2023-05-30,5,1,11,3,7,NA,2023-09-06,"BAURU","30","covid","com_atraso"
20,2023-06-06,5,1,12,3,7,4,2023-09-06,"BAURU","30","covid","com_atraso"
21,2023-06-13,5,1,12,3,7,8,2023-09-06,"BAURU","30","covid","com_atraso"
22,2023-06-20,5,1,12,3,7,7,2023-09-06,"BAURU","30","covid","com_atraso"
23,2023-06-27,5,1,12,3,7,2,2023-09-06,"BAURU","30","covid","com_atraso"
24,2023-07-04,5,1,13,4,7,1,2023-09-06,"BAURU","30","covid","com_atraso"
25,2023-07-11,6,1,13,4,8,NA,2023-09-06,"BAURU","30","covid","com_atraso"
26,2023-07-18,6,2,14,4,9,7,2023-09-06,"BAURU","30","covid","com_atraso"
27,2023-07-25,7,1,13,4,9,15,2023-09-06,"BAURU","30","covid","com_atraso"
28,2023-08-01,6,1,15,4,9,5,2023-09-06,"BAURU","30","covid","com_atraso"
29,2023-08-08,6,1,14,4,8,9,2023-09-06,"BAURU","30","covid","com_atraso"
30,2023-08-15,5,1,13,4,8,2,2023-09-06,"BAURU","30","covid","com_atraso"
31,2023-08-22,5,1,14,3,7,4,2023-09-06,"BAURU","30","covid","com_atraso"
32,2023-08-29,5,0,14,3,7,NA,2023-09-06,"BAURU","30","covid","com_atraso"
1,2023-01-25,36,21,56,30,41,28,2023-09-06,"CAMPINAS","30","covid","com_atraso"
2,2023-02-01,43,27.975,63,38,49,48,2023-09-06,"CAMPINAS","30","covid","com_atraso"
3,2023-02-08,49,33,69,43,55,58,2023-09-06,"CAMPINAS","30","covid","com_atraso"
4,2023-02-15,54,36,75,47,60,46,2023-09-06,"CAMPINAS","30","covid","com_atraso"
5,2023-02-22,56,40,78.025,50,63,54,2023-09-06,"CAMPINAS","30","covid","com_atraso"
6,2023-03-01,57,39,80,50,64,61,2023-09-06,"CAMPINAS","30","covid","com_atraso"
7,2023-03-08,54,36,74,48,61,61,2023-09-06,"CAMPINAS","30","covid","com_atraso"
8,2023-03-15,46,30,64,40.75,52,50,2023-09-06,"CAMPINAS","30","covid","com_atraso"
9,2023-03-22,37,23,54,32,42,35,2023-09-06,"CAMPINAS","30","covid","com_atraso"
10,2023-03-29,28,18,43.025,24,33,29,2023-09-06,"CAMPINAS","30","covid","com_atraso"
11,2023-04-05,23,13,35,19,27,19,2023-09-06,"CAMPINAS","30","covid","com_atraso"
12,2023-04-12,19,10,30,16,22,20,2023-09-06,"CAMPINAS","30","covid","com_atraso"
13,2023-04-19,16,8,27,13,19,11,2023-09-06,"CAMPINAS","30","covid","com_atraso"
14,2023-04-26,15,8,24,12,18,16,2023-09-06,"CAMPINAS","30","covid","com_atraso"
15,2023-05-03,14,6,22,11,17,14,2023-09-06,"CAMPINAS","30","covid","com_atraso"
16,2023-05-10,13,6,22,10.75,16,15,2023-09-06,"CAMPINAS","30","covid","com_atraso"
17,2023-05-17,13,6,22,10,16,12,2023-09-06,"CAMPINAS","30","covid","com_atraso"
18,2023-05-24,12,6,22,10,15,14,2023-09-06,"CAMPINAS","30","covid","com_atraso"
19,2023-05-31,12,6,20,10,15,11,2023-09-06,"CAMPINAS","30","covid","com_atraso"
20,2023-06-07,12,5,20,9,15,10,2023-09-06,"CAMPINAS","30","covid","com_atraso"
21,2023-06-14,12,5,21,9,15,14,2023-09-06,"CAMPINAS","30","covid","com_atraso"
22,2023-06-21,12,5,21,10,15,16,2023-09-06,"CAMPINAS","30","covid","com_atraso"
23,2023-06-28,12,5,21,9,15,10,2023-09-06,"CAMPINAS","30","covid","com_atraso"
24,2023-07-05,12,5,21,9,15,10,2023-09-06,"CAMPINAS","30","covid","com_atraso"
25,2023-07-12,12,5,21,9,15,13,2023-09-06,"CAMPINAS","30","covid","com_atraso"
26,2023-07-19,12,5,21,9,15,12,2023-09-06,"CAMPINAS","30","covid","com_atraso"
27,2023-07-26,12,5,21,10,15,13,2023-09-06,"CAMPINAS","30","covid","com_atraso"
28,2023-08-02,12,5,21,9,14,12,2023-09-06,"CAMPINAS","30","covid","com_atraso"
29,2023-08-09,12,5,20,9,14,12,2023-09-06,"CAMPINAS","30","covid","com_atraso"
30,2023-08-16,11,4,19.025,8,13,14,2023-09-06,"CAMPINAS","30","covid","com_atraso"
31,2023-08-23,10,4,20,8,13,7,2023-09-06,"CAMPINAS","30","covid","com_atraso"
32,2023-08-30,9,2,20,6,13,NA,2023-09-06,"CAMPINAS","30","covid","com_atraso"
1,2023-01-28,7,2,16,5,10,9,2023-09-06,"FRANCA","30","covid","com_atraso"
2,2023-02-04,6,2,14,4,9,5,2023-09-06,"FRANCA","30","covid","com_atraso"
3,2023-02-11,6,1,13,4,8,7,2023-09-06,"FRANCA","30","covid","com_atraso"
4,2023-02-18,5,1,11,3,7,3,2023-09-06,"FRANCA","30","covid","com_atraso"
5,2023-02-25,5,1,10,3,6,8,2023-09-06,"FRANCA","30","covid","com_atraso"
6,2023-03-04,4,1,10,3,6,2,2023-09-06,"FRANCA","30","covid","com_atraso"
7,2023-03-11,4,1,8.02499999999998,2.75,5,2,2023-09-06,"FRANCA","30","covid","com_atraso"
8,2023-03-18,3,0,9,2,5,6,2023-09-06,"FRANCA","30","covid","com_atraso"
9,2023-03-25,3,0,8,2,5,2,2023-09-06,"FRANCA","30","covid","com_atraso"
10,2023-04-01,3,0,8,2,4,3,2023-09-06,"FRANCA","30","covid","com_atraso"
11,2023-04-08,3,0,7,2,4,6,2023-09-06,"FRANCA","30","covid","com_atraso"
12,2023-04-15,3,0,7,1,4,NA,2023-09-06,"FRANCA","30","covid","com_atraso"
13,2023-04-22,2,0,7,1,4,1,2023-09-06,"FRANCA","30","covid","com_atraso"
14,2023-04-29,2,0,6,1,3,NA,2023-09-06,"FRANCA","30","covid","com_atraso"
15,2023-05-06,2,0,6,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
16,2023-05-13,2,0,6,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
17,2023-05-20,2,0,6,1,3,NA,2023-09-06,"FRANCA","30","covid","com_atraso"
18,2023-05-27,2,0,5,1,3,1,2023-09-06,"FRANCA","30","covid","com_atraso"
19,2023-06-03,2,0,6,1,3,1,2023-09-06,"FRANCA","30","covid","com_atraso"
20,2023-06-10,2,0,5,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
21,2023-06-17,2,0,5,1,3,3,2023-09-06,"FRANCA","30","covid","com_atraso"
22,2023-06-24,2,0,5,1,3,NA,2023-09-06,"FRANCA","30","covid","com_atraso"
23,2023-07-01,2,0,5,1,3,1,2023-09-06,"FRANCA","30","covid","com_atraso"
24,2023-07-08,2,0,5,1,3,3,2023-09-06,"FRANCA","30","covid","com_atraso"
25,2023-07-15,2,0,5,1,3,1,2023-09-06,"FRANCA","30","covid","com_atraso"
26,2023-07-22,2,0,5,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
27,2023-07-29,2,0,5,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
28,2023-08-05,2,0,5,1,3,1,2023-09-06,"FRANCA","30","covid","com_atraso"
29,2023-08-12,2,0,5,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
30,2023-08-19,2,0,5.02499999999998,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
31,2023-08-26,2,0,6,1,3,2,2023-09-06,"FRANCA","30","covid","com_atraso"
32,2023-09-02,2,0,7,1,3,NA,2023-09-06,"FRANCA","30","covid","com_atraso"
1,2023-01-25,196,154,247,180,211,192,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
2,2023-02-01,260,212.975,313.05,243,277,261,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
3,2023-02-08,332,275.975,395,311,352,327,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
4,2023-02-15,406,335.975,474.05,383,430,409,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
5,2023-02-22,441,366.875,516,417,466,463,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
6,2023-03-01,405,337.925,478,382.75,428,389,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
7,2023-03-08,350,286,419,330,371,350,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
8,2023-03-15,278,229,332.025,261,294,296,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
9,2023-03-22,197,157,241,183.75,211,195,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
10,2023-03-29,139,108,171,128,151,130,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
11,2023-04-05,105,82,132,97,115,104,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
12,2023-04-12,84,62,108,76,92,85,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
13,2023-04-19,70,51,93,63,77,73,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
14,2023-04-26,59,42.975,80,53,66,55,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
15,2023-05-03,54,37,71.025,48,59,46,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
16,2023-05-10,49,33,67,43,56,65,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
17,2023-05-17,42,28,57,37,47,39,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
18,2023-05-24,35,22,51,30,40,36,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
19,2023-05-31,29.5,18,43,25,34,27,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
20,2023-06-07,26,16,39.025,22,30,25,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
21,2023-06-14,23,13,36,20,27,23,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
22,2023-06-21,22,13,33,19,26,25,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
23,2023-06-28,21,12,32,18,25,20,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
24,2023-07-05,21,12,34,18,25,20,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
25,2023-07-12,23,13,35,19,27,24,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
26,2023-07-19,26,15,38.025,22,30,21,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
27,2023-07-26,31,19,44,26,35,34,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
28,2023-08-02,35,22,50.025,30,40,38,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
29,2023-08-09,39,25,56,33,44,38,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
30,2023-08-16,41,27,58,35.75,47,47,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
31,2023-08-23,41,26,59,36,47,36,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
32,2023-08-30,41,22,69,33,51,NA,2023-09-06,"GRANDE SÃO PAULO","30","covid","com_atraso"
1,2023-01-25,11,4,22,8,14,8,2023-09-06,"MARÍLIA","30","covid","com_atraso"
2,2023-02-01,12,4,21,9,15,10,2023-09-06,"MARÍLIA","30","covid","com_atraso"
3,2023-02-08,12,5,22,10,15,10,2023-09-06,"MARÍLIA","30","covid","com_atraso"
4,2023-02-15,13,6,23,10,16,19,2023-09-06,"MARÍLIA","30","covid","com_atraso"
5,2023-02-22,13,6,23,10,16,18,2023-09-06,"MARÍLIA","30","covid","com_atraso"
6,2023-03-01,13,6,22.025,10,16,14,2023-09-06,"MARÍLIA","30","covid","com_atraso"
7,2023-03-08,12,5,21,9,15,11,2023-09-06,"MARÍLIA","30","covid","com_atraso"
8,2023-03-15,11,5,21,9,14,14,2023-09-06,"MARÍLIA","30","covid","com_atraso"
9,2023-03-22,10,4,19,8,13,7,2023-09-06,"MARÍLIA","30","covid","com_atraso"
10,2023-03-29,9,4,18,7,12,8,2023-09-06,"MARÍLIA","30","covid","com_atraso"
11,2023-04-05,9,3,16,6,11,10,2023-09-06,"MARÍLIA","30","covid","com_atraso"
12,2023-04-12,8,3,15.025,6,10,9,2023-09-06,"MARÍLIA","30","covid","com_atraso"
13,2023-04-19,7,2,14,5,10,7,2023-09-06,"MARÍLIA","30","covid","com_atraso"
14,2023-04-26,7,2,13,5,9,6,2023-09-06,"MARÍLIA","30","covid","com_atraso"
15,2023-05-03,6,2,12,4,8,9,2023-09-06,"MARÍLIA","30","covid","com_atraso"
16,2023-05-10,6,2,12,4,8,7,2023-09-06,"MARÍLIA","30","covid","com_atraso"
17,2023-05-17,5,1,11,4,7,3,2023-09-06,"MARÍLIA","30","covid","com_atraso"
18,2023-05-24,5,1,11,3.75,7,3,2023-09-06,"MARÍLIA","30","covid","com_atraso"
19,2023-05-31,5,1,10,3,6,5,2023-09-06,"MARÍLIA","30","covid","com_atraso"
