"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
10,2023-07-11,6,1,14,4,8,9,2023-08-02,"CAMPINAS","10","covid","com_atraso"
11,2023-07-18,4,1,12,3,7,1,2023-08-02,"CAMPINAS","10","covid","com_atraso"
12,2023-07-25,3,0,11.025,2,5,NA,2023-08-02,"CAMPINAS","10","covid","com_atraso"
1,2023-05-10,1,0,7,1,3,2,2023-08-02,"FRANCA","10","covid","com_atraso"
2,2023-05-17,1,0,6,0,2,NA,2023-08-02,"FRANCA","10","covid","com_atraso"
3,2023-05-24,1,0,6,1,3,1,2023-08-02,"FRANCA","10","covid","com_atraso"
4,2023-05-31,1,0,6,1,3,1,2023-08-02,"FRANCA","10","covid","com_atraso"
5,2023-06-07,2,0,6,1,3,2,2023-08-02,"FRANCA","10","covid","com_atraso"
6,2023-06-14,2,0,6,1,3,3,2023-08-02,"FRANCA","10","covid","com_atraso"
7,2023-06-21,2,0,5,1,3,NA,2023-08-02,"FRANCA","10","covid","com_atraso"
8,2023-06-28,2,0,6,1,3,1,2023-08-02,"FRANCA","10","covid","com_atraso"
9,2023-07-05,2,0,6,1,3,3,2023-08-02,"FRANCA","10","covid","com_atraso"
10,2023-07-12,2,0,7,1,3,1,2023-08-02,"FRANCA","10","covid","com_atraso"
11,2023-07-19,2,0,7,1,3,2,2023-08-02,"FRANCA","10","covid","com_atraso"
12,2023-07-26,2,0,9,1,3,NA,2023-08-02,"FRANCA","10","covid","com_atraso"
1,2023-05-24,42,23,72,35,50,43,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
2,2023-05-31,35,21,53,30,41,32,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
3,2023-06-07,31,17,48,26,35,30,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
4,2023-06-14,27,14,42,22,31,29,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
5,2023-06-21,23,11,39,19,28,25,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
6,2023-06-28,18,9,31,15,23,18,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
7,2023-07-05,14,6,24,11,17,17,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
8,2023-07-12,10,4,19,7,12,12,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
9,2023-07-19,6,1,15,4,9,3,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
10,2023-07-26,4,0,13,2,7,NA,2023-08-02,"GRANDE SÃO PAULO","10","covid","com_atraso"
1,2023-05-10,5,1,13,3,7,6,2023-08-02,"MARÍLIA","10","covid","com_atraso"
2,2023-05-17,4,1,11,3,6,3,2023-08-02,"MARÍLIA","10","covid","com_atraso"
3,2023-05-24,4,1,11,3,6,3,2023-08-02,"MARÍLIA","10","covid","com_atraso"
4,2023-05-31,4,0,11,3,6,5,2023-08-02,"MARÍLIA","10","covid","com_atraso"
5,2023-06-07,4,0,11,3,6,7,2023-08-02,"MARÍLIA","10","covid","com_atraso"
6,2023-06-14,4,0.975000000000001,10,3,6,5,2023-08-02,"MARÍLIA","10","covid","com_atraso"
7,2023-06-21,3,0,9,2,5,2,2023-08-02,"MARÍLIA","10","covid","com_atraso"
8,2023-06-28,3,0,8,2,5,3,2023-08-02,"MARÍLIA","10","covid","com_atraso"
9,2023-07-05,3,0,7.02499999999998,2,4,4,2023-08-02,"MARÍLIA","10","covid","com_atraso"
10,2023-07-12,2,0,7,1,4,2,2023-08-02,"MARÍLIA","10","covid","com_atraso"
11,2023-07-19,2,0,7,1,4,2,2023-08-02,"MARÍLIA","10","covid","com_atraso"
12,2023-07-26,2,0,8,1,3,NA,2023-08-02,"MARÍLIA","10","covid","com_atraso"
1,2023-05-09,2,0,9,1,3,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
2,2023-05-16,2,0,8,1,4,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
3,2023-05-23,3,0,9,1,4,7,2023-08-02,"PIRACICABA","10","covid","com_atraso"
4,2023-05-30,2,0,8.02499999999998,1,4,2,2023-08-02,"PIRACICABA","10","covid","com_atraso"
5,2023-06-06,2,0,7,1,4,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
6,2023-06-13,2,0,7,1,3,3,2023-08-02,"PIRACICABA","10","covid","com_atraso"
7,2023-06-20,2,0,7,1,3,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
8,2023-06-27,2,0,7,1,3,3,2023-08-02,"PIRACICABA","10","covid","com_atraso"
9,2023-07-04,2,0,6,1,3,3,2023-08-02,"PIRACICABA","10","covid","com_atraso"
10,2023-07-11,1,0,7,1,3,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
11,2023-07-18,1,0,7,0,3,1,2023-08-02,"PIRACICABA","10","covid","com_atraso"
12,2023-07-25,1,0,9,0,3,NA,2023-08-02,"PIRACICABA","10","covid","com_atraso"
1,2023-05-12,4,0,12,2,6,3,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
2,2023-05-19,3,0,9,2,5,5,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
3,2023-05-26,3,0,8,1,5,3,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
4,2023-06-02,2,0,8,1,4,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
5,2023-06-09,2,0,7,1,3,2,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
6,2023-06-16,2,0,6,1,3,1,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
7,2023-06-23,1,0,6,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
8,2023-06-30,1,0,6,0,2,2,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
9,2023-07-07,1,0,5,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
10,2023-07-14,1,0,5,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
11,2023-07-21,1,0,6,0,2,1,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
12,2023-07-28,1,0,7,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
1,2023-05-06,3,0,12,1,5,4,2023-08-02,"REGISTRO","10","covid","com_atraso"
2,2023-05-13,2,0,9,1,3,NA,2023-08-02,"REGISTRO","10","covid","com_atraso"
3,2023-05-20,2,0,8,1,3,1,2023-08-02,"REGISTRO","10","covid","com_atraso"
4,2023-05-27,2,0,9,1,3,1,2023-08-02,"REGISTRO","10","covid","com_atraso"
5,2023-06-03,2,0,12,1,4.25,NA,2023-08-02,"REGISTRO","10","covid","com_atraso"
6,2023-06-10,4,0,14,3,6,4,2023-08-02,"REGISTRO","10","covid","com_atraso"
7,2023-06-17,8,1,21,5,11,10,2023-08-02,"REGISTRO","10","covid","com_atraso"
8,2023-06-24,11,1.975,24,7,14,11,2023-08-02,"REGISTRO","10","covid","com_atraso"
9,2023-07-01,12,2,27,8,16,14,2023-08-02,"REGISTRO","10","covid","com_atraso"
10,2023-07-08,9,2,23.025,6,12,11,2023-08-02,"REGISTRO","10","covid","com_atraso"
11,2023-07-15,4,0,21,2,7,2,2023-08-02,"REGISTRO","10","covid","com_atraso"
12,2023-07-22,2,0,25,1,5,NA,2023-08-02,"REGISTRO","10","covid","com_atraso"
1,2023-05-09,10,2,24,7,14,13,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
2,2023-05-16,7,1,16,5,9,7,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
3,2023-05-23,5,1,13,3,7,3,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
4,2023-05-30,4,0,11,2,6,2,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
5,2023-06-06,4,0,11,2,6,3,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
6,2023-06-13,4,1,10,3,6,8,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
7,2023-06-20,5,1,11,3,6,5,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
8,2023-06-27,4,1,11,3,6,4,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
9,2023-07-04,4,1,11,3,6,4,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
10,2023-07-11,5,1,12,3,7,5,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
11,2023-07-18,5,0,15,3,8,6,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
12,2023-07-25,5,0,24,3,9,NA,2023-08-02,"RIBEIRÃO PRETO","10","covid","com_atraso"
1,2023-05-09,3,0,11,2,5,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
2,2023-05-16,3,0,9,1,4,6,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
3,2023-05-23,2,0,8,1,4,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
4,2023-05-30,2,0,6,1,3,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
5,2023-06-06,2,0,5,1,3,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
6,2023-06-13,1,0,5,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
7,2023-06-20,1,0,5,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
8,2023-06-27,1,0,4,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
9,2023-07-04,1,0,4,0,2,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
10,2023-07-11,1,0,5,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
11,2023-07-18,1,0,5,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
12,2023-07-25,1,0,5,0,2,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
1,2023-05-10,18,6,38,13,23,17,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
2,2023-05-17,16.5,6,33,12,21,20,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
3,2023-05-24,13,4.975,28,10,17,14,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
4,2023-05-31,11,3,25,8,15,9,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
5,2023-06-07,11,3,25,8,15,5,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
6,2023-06-14,15,5,31,11,19,19,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
7,2023-06-21,18,6,36,13,23,22,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
8,2023-06-28,18,6,35.025,13,23,19,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
9,2023-07-05,15,5,31,12,20,16,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
10,2023-07-12,12,4,25,9,16,16,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
11,2023-07-19,7,1,21,5,11,4,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
12,2023-07-26,5,0,26.05,2,9,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
1,2023-05-09,12,3,26,8,15,14,2023-08-02,"SOROCABA","10","covid","com_atraso"
2,2023-05-16,9,2,18,6,12,9,2023-08-02,"SOROCABA","10","covid","com_atraso"
3,2023-05-23,7,1,16,5,9,6,2023-08-02,"SOROCABA","10","covid","com_atraso"
4,2023-05-30,6,1,14,4,8,2,2023-08-02,"SOROCABA","10","covid","com_atraso"
5,2023-06-06,5,1,12,3,8,8,2023-08-02,"SOROCABA","10","covid","com_atraso"
6,2023-06-13,5,1,11,3,7,4,2023-08-02,"SOROCABA","10","covid","com_atraso"
7,2023-06-20,5,1,11,3,7,5,2023-08-02,"SOROCABA","10","covid","com_atraso"
8,2023-06-27,4,1,11,3,6,4,2023-08-02,"SOROCABA","10","covid","com_atraso"
9,2023-07-04,4,1,11,3,6,7,2023-08-02,"SOROCABA","10","covid","com_atraso"
10,2023-07-11,3.5,0,9,2,5,5,2023-08-02,"SOROCABA","10","covid","com_atraso"
11,2023-07-18,3,0,10,1,4,1,2023-08-02,"SOROCABA","10","covid","com_atraso"
12,2023-07-25,2,0,10,1,4,NA,2023-08-02,"SOROCABA","10","covid","com_atraso"
1,2023-05-10,21,10,39,17,27,23,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
2,2023-05-17,18,8.975,32,14,22,20,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
3,2023-05-24,15,6,27,12,19,12,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
4,2023-05-31,13,6,24,10,17,9,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
5,2023-06-07,13,5,23,10,16,15,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
6,2023-06-14,11,4,21,9,15,14,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
7,2023-06-21,10,4,19,8,13,13,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
8,2023-06-28,8,3,18,6,11,7,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
9,2023-07-05,7,2,14,5,9,8,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
10,2023-07-12,5,1,12,3,7,5,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
11,2023-07-19,4,0,11,2,6,3,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
12,2023-07-26,3,0,10,2,5,NA,2023-08-02,"TAUBATÉ","10","covid","com_atraso"
1,2023-04-06,4,0,11,2,6,5,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
2,2023-04-13,3,0,10,2,5,4,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
3,2023-04-20,3,0,8,2,4,2,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
4,2023-04-27,2,0,7,1,4,1,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
5,2023-05-04,2,0,7,1,4,4,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
6,2023-05-11,2,0,6,1,3,3,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
7,2023-05-18,2,0,6,1,3,1,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
8,2023-05-25,2,0,6,1,3,2,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
9,2023-06-01,2,0,5,1,3,1,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
10,2023-06-08,1,0,5,1,3,3,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
11,2023-06-15,1,0,6,0,2,1,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
12,2023-06-22,1,0,6.02499999999998,0,3,NA,2023-07-03,"ARAÇATUBA","10","covid","com_atraso"
1,2023-04-07,4,0,11.025,2,6,2,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
2,2023-04-14,4,0,11,2,6,3,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
3,2023-04-21,5,1,13,3,7,9,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
4,2023-04-28,4,0,12,3,6,4,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
5,2023-05-05,4,0,11,2,6,5,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
6,2023-05-12,3,0,9,2,5,4,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
7,2023-05-19,3,0,8,1,4,2,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
8,2023-05-26,2,0,7,1,3,2,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
9,2023-06-02,2,0,6,1,3,1,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
10,2023-06-09,2,0,7,1,3,NA,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
11,2023-06-16,1,0,7,0.75,3,2,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
12,2023-06-23,1,0,10,0,3,NA,2023-07-03,"ARARAQUARA","10","covid","com_atraso"
1,2023-04-08,10,2,26,7,14,15,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
2,2023-04-15,7,1,18,5,10,3,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
3,2023-04-22,6,1,14,4,8,9,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
4,2023-04-29,4,1,12,3,6,3,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
5,2023-05-06,3,0,9,2,5,3,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
6,2023-05-13,3,0,8.02499999999998,2,5,3,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
7,2023-05-20,3,0,8,1,4,3,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
8,2023-05-27,3,0,8,1,4,2,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
9,2023-06-03,2,0,8,1,4,NA,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
10,2023-06-10,2,0,8,1,4,4,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
11,2023-06-17,2,0,8,1,4,2,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
12,2023-06-24,2,0,10,1,4,NA,2023-07-03,"BAIXADA SANTISTA","10","covid","com_atraso"
1,2023-04-04,2,0,9,1,4,2,2023-07-03,"BARRETOS","10","covid","com_atraso"
2,2023-04-11,2,0,8,1,4,1,2023-07-03,"BARRETOS","10","covid","com_atraso"
3,2023-04-18,3,0,9,1,4,4,2023-07-03,"BARRETOS","10","covid","com_atraso"
4,2023-04-25,2,0,8,1,4,5,2023-07-03,"BARRETOS","10","covid","com_atraso"
5,2023-05-02,2,0,7,1,4,1,2023-07-03,"BARRETOS","10","covid","com_atraso"
6,2023-05-09,2,0,7,1,3,2,2023-07-03,"BARRETOS","10","covid","com_atraso"
7,2023-05-16,2,0,7,1,3,NA,2023-07-03,"BARRETOS","10","covid","com_atraso"
8,2023-05-23,2,0,6,1,3,3,2023-07-03,"BARRETOS","10","covid","com_atraso"
9,2023-05-30,1,0,6,0,2,1,2023-07-03,"BARRETOS","10","covid","com_atraso"
10,2023-06-06,1,0,6,0,2,1,2023-07-03,"BARRETOS","10","covid","com_atraso"
11,2023-06-13,1,0,8,0,2,NA,2023-07-03,"BARRETOS","10","covid","com_atraso"
1,2023-04-13,5,1,13,3,7,4,2023-07-03,"BAURU","10","covid","com_atraso"
2,2023-04-20,5,1,13,3,7,8,2023-07-03,"BAURU","10","covid","com_atraso"
3,2023-04-27,5,0,12,3,7,1,2023-07-03,"BAURU","10","covid","com_atraso"
4,2023-05-04,5,1,13,3,7,5,2023-07-03,"BAURU","10","covid","com_atraso"
5,2023-05-11,5,1,13,3,7,8,2023-07-03,"BAURU","10","covid","com_atraso"
6,2023-05-18,4,0,11,3,7,4,2023-07-03,"BAURU","10","covid","com_atraso"
7,2023-05-25,4,0,12,2,6,5,2023-07-03,"BAURU","10","covid","com_atraso"
8,2023-06-01,4,0,10,2,5,NA,2023-07-03,"BAURU","10","covid","com_atraso"
9,2023-06-08,3,0,9,2,5,3,2023-07-03,"BAURU","10","covid","com_atraso"
10,2023-06-15,3,0,8,1,4,4,2023-07-03,"BAURU","10","covid","com_atraso"
11,2023-06-22,2,0,8,1,4,1,2023-07-03,"BAURU","10","covid","com_atraso"
12,2023-06-29,2,0,8.02499999999998,1,4,NA,2023-07-03,"BAURU","10","covid","com_atraso"
1,2023-04-08,17,7,30,13,21,17,2023-07-03,"CAMPINAS","10","covid","com_atraso"
2,2023-04-15,16,7,27,12.75,19,19,2023-07-03,"CAMPINAS","10","covid","com_atraso"
3,2023-04-22,15,7,24.025,11,18,10,2023-07-03,"CAMPINAS","10","covid","com_atraso"
4,2023-04-29,14,6,24,11,17,15,2023-07-03,"CAMPINAS","10","covid","com_atraso"
5,2023-05-06,13,6,23,10,16,13,2023-07-03,"CAMPINAS","10","covid","com_atraso"
6,2023-05-13,12,5,21,10,15,13,2023-07-03,"CAMPINAS","10","covid","com_atraso"
7,2023-05-20,12,5,21,9,15,11,2023-07-03,"CAMPINAS","10","covid","com_atraso"
8,2023-05-27,11,4,21,8,14,15,2023-07-03,"CAMPINAS","10","covid","com_atraso"
