"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
2,2023-12-06,42.5,24,67,36,49,38,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
3,2023-12-13,41,22.975,66,35,48,38,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
4,2023-12-20,43,24,68,37,51,39,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
5,2023-12-27,48,28,77.025,40,56,57,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
6,2024-01-03,50,28,83,43,59,40,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
7,2024-01-10,57,31,87.025,49.75,66,61,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
8,2024-01-17,65,35,101,54,74,78,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
9,2024-01-24,63,33.975,118.075,54,74,55,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
10,2024-01-31,63,22.975,127.05,48,78,NA,2024-02-07,"GRANDE SÃO PAULO","10","covid","com_atraso"
1,2023-11-14,8,2,17,5,10,9,2024-02-07,"MARÍLIA","10","covid","com_atraso"
2,2023-11-21,6,2,14,4,9,7,2024-02-07,"MARÍLIA","10","covid","com_atraso"
3,2023-11-28,6,1,12,4,8,6,2024-02-07,"MARÍLIA","10","covid","com_atraso"
4,2023-12-05,5,1,11,3,7,3,2024-02-07,"MARÍLIA","10","covid","com_atraso"
5,2023-12-12,4,1,10,3,6,5,2024-02-07,"MARÍLIA","10","covid","com_atraso"
6,2023-12-19,4,1,10,3,6,4,2024-02-07,"MARÍLIA","10","covid","com_atraso"
7,2023-12-26,4,0,9,2,5,4,2024-02-07,"MARÍLIA","10","covid","com_atraso"
8,2024-01-02,4,0,9,2,5,4,2024-02-07,"MARÍLIA","10","covid","com_atraso"
9,2024-01-09,4,0,10,2,5,3,2024-02-07,"MARÍLIA","10","covid","com_atraso"
10,2024-01-16,4,0,9,2,5,5,2024-02-07,"MARÍLIA","10","covid","com_atraso"
11,2024-01-23,4,0,10,2,6,4,2024-02-07,"MARÍLIA","10","covid","com_atraso"
12,2024-01-30,4,0,13,2,6,NA,2024-02-07,"MARÍLIA","10","covid","com_atraso"
1,2023-11-18,7,1,19,5,10,11,2024-02-07,"PIRACICABA","10","covid","com_atraso"
2,2023-11-25,5,0,14,3,7,2,2024-02-07,"PIRACICABA","10","covid","com_atraso"
3,2023-12-02,4,0,11,2,5,2,2024-02-07,"PIRACICABA","10","covid","com_atraso"
4,2023-12-09,3,0,10,2,5,6,2024-02-07,"PIRACICABA","10","covid","com_atraso"
5,2023-12-16,3,0,8,1,4,2,2024-02-07,"PIRACICABA","10","covid","com_atraso"
6,2023-12-23,2,0,7,1,3,1,2024-02-07,"PIRACICABA","10","covid","com_atraso"
7,2023-12-30,2,0,6,1,3,2,2024-02-07,"PIRACICABA","10","covid","com_atraso"
8,2024-01-06,1,0,6,1,3,3,2024-02-07,"PIRACICABA","10","covid","com_atraso"
9,2024-01-13,1,0,5,0,2,1,2024-02-07,"PIRACICABA","10","covid","com_atraso"
10,2024-01-20,1,0,5,0,2,1,2024-02-07,"PIRACICABA","10","covid","com_atraso"
11,2024-01-27,1,0,5,0,2,1,2024-02-07,"PIRACICABA","10","covid","com_atraso"
12,2024-02-03,1,0,6,0,1,NA,2024-02-07,"PIRACICABA","10","covid","com_atraso"
1,2023-11-09,8,1,22,5.75,12,6,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
2,2023-11-16,7,1,17,5,10,9,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
3,2023-11-23,5,1,13,3,7,9,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
4,2023-11-30,3,0,9,2,5,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
5,2023-12-07,2,0,7,1,4,2,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
6,2023-12-14,2,0,6,1,3,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
7,2023-12-21,1,0,5,0,2,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
8,2023-12-28,1,0,5,0,2,2,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
9,2024-01-04,1,0,4,0,2,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
10,2024-01-11,1,0,5,0,2,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
11,2024-01-18,1,0,4,0,1,1,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
12,2024-01-25,0,0,6,0,1,NA,2024-02-07,"PRESIDENTE PRUDENTE","10","covid","com_atraso"
1,2023-11-07,8,1,23,5,11,6,2024-02-07,"REGISTRO","10","covid","com_atraso"
2,2023-11-14,7,1,20,5,10,13,2024-02-07,"REGISTRO","10","covid","com_atraso"
3,2023-11-21,6,1,16,4,8,3,2024-02-07,"REGISTRO","10","covid","com_atraso"
4,2023-11-28,5,1,14,3,7,5,2024-02-07,"REGISTRO","10","covid","com_atraso"
5,2023-12-05,4,0,13,3,7,3,2024-02-07,"REGISTRO","10","covid","com_atraso"
6,2023-12-12,4,0,12,3,6,8,2024-02-07,"REGISTRO","10","covid","com_atraso"
7,2023-12-19,4,0,10.025,2,6,1,2024-02-07,"REGISTRO","10","covid","com_atraso"
8,2023-12-26,3,0,10,2,5,5,2024-02-07,"REGISTRO","10","covid","com_atraso"
9,2024-01-02,3,0,10,2,5,5,2024-02-07,"REGISTRO","10","covid","com_atraso"
10,2024-01-09,3,0,9,1,4,3,2024-02-07,"REGISTRO","10","covid","com_atraso"
11,2024-01-16,2,0,8,1,4,1,2024-02-07,"REGISTRO","10","covid","com_atraso"
12,2024-01-23,2,0,11,1,3,NA,2024-02-07,"REGISTRO","10","covid","com_atraso"
1,2023-11-15,5,0,14,3,7,9,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
2,2023-11-22,4,1,10.025,2.75,6,2,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
3,2023-11-29,4,0,11,2,6,2,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
4,2023-12-06,4,0,11,3,6,3,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
5,2023-12-13,5,1,11,3,6,7,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
6,2023-12-20,5,1,12,3,7,6,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
7,2023-12-27,5,1,13,4,7,4,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
8,2024-01-03,6,1,14,4,8,8,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
9,2024-01-10,6,1,14,4,8,6,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
10,2024-01-17,6.5,1,15,5,9,6,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
11,2024-01-24,8,2,18.025,5,11,9,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
12,2024-01-31,8,1,30.025,5,12,NA,2024-02-07,"RIBEIRÃO PRETO","10","covid","com_atraso"
1,2023-11-14,4,1,14,3,7,6,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
2,2023-11-21,4,0,10,2,6,5,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
3,2023-11-28,3,0,9,2,5,1,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
4,2023-12-05,3,0,8,1,4,1,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
5,2023-12-12,3,0,8,1,4,3,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
6,2023-12-19,3,0,8,1,4,6,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
7,2023-12-26,2,0,7,1,4,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
8,2024-01-02,2,0,6,1,3,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
9,2024-01-09,2,0,6,1,3,1,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
10,2024-01-16,1,0,6,0,2,2,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
11,2024-01-23,1,0,5,0,2,1,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
12,2024-01-30,1,0,8,0,2,NA,2024-02-07,"SÃO JOÃO DA BOA VISTA","10","covid","com_atraso"
1,2023-11-15,11,3,24,8,15,11,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
2,2023-11-22,12,5,22,9,15,11,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
3,2023-11-29,12,4,22.025,9,15,14,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
4,2023-12-06,12,4.975,23,9,15,11,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
5,2023-12-13,12,5,21,9,15,13,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
6,2023-12-20,12,5,22,9,15,8,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
7,2023-12-27,13,5,24,10,16,15,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
8,2024-01-03,12,5,23,9,15,16,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
9,2024-01-10,10,3.975,21,8,13,11,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
10,2024-01-17,9,3,18,6,11,11,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
11,2024-01-24,7,1,15,4,9,3,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
12,2024-01-31,5,0,16,3,8,NA,2024-02-07,"SÃO JOSÉ DO RIO PRETO","10","covid","com_atraso"
1,2023-11-21,8,2,19,5,11,8,2024-02-07,"SOROCABA","10","covid","com_atraso"
2,2023-11-28,7,2,15,5,9,9,2024-02-07,"SOROCABA","10","covid","com_atraso"
3,2023-12-05,6,1,14,4,8,5,2024-02-07,"SOROCABA","10","covid","com_atraso"
4,2023-12-12,5,1,11,3,6,4,2024-02-07,"SOROCABA","10","covid","com_atraso"
5,2023-12-19,4,0,10,3,6,3,2024-02-07,"SOROCABA","10","covid","com_atraso"
6,2023-12-26,3,0,9,2,5,4,2024-02-07,"SOROCABA","10","covid","com_atraso"
7,2024-01-02,3,0,8,2,4,4,2024-02-07,"SOROCABA","10","covid","com_atraso"
8,2024-01-09,2,0,8,1,4,2,2024-02-07,"SOROCABA","10","covid","com_atraso"
9,2024-01-16,2,0,6,1,3,5,2024-02-07,"SOROCABA","10","covid","com_atraso"
10,2024-01-23,2,0,6,1,3,1,2024-02-07,"SOROCABA","10","covid","com_atraso"
11,2024-01-30,1,0,6,1,2,1,2024-02-07,"SOROCABA","10","covid","com_atraso"
12,2024-02-06,1,0,6,0,2,NA,2024-02-07,"SOROCABA","10","covid","com_atraso"
1,2023-11-08,42,21.975,68.05,34,49.25,43,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
2,2023-11-15,28,14,45,23,33,32,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
3,2023-11-22,19,9,33,16,23,15,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
4,2023-11-29,14,5.975,27,11,17,15,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
5,2023-12-06,10,4,20,8,13,11,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
6,2023-12-13,8,2,16,6,10,8,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
7,2023-12-20,6,1,13,4,8,4,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
8,2023-12-27,5,1,12,3,7,3,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
9,2024-01-03,5,1,11,3,7,5,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
10,2024-01-10,5,1,11,3,7,9,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
11,2024-01-17,5,1,13,3,7,4,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
12,2024-01-24,4,0,16,2,7,NA,2024-02-07,"TAUBATÉ","10","covid","com_atraso"
1,2023-11-30,2,0,7,1,3,1,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
2,2023-12-07,2,0,7,1,3,3,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
3,2023-12-14,2,0,7,1,3,3,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
4,2023-12-21,2,0,7,1,4,2,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
5,2023-12-28,2,0,7,1,4,3,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
6,2024-01-04,3,0,8,2,4,3,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
7,2024-01-11,3,0,8,2,5,2,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
8,2024-01-18,3,0,9,2,5,5,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
9,2024-01-25,3,0,9,2,5,4,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
10,2024-02-01,3,0,9,2,5,5,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
11,2024-02-08,3,0,9,2,5,1,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
12,2024-02-15,3,0,11,1,5,NA,2024-02-14,"ARAÇATUBA","10","covid","com_atraso"
1,2023-11-25,3,0,10,1,5,3,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
2,2023-12-02,3,0,9,2,5,1,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
3,2023-12-09,3,0,10.025,2,5,7,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
4,2023-12-16,3,0,9,2,5,NA,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
5,2023-12-23,3,0,9,2,4,1,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
6,2023-12-30,3,0,9,1,4,4,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
7,2024-01-06,3,0,9,1,4,3,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
8,2024-01-13,3,0,9,1,4,2,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
9,2024-01-20,2,0,8,1,4,5,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
10,2024-01-27,2,0,8,1,4,2,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
11,2024-02-03,2,0,9,1,3,1,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
12,2024-02-10,2,0,9,1,3,NA,2024-02-14,"ARARAQUARA","10","covid","com_atraso"
1,2023-11-24,6,1,16,3,8,6,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
2,2023-12-01,5,1,12,3,7,5,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
3,2023-12-08,5,1,11,3,7,7,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
4,2023-12-15,4,0,10.025,2,6,4,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
5,2023-12-22,3,0,9,2,5,2,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
6,2023-12-29,4,0,10,2,5,1,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
7,2024-01-05,3,0,9,2,5,5,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
8,2024-01-12,3,0,9,2,5,5,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
9,2024-01-19,3,0,9,2,5,4,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
10,2024-01-26,3,0,9,2,5,5,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
11,2024-02-02,3,0,8,1,4,1,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
12,2024-02-09,2,0,9,1,4,NA,2024-02-14,"BAIXADA SANTISTA","10","covid","com_atraso"
1,2023-11-16,1,0,7,0,2,2,2024-02-14,"BARRETOS","10","covid","com_atraso"
2,2023-11-23,1,0,5,0,2,1,2024-02-14,"BARRETOS","10","covid","com_atraso"
3,2023-11-30,1,0,6,0,2,NA,2024-02-14,"BARRETOS","10","covid","com_atraso"
4,2023-12-07,1,0,5,0,2,1,2024-02-14,"BARRETOS","10","covid","com_atraso"
5,2023-12-14,1,0,5,0,2,NA,2024-02-14,"BARRETOS","10","covid","com_atraso"
6,2023-12-21,1,0,5,0,2,NA,2024-02-14,"BARRETOS","10","covid","com_atraso"
7,2023-12-28,1,0,5,0,2,1,2024-02-14,"BARRETOS","10","covid","com_atraso"
8,2024-01-04,2,0,6,1,3,1,2024-02-14,"BARRETOS","10","covid","com_atraso"
9,2024-01-11,2,0,7,1,3,2,2024-02-14,"BARRETOS","10","covid","com_atraso"
10,2024-01-18,2,0,9,1,4,5,2024-02-14,"BARRETOS","10","covid","com_atraso"
11,2024-01-25,3,0,11,1,4,2,2024-02-14,"BARRETOS","10","covid","com_atraso"
12,2024-02-01,3,0,19,1,6,NA,2024-02-14,"BARRETOS","10","covid","com_atraso"
1,2023-11-18,9,2,23,6,13,12,2024-02-14,"BAURU","10","covid","com_atraso"
2,2023-11-25,7,1,16.025,5,10,4,2024-02-14,"BAURU","10","covid","com_atraso"
3,2023-12-02,6,1,16,4,9,8,2024-02-14,"BAURU","10","covid","com_atraso"
4,2023-12-09,6,1,14,4,8,NA,2024-02-14,"BAURU","10","covid","com_atraso"
5,2023-12-16,5,0,12,3,7,4,2024-02-14,"BAURU","10","covid","com_atraso"
6,2023-12-23,4,0,12,3,6,7,2024-02-14,"BAURU","10","covid","com_atraso"
7,2023-12-30,4,0,11,2,6,1,2024-02-14,"BAURU","10","covid","com_atraso"
8,2024-01-06,4,0,10,2,6,4,2024-02-14,"BAURU","10","covid","com_atraso"
9,2024-01-13,4,0,11,2,6,3,2024-02-14,"BAURU","10","covid","com_atraso"
10,2024-01-20,4,0.975000000000001,12,3,6,8,2024-02-14,"BAURU","10","covid","com_atraso"
11,2024-01-27,4,0,13,3,7,4,2024-02-14,"BAURU","10","covid","com_atraso"
12,2024-02-03,4,0,17.025,2,7,NA,2024-02-14,"BAURU","10","covid","com_atraso"
1,2023-11-22,20,6,39,14,26,24,2024-02-14,"CAMPINAS","10","covid","com_atraso"
2,2023-11-29,13,3.975,28,10,17,11,2024-02-14,"CAMPINAS","10","covid","com_atraso"
3,2023-12-06,10,3,25,8,14,9,2024-02-14,"CAMPINAS","10","covid","com_atraso"
4,2023-12-13,10,3,23,7,14,9,2024-02-14,"CAMPINAS","10","covid","com_atraso"
5,2023-12-20,11,3,24,8,14.25,15,2024-02-14,"CAMPINAS","10","covid","com_atraso"
6,2023-12-27,11,3,24,8,14,9,2024-02-14,"CAMPINAS","10","covid","com_atraso"
7,2024-01-03,11,3,24,9,15,11,2024-02-14,"CAMPINAS","10","covid","com_atraso"
