"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
5,2023-05-19,18,8,30,14,21,21,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
6,2023-05-26,17,9,29,13,20,16,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
7,2023-06-02,15,7,25,12,18,16,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
8,2023-06-09,13,6,22,11,16,15,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
9,2023-06-16,11,5,20,9,14,9,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
10,2023-06-23,10,3,19,8,13,11,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
11,2023-06-30,9,3,18,6,12,8,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
12,2023-07-07,8,2,18,5,10,NA,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
13,2023-07-14,7,1,20,4,10,NA,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
14,2023-07-21,6,0,23,3,9,NA,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
15,2023-07-28,5,0,33,3,9,NA,2023-08-02,"ARARAQUARA","8 ou 10","srag","corte 3 semanas"
1,2023-04-25,30,15,49,25,36,29,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
2,2023-05-02,35,20,55,30,41,39,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
3,2023-05-09,39,23.975,60,33,45,35,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
4,2023-05-16,46.5,28,73,39,54,51,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
5,2023-05-23,51,31,78.025,44,59,47,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
6,2023-05-30,60,37,86,51,66,60,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
7,2023-06-06,64,41,93.025,56,72.25,65,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
8,2023-06-13,63,38,94.025,54,71,63,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
9,2023-06-20,50,30,73,43,57,54,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
10,2023-06-27,28,16,45,23.75,34,33,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
11,2023-07-04,12,4,25,9,15,7,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
12,2023-07-11,5,0,18,3,8,NA,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
13,2023-07-18,2,0,13,1,4,NA,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
14,2023-07-25,1,0,12,0,3,NA,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
15,2023-08-01,0,0,14,0,2,NA,2023-08-02,"BAIXADA SANTISTA","8 ou 10","srag","corte 3 semanas"
1,2023-04-22,8,2,18,5,11,8,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
2,2023-04-29,7,1,15,5,9,9,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
3,2023-05-06,6,1,13,4,8,5,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
4,2023-05-13,5,1,12,3,7,6,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
5,2023-05-20,5,1,12,3,7,1,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
6,2023-05-27,4,1,11,3,6,6,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
7,2023-06-03,4,1,10,3,6,6,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
8,2023-06-10,3,0,10,2,5,2,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
9,2023-06-17,3,0,10,2,5,5,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
10,2023-06-24,3,0,9,2,5,4,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
11,2023-07-01,3,0,8,1,4,2,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
12,2023-07-08,3,0,10,1,4,NA,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
13,2023-07-15,2,0,10,1,4,NA,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
14,2023-07-22,2,0,14.025,1,4,NA,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
15,2023-07-29,2,0,23.025,0,4,NA,2023-08-02,"BARRETOS","8 ou 10","srag","corte 3 semanas"
1,2023-04-19,64,43,91,56,73,58,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
2,2023-04-26,67,47,91.025,60,76,70,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
3,2023-05-03,70,48,94,63,77,71,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
4,2023-05-10,71,49.975,97,63,78.25,72,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
5,2023-05-17,69,50,93.025,62,77,76,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
6,2023-05-24,66,46,89,59,72,60,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
7,2023-05-31,63,44,85,55,70,65,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
8,2023-06-07,58,38,79,51,65,55,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
9,2023-06-14,53,37,73,47,60,57,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
10,2023-06-21,48,32,67,42,54,52,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
11,2023-06-28,42,25,59,36,48,37,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
12,2023-07-05,38,19,64,30,45,NA,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
13,2023-07-12,33,12.975,66,25,42,NA,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
14,2023-07-19,30,8,69.025,21,40,NA,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
15,2023-07-26,27,4,80.05,16,39,NA,2023-08-02,"BAURU","8 ou 10","srag","corte 3 semanas"
1,2023-04-29,198,119.975,323.325,172,224,202,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
2,2023-05-06,192,120,300,170,217,184,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
3,2023-05-13,203,123,297.025,179,227,209,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
4,2023-05-20,200,119,294,178,224,206,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
5,2023-05-27,186,107.95,295.025,164,209,192,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
6,2023-06-03,165,107,249,147,186.25,158,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
7,2023-06-10,156.5,100.975,247,137,180,141,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
8,2023-06-17,175,91.975,252,152,197,191,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
9,2023-06-24,156,85.975,226,136,177,157,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
10,2023-07-01,120,66.975,177.025,101.75,138,143,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
11,2023-07-08,57,32,125,47,72,45,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
12,2023-07-15,32,7,106.05,20,47,NA,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
13,2023-07-22,16,1,110.025,8,33,NA,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
14,2023-07-29,10,0,102.1,3,25,NA,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
15,2023-08-05,5.5,0,155.3,1,18,NA,2023-08-02,"CAMPINAS","8 ou 10","srag","corte 3 semanas"
1,2023-04-21,7,2,16,5,10,5,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
2,2023-04-28,8,2.975,16,6,11,10,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
3,2023-05-05,9,3,17,7,12,8,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
4,2023-05-12,9,3,17.025,7,12,11,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
5,2023-05-19,9,3,18,7,12,11,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
6,2023-05-26,9,3,18,7,12,9,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
7,2023-06-02,8,3,17,6,11,10,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
8,2023-06-09,8,2,15,6,10,7,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
9,2023-06-16,7,2,14,5,9,7,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
10,2023-06-23,6,1,13,4,8,5,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
11,2023-06-30,6,1,13,4,8,6,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
12,2023-07-07,5,0.975000000000001,14,3,8,NA,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
13,2023-07-14,5,0,18,2,7,NA,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
14,2023-07-21,4,0,27,2,8,NA,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
15,2023-07-28,4,0,38,2,8,NA,2023-08-02,"FRANCA","8 ou 10","srag","corte 3 semanas"
1,2023-05-10,647.5,370.9,1040.15,576,723,653,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
2,2023-05-17,646,404.9,1018.375,583,716,641,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
3,2023-05-24,644.5,397.975,957.05,582.75,708,642,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
4,2023-05-31,603,368.975,899.4,539,668,613,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
5,2023-06-07,560,369,849,504.75,626.25,540,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
6,2023-06-14,541,316.825,840.1,489,602,544,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
7,2023-06-21,519,290,766.15,453,579,523,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
8,2023-06-28,427.5,237,607.1,366,481,498,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
9,2023-07-05,209,136.975,468.225,182.75,251.25,181,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
10,2023-07-12,113,39.975,443.225,76,168.25,NA,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
11,2023-07-19,65,8,469.175,32,127,NA,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
12,2023-07-26,37,1,445.1,13,97,NA,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
13,2023-08-02,21,0,745.124999999998,5,73.25,NA,2023-08-02,"GRANDE SÃO PAULO","8 ou 10","srag","corte 3 semanas"
1,2023-04-26,65,35,122,54,77,64,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
2,2023-05-03,71,36,118.025,60,82,73,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
3,2023-05-10,70,37.975,112.025,61,82,72,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
4,2023-05-17,70,38.975,111.025,61,81,73,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
5,2023-05-24,65,33.975,105,56,75,64,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
6,2023-05-31,62,33,98.025,52,72,63,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
7,2023-06-07,59,29.975,97,50,69,58,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
8,2023-06-14,59,30,95,50,68.25,56,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
9,2023-06-21,63,26.975,95,53,74,68,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
10,2023-06-28,52,22.975,81.025,43,60,64,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
11,2023-07-05,21,8,56,15,29,13,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
12,2023-07-12,9,0,52,5,20,NA,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
13,2023-07-19,5,0,57,1,16,NA,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
14,2023-07-26,3,0,59.05,0,12,NA,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
15,2023-08-02,2,0,79.0999999999999,0,10,NA,2023-08-02,"MARÍLIA","8 ou 10","srag","corte 3 semanas"
1,2023-04-29,56,35,83,49,64,55,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
2,2023-05-06,56,35.975,83.025,49,63,51,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
3,2023-05-13,55,37,78,48,62,56,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
4,2023-05-20,52,33,76,46,59,63,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
5,2023-05-27,48,31,69.025,41,54,42,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
6,2023-06-03,43,25,63.025,36,49,47,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
7,2023-06-10,37,22,54,32,42,33,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
8,2023-06-17,32,20,50,28,37,35,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
9,2023-06-24,28,16,44,24,32,27,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
10,2023-07-01,23,13,37,19,27,29,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
11,2023-07-08,18,8,33.025,14,22,13,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
12,2023-07-15,14,5,30,10,19,NA,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
13,2023-07-22,12,3,30,8,17,NA,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
14,2023-07-29,9,1,30.025,6,14,NA,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
15,2023-08-05,8,0,34,4,13,NA,2023-08-02,"PIRACICABA","8 ou 10","srag","corte 3 semanas"
1,2023-04-22,10,3,22,7,13,10,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
2,2023-04-29,11,3.975,22,8,14,8,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
3,2023-05-06,13,5,24.025,10,17,14,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
4,2023-05-13,16,7,28,12,19,18,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
5,2023-05-20,15,6,28,12,19,18,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
6,2023-05-27,13,5,24,10,16,14,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
7,2023-06-03,9,3,18,7,12,10,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
8,2023-06-10,7,1.975,14,5,9,5,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
9,2023-06-17,5,1,13,3,7,4,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
10,2023-06-24,4,1,10,2.75,6,3,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
11,2023-07-01,4,0,10.025,2,5.25,5,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
12,2023-07-08,3,0,14,2,5.25,NA,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
13,2023-07-15,3,0,33.025,1,5,NA,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
14,2023-07-22,2,0,59.025,1,6,NA,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
15,2023-07-29,2,0,170.324999999999,0,6,NA,2023-08-02,"PRESIDENTE PRUDENTE","8 ou 10","srag","corte 3 semanas"
1,2023-04-18,17,7,33,13,22,17,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
2,2023-04-25,16,6,29.025,12,20,18,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
3,2023-05-02,14,6,26,11,18,12,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
4,2023-05-09,13,4.975,25,10,16.25,18,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
5,2023-05-16,11,4,22,9,15,11,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
6,2023-05-23,10,3,19,7,13,12,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
7,2023-05-30,9,3,18,6,12,3,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
8,2023-06-06,9,3,18,7,12,8,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
9,2023-06-13,10,3,19.025,7,13,11,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
10,2023-06-20,11,4,22,8,14,11,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
11,2023-06-27,13,4,27.025,10,18,16,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
12,2023-07-04,15,4,46.025,10,22,NA,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
13,2023-07-11,17,4,118.05,11,29,NA,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
14,2023-07-18,20.5,3,295.05,11,40,NA,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
15,2023-07-25,23,1,773.274999999998,11,52.25,NA,2023-08-02,"REGISTRO","8 ou 10","srag","corte 3 semanas"
1,2023-04-25,67,34,132,56,81,67,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-05-02,66,34,112,56,77,60,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-05-09,68,34,116,57,79,78,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-05-16,61,30,102,51,72,66,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-05-23,51,26,91.025,42,62,47,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-05-30,46,22,80,38,55,46,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-06-06,43,21,79,35,51,32,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-06-13,45.5,20.975,78,36,54,58,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-06-20,40,17,65,32.75,47,42,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-06-27,30,13,52.025,24,36,37,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-07-04,18,6.975,41,13,24,11,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-07-11,12,2,40,7,19,NA,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-07-18,9,0,37,3.75,15,NA,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-07-25,6,0,43,2,13,NA,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-08-01,4,0,47.0999999999999,1,11.25,NA,2023-08-02,"RIBEIRÃO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-04-21,18,6,37,13,23,20,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
2,2023-04-28,17,6,36,13,21,11,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
3,2023-05-05,17,6,35.025,13,21,22,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
4,2023-05-12,16.5,7,34,13,21,10,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
5,2023-05-19,17,6,31,13,21,21,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
6,2023-05-26,17,6,33,13,21,18,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
7,2023-06-02,15,5,30.05,12,20,23,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
8,2023-06-09,13,4,25,9,16,9,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
9,2023-06-16,10,3,23,7,13,12,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
10,2023-06-23,8,2,18,5,10.25,9,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
11,2023-06-30,6,1,16,4,8,4,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
12,2023-07-07,5,0,18,3,7,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
13,2023-07-14,4,0,19,2,7,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
14,2023-07-21,3,0,23.025,1,5,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
15,2023-07-28,2,0,36,1,5,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","8 ou 10","srag","corte 3 semanas"
1,2023-04-26,117,55.95,213.025,98,137.25,123,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
2,2023-05-03,108,56.95,183.025,91,126.25,99,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
3,2023-05-10,113,57.975,185,96,132.25,117,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
4,2023-05-17,114,57,177,95,131,129,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
5,2023-05-24,98,54,164.025,83,115,93,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
6,2023-05-31,92,49,154.025,78,106,94,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
7,2023-06-07,86,45,148.05,72,102,74,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
8,2023-06-14,93,45.95,148.025,78,109,99,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
9,2023-06-21,91,42,151.025,76,108,105,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
10,2023-06-28,73,33,119.025,60,87,90,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
11,2023-07-05,41,18,90,31,52,28,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
12,2023-07-12,25,3,88.05,14,42,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
13,2023-07-19,16,0,89.05,6,34,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
14,2023-07-26,11,0,108.2,3,32,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
15,2023-08-02,8,0,133.05,1,29.25,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","8 ou 10","srag","corte 3 semanas"
1,2023-04-21,54,32.975,82.025,46,62,48,2023-08-02,"SOROCABA","8 ou 10","srag","corte 3 semanas"
2,2023-04-28,56,35,82,49,63,66,2023-08-02,"SOROCABA","8 ou 10","srag","corte 3 semanas"
