"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
1,2023-01-07,15,6,26,12,18,17,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
2,2023-01-14,15,7,25,12,18,20,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
3,2023-01-21,15,7,26,12,19,8,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
4,2023-01-28,16,7,27,13,19,13,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
5,2023-02-04,17,9,28,14,21,18,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
6,2023-02-11,19,10,30,16,23,18,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
7,2023-02-18,21,12,34,17.75,25,17,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
8,2023-02-25,24,13.975,37.025,19,28,32,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
9,2023-03-04,26,15,39.025,22,30,24,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
10,2023-03-11,27,16,40.025,23,31,28,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
11,2023-03-18,28,17,43,24,32,27,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
12,2023-03-25,29,17,44,25,33,30,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
13,2023-04-01,29,17,44,24,33,36,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
14,2023-04-08,28,16,42,23,32,32,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
15,2023-04-15,26,15,39,22,30.25,19,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
16,2023-04-22,24,13,37,20,28,26,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
17,2023-04-29,22,13,35,19,26,24,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
18,2023-05-06,20,10.975,32,17,24,18,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
19,2023-05-13,19,10,29,15,22,19,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
20,2023-05-20,17,9,28,14,21,20,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
21,2023-05-27,16,7,26,13,19,16,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
22,2023-06-03,15,7,24,12,18,10,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
23,2023-06-10,14,6,24,11,17,8,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
24,2023-06-17,13,5.975,22,10,16,15,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
25,2023-06-24,13,6,22,10,16,20,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
26,2023-07-01,12,5,21,9,15,15,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
27,2023-07-08,11,5,20,9,14,9,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
28,2023-07-15,11,5,19,8,13,8,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
29,2023-07-22,10,4,18,8,12,8,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
30,2023-07-29,10,4,19,8,13,11,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
31,2023-08-05,10,3,20,7,13,12,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
32,2023-08-12,10,3,21,7,13,NA,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
33,2023-08-19,9,2,24,6,13,NA,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
34,2023-08-26,9,2,30,6,13,NA,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
35,2023-09-02,9,2,36.025,5,14,NA,2023-09-06,"ARAÇATUBA","30","srag","corte 3 semanas"
1,2023-01-06,13,5,25,9.75,16,17,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
2,2023-01-13,11,5,20,9,14,13,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
3,2023-01-20,11,5,19,8,13,6,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
4,2023-01-27,11,4,20,8,14,7,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
5,2023-02-03,12,5.975,21,9,15,12,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
6,2023-02-10,14,6,24,11,17,16,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
7,2023-02-17,16,8,27,13,20,17,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
8,2023-02-24,20,11,32,16,24,16,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
9,2023-03-03,24,13,36,20,28,19,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
10,2023-03-10,29,16,44,24,33,38,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
11,2023-03-17,30,18,46,26,35,36,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
12,2023-03-24,30,17,44,25,35,33,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
13,2023-03-31,27,15,42,23,32,22,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
14,2023-04-07,26,15,40,22,30,27,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
15,2023-04-14,23,13,37,19,27.25,19,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
16,2023-04-21,22,12,35,19,26,23,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
17,2023-04-28,21,11,33,17,24.25,22,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
18,2023-05-05,20,10,32,17,24,19,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
19,2023-05-12,19,10,31.025,16,23,19,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
20,2023-05-19,18,10,29,15,22,21,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
21,2023-05-26,17,9,28,14,20,16,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
22,2023-06-02,16,8,26,13,19,16,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
23,2023-06-09,15,7,24.025,12,18,16,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
24,2023-06-16,14,6,23.025,11,17,10,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
25,2023-06-23,12,5,22,10,15,14,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
26,2023-06-30,11,5,19,9,14,15,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
27,2023-07-07,9,3.975,17,7,12,9,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
28,2023-07-14,7,2,15,6,10,8,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
29,2023-07-21,6,1,12,4,8,5,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
30,2023-07-28,4,1,10,3,6,4,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
31,2023-08-04,3,0,9,2,5,3,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
32,2023-08-11,3,0,8,1,4,NA,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
33,2023-08-18,2,0,8,1,4,NA,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
34,2023-08-25,2,0,9,1,3,NA,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
35,2023-09-01,1,0,10,0,3,NA,2023-09-06,"ARARAQUARA","30","srag","corte 3 semanas"
1,2023-01-06,49,31,72,42,55,46,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
2,2023-01-13,52,34,73,46,59,54,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
3,2023-01-20,55,38,76.025,49,62.25,57,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
4,2023-01-27,57,39,81,51,64,60,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
5,2023-02-03,59,41,80,52,66,61,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
6,2023-02-10,59,42,81,53,66,54,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
7,2023-02-17,63,43.975,86.025,56,70,54,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
8,2023-02-24,66,47,89,59,75,71,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
9,2023-03-03,70.5,50.975,96.025,63,78,83,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
10,2023-03-10,70,49.975,95,62,77,65,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
11,2023-03-17,68,47,92,60,75,73,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
12,2023-03-24,63,45,85,56.75,71,53,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
13,2023-03-31,60,42.975,84,54,68,59,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
14,2023-04-07,58,40.975,81,51,65,73,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
15,2023-04-14,51,35,72.025,45,57,53,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
16,2023-04-21,45,30,63,39,51,45,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
17,2023-04-28,40,26,60,35,46,30,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
18,2023-05-05,39,25,57,34,46,39,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
19,2023-05-12,41,26,60,35,47,35,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
20,2023-05-19,45,30.975,64,40,51,51,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
21,2023-05-26,51,33,71,45,57,47,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
22,2023-06-02,57,38,77,50,63,59,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
23,2023-06-09,59,40,80,52,66,66,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
24,2023-06-16,58,38,81,51,65,64,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
25,2023-06-23,54,36.975,76,47,60,57,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
26,2023-06-30,47,31,66.025,41,53,41,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
27,2023-07-07,42,27,59,36,47,51,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
28,2023-07-14,36,23,52,31,41,25,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
29,2023-07-21,34,20,50,29,38,27,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
30,2023-07-28,33,20,49,29,38,37,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
31,2023-08-04,34,20,52,29,40,38,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
32,2023-08-11,35,17,62,29,43,NA,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
33,2023-08-18,35,15,88.025,26.75,48,NA,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
34,2023-08-25,35,12,137.025,25,51,NA,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
35,2023-09-01,36,9,198.05,22,58,NA,2023-09-06,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
1,2023-01-03,5,1,13,4,8,7,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
2,2023-01-10,6,1.975,12,4,8,5,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
3,2023-01-17,6,2,13,4,8,3,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
4,2023-01-24,7,2,14,5,9,6,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
5,2023-01-31,7,2,14,5,9,11,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
6,2023-02-07,8,2,15,6,10,7,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
7,2023-02-14,8,3,16,6,10,9,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
8,2023-02-21,9,3,16,7,11,6,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
9,2023-02-28,9,3,17,7,11,10,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
10,2023-03-07,9,4,17,7,12,9,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
11,2023-03-14,9,3,17,7,12,14,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
12,2023-03-21,9,4,17,7,12,11,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
13,2023-03-28,9,3,17,7,12,7,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
14,2023-04-04,9,3,16,7,11,7,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
15,2023-04-11,8,3,15,6,10,12,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
16,2023-04-18,8,3,15,6,10,8,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
17,2023-04-25,7,2,14,5,9,9,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
18,2023-05-02,6,2,13,4.75,8,5,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
19,2023-05-09,6,1,12,4,7,6,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
20,2023-05-16,5,1,11,3,7,1,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
21,2023-05-23,4,1,10,3,6,6,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
22,2023-05-30,4,1,9,3,6,6,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
23,2023-06-06,4,0,9,2,5,2,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
24,2023-06-13,3,0,8,2,5,5,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
25,2023-06-20,3,0,8,2,4,4,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
26,2023-06-27,3,0,8,2,4,2,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
27,2023-07-04,3,0,7,2,4,2,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
28,2023-07-11,3,0,7,1,4,3,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
29,2023-07-18,2,0,7,1,4,2,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
30,2023-07-25,2,0,7,1,4,3,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
31,2023-08-01,2,0,7,1,4,3,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
32,2023-08-08,2,0,7,1,3,NA,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
33,2023-08-15,2,0,8,1,3.25,NA,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
34,2023-08-22,2,0,9.02499999999998,1,3,NA,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
35,2023-08-29,2,0,12,1,4,NA,2023-09-06,"BARRETOS","30","srag","corte 3 semanas"
1,2023-01-12,37,19,66,30,45,37,2023-09-06,"BAURU","30","srag","corte 3 semanas"
2,2023-01-19,47,27.975,76,40,55,40,2023-09-06,"BAURU","30","srag","corte 3 semanas"
3,2023-01-26,58,35,87,50,68,60,2023-09-06,"BAURU","30","srag","corte 3 semanas"
4,2023-02-02,73,44,107,63,83,73,2023-09-06,"BAURU","30","srag","corte 3 semanas"
5,2023-02-09,84,49,124,73,96,103,2023-09-06,"BAURU","30","srag","corte 3 semanas"
6,2023-02-16,94,57,139,81,106,96,2023-09-06,"BAURU","30","srag","corte 3 semanas"
7,2023-02-23,100,65,152,87,115,86,2023-09-06,"BAURU","30","srag","corte 3 semanas"
8,2023-03-02,108,65.975,159,94,123,112,2023-09-06,"BAURU","30","srag","corte 3 semanas"
9,2023-03-09,110,69.95,163.025,97,126,125,2023-09-06,"BAURU","30","srag","corte 3 semanas"
10,2023-03-16,109,70,152.025,95,123,106,2023-09-06,"BAURU","30","srag","corte 3 semanas"
11,2023-03-23,103,61.975,154.025,88.75,116,107,2023-09-06,"BAURU","30","srag","corte 3 semanas"
12,2023-03-30,98,60,143,86,110,85,2023-09-06,"BAURU","30","srag","corte 3 semanas"
13,2023-04-06,91,56,138.025,79,103.25,113,2023-09-06,"BAURU","30","srag","corte 3 semanas"
14,2023-04-13,83,51,125,72,95,75,2023-09-06,"BAURU","30","srag","corte 3 semanas"
15,2023-04-20,75,47,113,65,88,60,2023-09-06,"BAURU","30","srag","corte 3 semanas"
16,2023-04-27,71.5,44,115.025,62,83,69,2023-09-06,"BAURU","30","srag","corte 3 semanas"
17,2023-05-04,71,44,107,62,81,71,2023-09-06,"BAURU","30","srag","corte 3 semanas"
18,2023-05-11,69,42,107,60,79,72,2023-09-06,"BAURU","30","srag","corte 3 semanas"
19,2023-05-18,67,41.975,101,58,79,76,2023-09-06,"BAURU","30","srag","corte 3 semanas"
20,2023-05-25,64,40,98,55,73,60,2023-09-06,"BAURU","30","srag","corte 3 semanas"
21,2023-06-01,61,37,93.025,53,71,66,2023-09-06,"BAURU","30","srag","corte 3 semanas"
22,2023-06-08,58,35,88,50,67,57,2023-09-06,"BAURU","30","srag","corte 3 semanas"
23,2023-06-15,55,33,86,47,63,58,2023-09-06,"BAURU","30","srag","corte 3 semanas"
24,2023-06-22,51,30.975,81.025,44,59,54,2023-09-06,"BAURU","30","srag","corte 3 semanas"
25,2023-06-29,47.5,28,74,41,55,38,2023-09-06,"BAURU","30","srag","corte 3 semanas"
26,2023-07-06,45,26,71.025,38,53,52,2023-09-06,"BAURU","30","srag","corte 3 semanas"
27,2023-07-13,43,24,65,36,49,31,2023-09-06,"BAURU","30","srag","corte 3 semanas"
28,2023-07-20,40,23,61,33,47,37,2023-09-06,"BAURU","30","srag","corte 3 semanas"
29,2023-07-27,38,20.975,61.025,31,45,57,2023-09-06,"BAURU","30","srag","corte 3 semanas"
30,2023-08-03,32,17,53,26,38,46,2023-09-06,"BAURU","30","srag","corte 3 semanas"
31,2023-08-10,24,11,45,19,30,7,2023-09-06,"BAURU","30","srag","corte 3 semanas"
32,2023-08-17,19,5,44,13,26,NA,2023-09-06,"BAURU","30","srag","corte 3 semanas"
33,2023-08-24,15,2,39,10,23,NA,2023-09-06,"BAURU","30","srag","corte 3 semanas"
34,2023-08-31,13,0,40,6,21,NA,2023-09-06,"BAURU","30","srag","corte 3 semanas"
35,2023-09-07,10,0,46.025,5,18,NA,2023-09-06,"BAURU","30","srag","corte 3 semanas"
1,2023-01-11,138,78.975,216.025,115,167,132,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
2,2023-01-18,164,98,255.05,140,193,141,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
3,2023-01-25,190,121,286,163.75,217,179,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
4,2023-02-01,224,141,331.025,193,257,275,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
5,2023-02-08,244,154.925,380.025,214,285,290,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
6,2023-02-15,257,161,386.05,223.75,298,236,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
7,2023-02-22,273,171.95,408.025,240,313,248,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
8,2023-03-01,281,172,422,244,324,324,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
9,2023-03-08,280,176,424.05,239,317,290,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
10,2023-03-15,273,170.975,394.075,232,312,300,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
11,2023-03-22,251,154.975,381,217,291,248,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
12,2023-03-29,234.5,153,351.125,203,266,215,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
13,2023-04-05,224,141.95,344.025,192,256,216,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
14,2023-04-12,210,130.975,322,180,238.25,208,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
15,2023-04-19,201,127.975,308,174,230,183,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
16,2023-04-26,199,124.975,291.05,171.75,228,202,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
17,2023-05-03,196,121.975,296.025,168,224,185,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
18,2023-05-10,193,119.975,288,167,220,209,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
19,2023-05-17,190.5,120,296,165,217,206,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
20,2023-05-24,182,116.975,278,159,210,193,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
21,2023-05-31,170,105.975,259.025,149,199,158,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
22,2023-06-07,166,111,256.025,145,190,141,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
23,2023-06-14,158,99,235,136,184,193,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
24,2023-06-21,148,90,223,127,171,158,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
25,2023-06-28,134.5,82,198.025,116,155.25,144,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
26,2023-07-05,121,73,184.025,103,139,107,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
27,2023-07-12,108,67,169,92,127,96,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
28,2023-07-19,100,60.975,151,84,116,95,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
29,2023-07-26,88,50,134,75,102.25,97,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
30,2023-08-02,76,45,115,64,88,128,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
31,2023-08-09,59,31.975,102,48,74,24,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
32,2023-08-16,48,17.975,93,37,62.25,NA,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
33,2023-08-23,40,11,88.05,28,54,NA,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
34,2023-08-30,33,7,92.05,21,47,NA,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
35,2023-09-06,27,3,88.025,16,42,NA,2023-09-06,"CAMPINAS","30","srag","corte 3 semanas"
1,2023-01-06,13,5,25,10,17,18,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
2,2023-01-13,12,5,23,9,16,10,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
3,2023-01-20,11,4,22,9,15,8,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
4,2023-01-27,11,4,21,9,14,13,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
5,2023-02-03,11,4,20,8,13,9,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
6,2023-02-10,10,4,20,8,13,11,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
7,2023-02-17,10,4,20,8,13,15,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
8,2023-02-24,10,4,20,8,13,14,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
9,2023-03-03,10,4,19,7,13,4,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
10,2023-03-10,9,3,20,7,12,4,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
11,2023-03-17,10,3,20,7,13,11,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
12,2023-03-24,10,3,18,7,12,17,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
13,2023-03-31,10,4,18,7,12,12,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
14,2023-04-07,10,3,18,7,12,13,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
15,2023-04-14,9,3,18,6,12,3,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
16,2023-04-21,9,3,17,7,11,5,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
17,2023-04-28,9,3,17,6,11,10,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
18,2023-05-05,9,3,17,7,11,8,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
19,2023-05-12,8,3,17,6,11,11,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
20,2023-05-19,9,3,18,7,11,11,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
21,2023-05-26,8,3,16,6,11,9,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
22,2023-06-02,8,3,16,6,11,10,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
23,2023-06-09,8,2,15,6,10,7,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
24,2023-06-16,7,2,15,5,10,7,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
25,2023-06-23,7,2,14,5,9,5,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
26,2023-06-30,7,2,14,5,9,8,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
27,2023-07-07,6,1,13,5,9,10,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
28,2023-07-14,6,2,13,4,8,6,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
29,2023-07-21,5,1,12,4,7,4,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
30,2023-07-28,5,1,11,3,7,7,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
31,2023-08-04,4,1,10,3,6,2,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
32,2023-08-11,4,0,12,2,6,NA,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
33,2023-08-18,3.5,0,11,2,5,NA,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
34,2023-08-25,3,0,10,2,5,NA,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
35,2023-09-01,3,0,12,1,5,NA,2023-09-06,"FRANCA","30","srag","corte 3 semanas"
1,2023-01-11,459.5,335,634.075,416,511,496,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
2,2023-01-18,498.5,376,685,455,545.25,435,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
3,2023-01-25,580,444.95,745.05,532,637,555,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
4,2023-02-01,705,530.95,895.05,643.75,764,724,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
5,2023-02-08,807.5,588.975,1042.1,746.5,872,862,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
6,2023-02-15,885.5,661.975,1135.025,812,960.25,881,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
7,2023-02-22,919,689.95,1188.025,840.75,992.25,956,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
8,2023-03-01,901,676.825,1173.125,824,978,901,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
9,2023-03-08,860.5,643.9,1093,788,933,888,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
10,2023-03-15,794,604.975,1037.1,729,865,814,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
11,2023-03-22,718,561.95,940.1,656,779,690,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
12,2023-03-29,668.5,511.9,883.075,615.75,724,629,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
13,2023-04-05,630,482.975,839.05,583.75,690.25,670,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
14,2023-04-12,605,454,802.05,554,662,567,2023-09-06,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
