"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
1,2022-12-06,61,40.975,88.025,53,69,61,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
2,2022-12-13,59,40.975,82,52.75,66,60,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
3,2022-12-20,57,38,81,50,64,57,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
4,2022-12-27,55,38,76,48,61,59,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
5,2023-01-03,52,35.975,73,46,58,46,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
6,2023-01-10,54,36,73,47.75,60,54,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
7,2023-01-17,55,38,77,49,62,57,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
8,2023-01-24,57,40.975,80,51,64.25,60,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
9,2023-01-31,58,40,79.025,51,65,61,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
10,2023-02-07,57,38.975,78,50,64,54,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
11,2023-02-14,59,42,85,53,67,54,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
12,2023-02-21,68,47.975,93,60,76,71,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
13,2023-02-28,74,53,98,66,82,83,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
14,2023-03-07,71,49,95,63,79,65,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
15,2023-03-14,68,46.975,93,60,75,74,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
16,2023-03-21,62,44,89,56,70,53,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
17,2023-03-28,62,43,84.025,55,68,59,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
18,2023-04-04,60,41,82.025,54,67,73,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
19,2023-04-11,52,35,73,47,59,53,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
20,2023-04-18,43,28.975,62,38,49,45,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
21,2023-04-25,37,23.975,54,32,42,29,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
22,2023-05-02,36,23,53,32,42,39,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
23,2023-05-09,39,25,57.025,34,45,35,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
24,2023-05-16,45,30,63,40,51,51,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
25,2023-05-23,52,35,71,46,59,47,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
26,2023-05-30,60,41,81,53,67,60,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
27,2023-06-06,64,44.975,88,57,71,65,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
28,2023-06-13,61,42,84,54,68,63,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
29,2023-06-20,48,31,67,41,54,54,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
30,2023-06-27,29,17,44,25,34,33,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
31,2023-07-04,15,6,28,12,19,7,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
32,2023-07-11,8,1,19,5,11,NA,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
33,2023-07-18,4,0,16,2,7,NA,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
34,2023-07-25,2,0,12,1,4,NA,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
35,2023-08-01,1,0,12,0,3,NA,2023-08-02,"BAIXADA SANTISTA","30","srag","corte 3 semanas"
1,2022-12-03,25,12,42.025,21,30,20,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
2,2022-12-10,21,9.975,36.025,17,25,30,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
3,2022-12-17,17,8,29,13,20,21,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
4,2022-12-24,13,5,23,10,16,10,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
5,2022-12-31,10,4,19,8,13,11,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
6,2023-01-07,8,3,16,6,11,7,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
7,2023-01-14,7,2,15,5,9,5,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
8,2023-01-21,7,2,14,5,9,3,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
9,2023-01-28,7,2,14,5,9,6,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
10,2023-02-04,7,2,14,5,9,11,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
11,2023-02-11,7,2,14,5,9,7,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
12,2023-02-18,8,2,16,6,10,9,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
13,2023-02-25,8,3,17,6,11,6,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
14,2023-03-04,9,3,17,7,11,10,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
15,2023-03-11,9,3,18,7,12,9,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
16,2023-03-18,10,4,18,7,12,14,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
17,2023-03-25,10,4,18,7,12,11,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
18,2023-04-01,10,4,17,7,12,7,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
19,2023-04-08,8,3,17,6,11,7,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
20,2023-04-15,9,3,16,6,11,12,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
21,2023-04-22,8,2,15,6,10,8,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
22,2023-04-29,7,2,14,5,9,9,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
23,2023-05-06,6,2,13,4,8,5,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
24,2023-05-13,6,1,12,4,8,6,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
25,2023-05-20,5,1,11,3,7,1,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
26,2023-05-27,4,1,11,3,6,6,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
27,2023-06-03,4,1,10,3,6,6,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
28,2023-06-10,4,1,9,2,5,2,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
29,2023-06-17,4,0,8,2,5,5,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
30,2023-06-24,3,0,8,2,5,4,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
31,2023-07-01,3,0,8,2,4,2,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
32,2023-07-08,2,0,9,1,4,NA,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
33,2023-07-15,2,0,10,1,4,NA,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
34,2023-07-22,2,0,12,1,4,NA,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
35,2023-07-29,2,0,15,1,4,NA,2023-08-02,"BARRETOS","30","srag","corte 3 semanas"
1,2022-11-30,119,83,160,106,132,113,2023-08-02,"BAURU","30","srag","corte 3 semanas"
2,2022-12-07,109,80.975,147,99,120,112,2023-08-02,"BAURU","30","srag","corte 3 semanas"
3,2022-12-14,98,70.975,129.025,88,108,112,2023-08-02,"BAURU","30","srag","corte 3 semanas"
4,2022-12-21,81,58,110.025,73,90,75,2023-08-02,"BAURU","30","srag","corte 3 semanas"
5,2022-12-28,68,45.975,93.025,61,76,72,2023-08-02,"BAURU","30","srag","corte 3 semanas"
6,2023-01-04,57,38,80,50,64,64,2023-08-02,"BAURU","30","srag","corte 3 semanas"
7,2023-01-11,50,33,72,44,58,37,2023-08-02,"BAURU","30","srag","corte 3 semanas"
8,2023-01-18,51,33,75,43,57,40,2023-08-02,"BAURU","30","srag","corte 3 semanas"
9,2023-01-25,59,40,82,53,67,60,2023-08-02,"BAURU","30","srag","corte 3 semanas"
10,2023-02-01,71,50,99,64,80,73,2023-08-02,"BAURU","30","srag","corte 3 semanas"
11,2023-02-08,86.5,60,116,77,96,103,2023-08-02,"BAURU","30","srag","corte 3 semanas"
12,2023-02-15,95,66.975,128,84,104,96,2023-08-02,"BAURU","30","srag","corte 3 semanas"
13,2023-02-22,100,74,133,90,110,87,2023-08-02,"BAURU","30","srag","corte 3 semanas"
14,2023-03-01,108,80.975,141.025,98,120,112,2023-08-02,"BAURU","30","srag","corte 3 semanas"
15,2023-03-08,114,84,149,103,125,125,2023-08-02,"BAURU","30","srag","corte 3 semanas"
16,2023-03-15,111,80.975,146,100,121,106,2023-08-02,"BAURU","30","srag","corte 3 semanas"
17,2023-03-22,105,76,136,93,115,107,2023-08-02,"BAURU","30","srag","corte 3 semanas"
18,2023-03-29,97,70,129,87,107,85,2023-08-02,"BAURU","30","srag","corte 3 semanas"
19,2023-04-05,90,66,119.025,81,101,113,2023-08-02,"BAURU","30","srag","corte 3 semanas"
20,2023-04-12,79,57.975,108,72,87,75,2023-08-02,"BAURU","30","srag","corte 3 semanas"
21,2023-04-19,72,49,97,63,79,58,2023-08-02,"BAURU","30","srag","corte 3 semanas"
22,2023-04-26,68,48,94.025,61,77,70,2023-08-02,"BAURU","30","srag","corte 3 semanas"
23,2023-05-03,70,49,93,62,77,71,2023-08-02,"BAURU","30","srag","corte 3 semanas"
24,2023-05-10,70,50,95,63,78,72,2023-08-02,"BAURU","30","srag","corte 3 semanas"
25,2023-05-17,69,48,95,62,76,76,2023-08-02,"BAURU","30","srag","corte 3 semanas"
26,2023-05-24,66,46,89.025,58,73,60,2023-08-02,"BAURU","30","srag","corte 3 semanas"
27,2023-05-31,62,43,86,55,69,65,2023-08-02,"BAURU","30","srag","corte 3 semanas"
28,2023-06-07,57,39,80,51,65,55,2023-08-02,"BAURU","30","srag","corte 3 semanas"
29,2023-06-14,54,36,76,47,60,57,2023-08-02,"BAURU","30","srag","corte 3 semanas"
30,2023-06-21,47,32,66,42,54,52,2023-08-02,"BAURU","30","srag","corte 3 semanas"
31,2023-06-28,41,24,61,35,47,37,2023-08-02,"BAURU","30","srag","corte 3 semanas"
32,2023-07-05,35,17,60.025,28,43,NA,2023-08-02,"BAURU","30","srag","corte 3 semanas"
33,2023-07-12,30,11,75.05,22,41,NA,2023-08-02,"BAURU","30","srag","corte 3 semanas"
34,2023-07-19,26,6,85,16,40,NA,2023-08-02,"BAURU","30","srag","corte 3 semanas"
35,2023-07-26,22,3,119.025,13,40,NA,2023-08-02,"BAURU","30","srag","corte 3 semanas"
1,2022-12-10,279,217.975,366.075,257,302,281,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
2,2022-12-17,244,184.975,300,225,264,247,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
3,2022-12-24,207,154,255,190,221,210,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
4,2022-12-31,173,132.975,221.025,160,189,173,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
5,2023-01-07,151.5,115.975,198,140,165,155,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
6,2023-01-14,139,105.975,191,127,155,132,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
7,2023-01-21,148,113,204,136,164,141,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
8,2023-01-28,186,142.975,235.025,172,202,179,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
9,2023-02-04,251,180.975,314.05,231,270.25,275,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
10,2023-02-11,273,199.975,338.025,252,295,290,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
11,2023-02-18,255,200,341,234,276,236,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
12,2023-02-25,265,205,341,244,286,248,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
13,2023-03-04,302,231.975,371,280,323.25,324,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
14,2023-03-11,299,234,384.05,276,321.25,290,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
15,2023-03-18,288,222,361,267,310,300,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
16,2023-03-25,252,196.975,328,233,272,249,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
17,2023-04-01,223,173,291.025,206,241,215,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
18,2023-04-08,212,165,274.05,194,230,216,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
19,2023-04-15,203,154,260,187,219,208,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
20,2023-04-22,191,144.975,249.025,177,208,183,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
21,2023-04-29,194,147,250.025,179,211,202,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
22,2023-05-06,192,148.975,244,177,209,184,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
23,2023-05-13,203,152,256.025,186,219,209,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
24,2023-05-20,202,150.975,254.025,184,219,206,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
25,2023-05-27,185,143.975,239,170,202,192,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
26,2023-06-03,166,125,219,152,181,158,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
27,2023-06-10,160,122,216,146,175,141,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
28,2023-06-17,173,129,219,159,190,191,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
29,2023-06-24,157,112,203.025,143,170,157,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
30,2023-07-01,117,81.975,151.025,105,129,143,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
31,2023-07-08,62,38.975,97.025,53,71,45,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
32,2023-07-15,33,13,73,25,45,NA,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
33,2023-07-22,18,3.975,62,11,27,NA,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
34,2023-07-29,10,0,50,5,19,NA,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
35,2023-08-05,6,0,50.025,2,14,NA,2023-08-02,"CAMPINAS","30","srag","corte 3 semanas"
1,2022-12-02,28,15,46.025,23,33,26,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
2,2022-12-09,25,13,41,21,29,28,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
3,2022-12-16,22,12,36,18,26,24,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
4,2022-12-23,19,10,31,16,23,20,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
5,2022-12-30,17,8,27.025,14,20,18,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
6,2023-01-06,15,7.975,26,12,19,18,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
7,2023-01-13,14,6,23,11,17,10,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
8,2023-01-20,13,5.975,23,10,16,8,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
9,2023-01-27,12,5,21,9,14,13,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
10,2023-02-03,11,4.975,20,8,14,9,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
11,2023-02-10,11,4,20,8,14,11,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
12,2023-02-17,10,5,19,8,13,15,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
13,2023-02-24,10,4,18,8,12,13,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
14,2023-03-03,9,4,18,7,12,4,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
15,2023-03-10,9,4,18,7,12,4,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
16,2023-03-17,9,4,18,7,12,11,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
17,2023-03-24,10,4,18,7,12,17,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
18,2023-03-31,9,3,17,7,12,12,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
19,2023-04-07,9,4,17,7,12,13,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
20,2023-04-14,9,3,16,7,11,3,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
21,2023-04-21,9,3,17,7,12,5,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
22,2023-04-28,9,3,17,7,11,10,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
23,2023-05-05,9,3,18,7,11,8,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
24,2023-05-12,9,3,17.025,7,11,11,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
25,2023-05-19,9,3,16,6,11,11,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
26,2023-05-26,8,2,17,6,10,9,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
27,2023-06-02,8,3,16,6,10.25,10,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
28,2023-06-09,8,2,14.025,6,10,7,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
29,2023-06-16,7,2,14,5,9,7,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
30,2023-06-23,6,2,13,5,9,5,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
31,2023-06-30,6,1,13.025,4,8,6,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
32,2023-07-07,6,1,14.025,3,8,NA,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
33,2023-07-14,5,1,15,3,8,NA,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
34,2023-07-21,5,0,15,3,8,NA,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
35,2023-07-28,5,0,17.025,3,8,NA,2023-08-02,"FRANCA","30","srag","corte 3 semanas"
1,2022-12-07,716.5,569,887.1,669,760,713,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
2,2022-12-14,662,535.95,809,623,707,676,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
3,2022-12-21,598,479,729.025,561,638,604,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
4,2022-12-28,547,442.975,658.05,511,583,545,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
5,2023-01-04,505,405,612.075,473,536,508,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
6,2023-01-11,482,389,589,453,514,498,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
7,2023-01-18,474,386.975,607.025,444,512,437,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
8,2023-01-25,555,447.925,687.025,520.75,592,556,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
9,2023-02-01,704,563.975,839.05,659,746,723,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
10,2023-02-08,830,671.95,1008.025,779,880,860,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
11,2023-02-15,899,742.975,1093.15,846,950.25,879,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
12,2023-02-22,938,768.925,1130.125,884,992,956,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
13,2023-03-01,914,757.975,1114.075,861,971,900,2023-08-02,"GRANDE SÃO PAULO","30","srag","corte 3 semanas"
