"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-04-27,11,2,1465,1458,1476,1462.75,1469,"Estimado","ESTADO","srag"
"3",2023-05-04,11,3,1377,1364,1396,1372,1383,"Estimado","ESTADO","srag"
"4",2023-05-11,11,4,1551,1534,1573,1545,1558,"Estimado","ESTADO","srag"
"5",2023-05-18,11,5,1579,1558,1603.025,1570,1587,"Estimado","ESTADO","srag"
"6",2023-05-25,11,6,1446,1421,1474,1436,1454,"Estimado","ESTADO","srag"
"7",2023-06-01,11,7,1410,1378,1448,1399,1423,"Estimado","ESTADO","srag"
"8",2023-06-08,11,8,1256,1214.975,1303,1240,1272,"Estimado","ESTADO","srag"
"9",2023-06-15,11,9,1375,1312.975,1451,1354,1399,"Estimado","ESTADO","srag"
"10",2023-06-22,11,10,1192,1077,1334,1153,1237.25,"Estimado","ESTADO","srag"
"11",2023-06-29,11,11,866,579.9,1241.05,749,970,"Estimado","ESTADO","srag"
"12",2023-06-29,11,11,866,579.9,1241.05,749,970,"Previsto","ESTADO","srag"
"13",2023-07-06,11,12,746.5,310.825,1233.025,561.5,888.25,"Previsto","ESTADO","srag"
"14",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-04-27,11,2,24,24,25,24,24,"Estimado","ARAÇATUBA","srag"
"16",2023-05-04,11,3,18,18,19,18,18,"Estimado","ARAÇATUBA","srag"
"17",2023-05-11,11,4,19,19,20,19,19,"Estimado","ARAÇATUBA","srag"
"18",2023-05-18,11,5,20,20,21,20,20,"Estimado","ARAÇATUBA","srag"
"19",2023-05-25,11,6,16,16,17,16,16,"Estimado","ARAÇATUBA","srag"
"20",2023-06-01,11,7,10,10,11,10,10,"Estimado","ARAÇATUBA","srag"
"21",2023-06-08,11,8,8,8,9,8,8,"Estimado","ARAÇATUBA","srag"
"22",2023-06-15,11,9,14,14,16,14,14,"Estimado","ARAÇATUBA","srag"
"23",2023-06-22,11,10,12,11,15,11,13,"Estimado","ARAÇATUBA","srag"
"24",2023-06-29,11,11,8,3,16,6,10,"Estimado","ARAÇATUBA","srag"
"25",2023-06-29,11,11,8,3,16,6,10,"Previsto","ARAÇATUBA","srag"
"26",2023-07-06,11,12,8,2,21.025,6,11,"Previsto","ARAÇATUBA","srag"
"27",2023-04-19,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-04-26,11,2,21,21,25,21,22,"Estimado","ARARAQUARA","srag"
"29",2023-05-03,11,3,20,19,25,19,21,"Estimado","ARARAQUARA","srag"
"30",2023-05-10,11,4,21,20,27,20,22,"Estimado","ARARAQUARA","srag"
"31",2023-05-17,11,5,20,18,26,19,22,"Estimado","ARARAQUARA","srag"
"32",2023-05-24,11,6,19,16,27,18,21,"Estimado","ARARAQUARA","srag"
"33",2023-05-31,11,7,14,11,22,13,16,"Estimado","ARARAQUARA","srag"
"34",2023-06-07,11,8,19,15,27,17,20.25,"Estimado","ARARAQUARA","srag"
"35",2023-06-14,11,9,16,12,23.025,14,18,"Estimado","ARARAQUARA","srag"
"36",2023-06-21,11,10,11,7,20,9,14,"Estimado","ARARAQUARA","srag"
"37",2023-06-28,11,11,10,5,24,7,13,"Estimado","ARARAQUARA","srag"
"38",2023-06-28,11,11,10,5,24,7,13,"Previsto","ARARAQUARA","srag"
"39",2023-07-05,11,12,10,1,39,6,16,"Previsto","ARARAQUARA","srag"
"40",2023-04-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-04-20,11,2,45,45,47,45,45,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-04-27,11,3,29,29,31,29,29,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-05-04,11,4,39,39,41,39,39,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-05-11,11,5,35,35,38,35,36,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-05-18,11,6,52,51,57,52,54,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-05-25,11,7,49,46,56,48,51,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-06-01,11,8,64,60,71,62,66,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-06-08,11,9,69,62,82,66,73,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-06-15,11,10,63,46,93,56,71,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-06-22,11,11,69,30.975,149.025,53,88,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-06-22,11,11,69,30.975,149.025,53,88,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-06-29,11,12,76,20,222.025,53,108,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-04-19,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-04-26,11,2,12,12,13,12,12,"Estimado","BARRETOS","srag"
"55",2023-05-03,11,3,5,5,6,5,5,"Estimado","BARRETOS","srag"
"56",2023-05-10,11,4,8,8,10,8,8,"Estimado","BARRETOS","srag"
"57",2023-05-17,11,5,3,3,5,3,3,"Estimado","BARRETOS","srag"
"58",2023-05-24,11,6,1,1,2,1,1,"Estimado","BARRETOS","srag"
"59",2023-05-31,11,7,7,7,9,7,7,"Estimado","BARRETOS","srag"
"60",2023-06-07,11,8,6,6,8,6,6,"Estimado","BARRETOS","srag"
"61",2023-06-14,11,9,3,3,6,3,4,"Estimado","BARRETOS","srag"
"62",2023-06-21,11,10,5,4,8,4,5,"Estimado","BARRETOS","srag"
"63",2023-06-28,11,11,7,3,15,5,9,"Estimado","BARRETOS","srag"
"64",2023-06-28,11,11,7,3,15,5,9,"Previsto","BARRETOS","srag"
"65",2023-07-05,11,12,6,1,27.025,3,10,"Previsto","BARRETOS","srag"
"66",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-04-27,11,2,69,69,70,69,69,"Estimado","BAURU","srag"
"68",2023-05-04,11,3,71,71,73,71,71,"Estimado","BAURU","srag"
"69",2023-05-11,11,4,72,72,75,72,72,"Estimado","BAURU","srag"
"70",2023-05-18,11,5,76,76,79,76,77,"Estimado","BAURU","srag"
"71",2023-05-25,11,6,61,61,64,61,62,"Estimado","BAURU","srag"
"72",2023-06-01,11,7,65,64,68,64,66,"Estimado","BAURU","srag"
"73",2023-06-08,11,8,57,55,60.025,56,58,"Estimado","BAURU","srag"
"74",2023-06-15,11,9,57,54,62,56,59,"Estimado","BAURU","srag"
"75",2023-06-22,11,10,43,37,53,41,46,"Estimado","BAURU","srag"
"76",2023-06-29,11,11,24,9,58,17.75,33,"Estimado","BAURU","srag"
"77",2023-06-29,11,11,24,9,58,17.75,33,"Previsto","BAURU","srag"
"78",2023-07-06,11,12,24,4,65,15,34,"Previsto","BAURU","srag"
"79",2023-04-13,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-04-20,11,2,183,183,185,183,183,"Estimado","CAMPINAS","srag"
"81",2023-04-27,11,3,202,202,205,202,203,"Estimado","CAMPINAS","srag"
"82",2023-05-04,11,4,185,184,188,184,186,"Estimado","CAMPINAS","srag"
"83",2023-05-11,11,5,210,209,214,209,211,"Estimado","CAMPINAS","srag"
"84",2023-05-18,11,6,206,204,211,205,207,"Estimado","CAMPINAS","srag"
"85",2023-05-25,11,7,192,188,197,190,193,"Estimado","CAMPINAS","srag"
"86",2023-06-01,11,8,163,158,169,161,165,"Estimado","CAMPINAS","srag"
"87",2023-06-08,11,9,147,139,157.025,144,151,"Estimado","CAMPINAS","srag"
"88",2023-06-15,11,10,192,174,214,186,200,"Estimado","CAMPINAS","srag"
"89",2023-06-22,11,11,178,128,252.025,159,200,"Estimado","CAMPINAS","srag"
"90",2023-06-22,11,11,178,128,252.025,159,200,"Previsto","CAMPINAS","srag"
"91",2023-06-29,11,12,182,108,354.1,152,215,"Previsto","CAMPINAS","srag"
"92",2023-04-13,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"93",2023-04-20,11,2,5,5,8,5,5,"Estimado","FRANCA","srag"
"94",2023-04-27,11,3,10,10,15,10,11,"Estimado","FRANCA","srag"
"95",2023-05-04,11,4,9,8,15,8,10,"Estimado","FRANCA","srag"
"96",2023-05-11,11,5,12,11,20,11,14,"Estimado","FRANCA","srag"
"97",2023-05-18,11,6,12,11,20,11,14,"Estimado","FRANCA","srag"
"98",2023-05-25,11,7,11,9,19,10,12,"Estimado","FRANCA","srag"
"99",2023-06-01,11,8,12,10,19,11,14,"Estimado","FRANCA","srag"
"100",2023-06-08,11,9,10,7,17.025,9,12,"Estimado","FRANCA","srag"
"101",2023-06-15,11,10,10,6,19,8,12,"Estimado","FRANCA","srag"
"102",2023-06-22,11,11,9,2,28.025,6,14,"Estimado","FRANCA","srag"
"103",2023-06-22,11,11,9,2,28.025,6,14,"Previsto","FRANCA","srag"
"104",2023-06-29,11,12,9,1,40.025,5,16,"Previsto","FRANCA","srag"
"105",2023-05-04,9,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"106",2023-05-11,9,2,616,612,623.025,614,618,"Estimado","GRANDE SÃO PAULO","srag"
"107",2023-05-18,9,3,625,617,636,622,628,"Estimado","GRANDE SÃO PAULO","srag"
"108",2023-05-25,9,4,637,626,651,632,641,"Estimado","GRANDE SÃO PAULO","srag"
"109",2023-06-01,9,5,645,629,664.025,639,651,"Estimado","GRANDE SÃO PAULO","srag"
"110",2023-06-08,9,6,642,618,669,634,652,"Estimado","GRANDE SÃO PAULO","srag"
"111",2023-06-15,9,7,597,562,639,585,610,"Estimado","GRANDE SÃO PAULO","srag"
"112",2023-06-22,9,8,544,494.975,605.025,526,564,"Estimado","GRANDE SÃO PAULO","srag"
"113",2023-06-29,9,9,439,337,571.075,399,482,"Estimado","GRANDE SÃO PAULO","srag"
"114",2023-06-29,9,9,439,337,571.075,399,482,"Previsto","GRANDE SÃO PAULO","srag"
"115",2023-07-06,9,10,387,221.95,614.05,326.75,455.25,"Previsto","GRANDE SÃO PAULO","srag"
"116",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"117",2023-04-27,11,2,63,63,64,63,63,"Estimado","MARÍLIA","srag"
"118",2023-05-04,11,3,73,73,75,73,73,"Estimado","MARÍLIA","srag"
"119",2023-05-11,11,4,72,72,74,72,73,"Estimado","MARÍLIA","srag"
"120",2023-05-18,11,5,72,72,75,72,73,"Estimado","MARÍLIA","srag"
"121",2023-05-25,11,6,65,65,69,65,66,"Estimado","MARÍLIA","srag"
"122",2023-06-01,11,7,62,61,66,61,63,"Estimado","MARÍLIA","srag"
"123",2023-06-08,11,8,59,57,64,58,60,"Estimado","MARÍLIA","srag"
"124",2023-06-15,11,9,60,56,67,58,62,"Estimado","MARÍLIA","srag"
"125",2023-06-22,11,10,59,51,78,55.75,64,"Estimado","MARÍLIA","srag"
"126",2023-06-29,11,11,42,14,105.025,28,57,"Estimado","MARÍLIA","srag"
"127",2023-06-29,11,11,42,14,105.025,28,57,"Previsto","MARÍLIA","srag"
"128",2023-07-06,11,12,44,10,145.025,29,66,"Previsto","MARÍLIA","srag"
"129",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"130",2023-04-27,11,2,49,49,51,49,50,"Estimado","PIRACICABA","srag"
"131",2023-05-04,11,3,63,63,67,63,64,"Estimado","PIRACICABA","srag"
"132",2023-05-11,11,4,41,40,44,40,41,"Estimado","PIRACICABA","srag"
"133",2023-05-18,11,5,69,68,73,68,70,"Estimado","PIRACICABA","srag"
"134",2023-05-25,11,6,55,53,59,54,56,"Estimado","PIRACICABA","srag"
"135",2023-06-01,11,7,45,43,50,44,47,"Estimado","PIRACICABA","srag"
"136",2023-06-08,11,8,46,42,51,44.75,48,"Estimado","PIRACICABA","srag"
"137",2023-06-15,11,9,33,28,39,31,34,"Estimado","PIRACICABA","srag"
"138",2023-06-22,11,10,36,31,45,34,39,"Estimado","PIRACICABA","srag"
"139",2023-06-29,11,11,36,26,54,33,41,"Estimado","PIRACICABA","srag"
"140",2023-06-29,11,11,36,26,54,33,41,"Previsto","PIRACICABA","srag"
"141",2023-07-06,11,12,33,15,67,26,42,"Previsto","PIRACICABA","srag"
"142",2023-04-20,11,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
"143",2023-04-27,11,2,8,8,11,8,9,"Estimado","PRESIDENTE PRUDENTE","srag"
"144",2023-05-04,11,3,13,12,18,12,14,"Estimado","PRESIDENTE PRUDENTE","srag"
"145",2023-05-11,11,4,21,20,28,20,23,"Estimado","PRESIDENTE PRUDENTE","srag"
