"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-08-28,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-09-04,11,2,956,953,962,954,957,"Estimado","ESTADO","srag"
"3",2023-09-11,11,3,1010,1005,1019,1008,1013,"Estimado","ESTADO","srag"
"4",2023-09-18,11,4,1066,1058,1078,1063,1069,"Estimado","ESTADO","srag"
"5",2023-09-25,11,5,1125,1114,1140.025,1121,1130,"Estimado","ESTADO","srag"
"6",2023-10-02,11,6,1186,1173,1205,1181,1192,"Estimado","ESTADO","srag"
"7",2023-10-09,11,7,1364,1342.975,1394,1356,1374,"Estimado","ESTADO","srag"
"8",2023-10-16,11,8,1374,1342,1415,1362,1388,"Estimado","ESTADO","srag"
"9",2023-10-23,11,9,1398.5,1339,1468,1378,1421.25,"Estimado","ESTADO","srag"
"10",2023-10-30,11,10,1265,1133.95,1453.025,1207,1318,"Estimado","ESTADO","srag"
"11",2023-11-06,11,11,1133,760,1601.25,1001,1290,"Estimado","ESTADO","srag"
"12",2023-11-06,11,11,1133,760,1601.25,1001,1290,"Previsto","ESTADO","srag"
"13",2023-11-13,11,12,1088,544.975,1969.125,865.75,1312,"Previsto","ESTADO","srag"
"14",2023-08-27,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-09-03,11,2,18,18,20,18,18,"Estimado","ARAÇATUBA","srag"
"16",2023-09-10,11,3,9,9,11,9,9,"Estimado","ARAÇATUBA","srag"
"17",2023-09-17,11,4,24,24,27,24,24,"Estimado","ARAÇATUBA","srag"
"18",2023-09-24,11,5,15,15,18,15,15,"Estimado","ARAÇATUBA","srag"
"19",2023-10-01,11,6,17,17,21,17,17,"Estimado","ARAÇATUBA","srag"
"20",2023-10-08,11,7,13,13,16,13,13,"Estimado","ARAÇATUBA","srag"
"21",2023-10-15,11,8,20,20,23,20,20,"Estimado","ARAÇATUBA","srag"
"22",2023-10-22,11,9,14,13,18,13,15,"Estimado","ARAÇATUBA","srag"
"23",2023-10-29,11,10,16,14,22,15,17,"Estimado","ARAÇATUBA","srag"
"24",2023-11-05,11,11,12,4,32,8,16,"Estimado","ARAÇATUBA","srag"
"25",2023-11-05,11,11,12,4,32,8,16,"Previsto","ARAÇATUBA","srag"
"26",2023-11-12,11,12,13,2,44,8,20,"Previsto","ARAÇATUBA","srag"
"27",2023-08-25,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-09-01,11,2,10,10,11,10,10,"Estimado","ARARAQUARA","srag"
"29",2023-09-08,11,3,12,12,14,12,12,"Estimado","ARARAQUARA","srag"
"30",2023-09-15,11,4,12,12,14,12,12,"Estimado","ARARAQUARA","srag"
"31",2023-09-22,11,5,8,8,11,8,9,"Estimado","ARARAQUARA","srag"
"32",2023-09-29,11,6,16,16,19,16,17,"Estimado","ARARAQUARA","srag"
"33",2023-10-06,11,7,12,11,16,11,13,"Estimado","ARARAQUARA","srag"
"34",2023-10-13,11,8,19,18,24,18,20,"Estimado","ARARAQUARA","srag"
"35",2023-10-20,11,9,11,9,16,10,12,"Estimado","ARARAQUARA","srag"
"36",2023-10-27,11,10,9,7,15,8,11,"Estimado","ARARAQUARA","srag"
"37",2023-11-03,11,11,6,1,20,4,9,"Estimado","ARARAQUARA","srag"
"38",2023-11-03,11,11,6,1,20,4,9,"Previsto","ARARAQUARA","srag"
"39",2023-11-10,11,12,7,0,35.025,4,14,"Previsto","ARARAQUARA","srag"
"40",2023-08-26,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-09-02,11,2,33,33,34,33,33,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-09-09,11,3,41,41,43,41,41,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-09-16,11,4,33,33,36,33,34,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-09-23,11,5,36,36,40,36,37,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-09-30,11,6,69,68,75,68,71,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-10-07,11,7,58,55,65,57,60,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-10-14,11,8,59,54,69,57,61,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-10-21,11,9,49,42,61.025,46,52,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-10-28,11,10,29,19,49,24,34,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-11-04,11,11,22,6.975,71,15,34,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-11-04,11,11,22,6.975,71,15,34,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-11-11,11,12,17,1,104.1,8,32,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-08-18,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-08-25,11,2,8,8,10,8,8,"Estimado","BARRETOS","srag"
"55",2023-09-01,11,3,6,6,9,6,6,"Estimado","BARRETOS","srag"
"56",2023-09-08,11,4,4,4,7,4,4,"Estimado","BARRETOS","srag"
"57",2023-09-15,11,5,2,2,7,2,3,"Estimado","BARRETOS","srag"
"58",2023-09-22,11,6,8,8,14,8,9,"Estimado","BARRETOS","srag"
"59",2023-09-29,11,7,4,3,10,3,6,"Estimado","BARRETOS","srag"
"60",2023-10-06,11,8,7,5,16,6,9,"Estimado","BARRETOS","srag"
"61",2023-10-13,11,9,2,0,13.025,1,5,"Estimado","BARRETOS","srag"
"62",2023-10-20,11,10,11,8,26.025,9,14,"Estimado","BARRETOS","srag"
"63",2023-10-27,11,11,6,0,34.0749999999999,3,11,"Estimado","BARRETOS","srag"
"64",2023-10-27,11,11,6,0,34.0749999999999,3,11,"Previsto","BARRETOS","srag"
"65",2023-11-03,11,12,7,0,82.025,3.75,14,"Previsto","BARRETOS","srag"
"66",2023-08-28,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-09-04,11,2,43,43,47,43,44,"Estimado","BAURU","srag"
"68",2023-09-11,11,3,47,46,53,46,48,"Estimado","BAURU","srag"
"69",2023-09-18,11,4,54,53,61,53,56,"Estimado","BAURU","srag"
"70",2023-09-25,11,5,46,44,52,45,47,"Estimado","BAURU","srag"
"71",2023-10-02,11,6,33,31,41,32,34,"Estimado","BAURU","srag"
"72",2023-10-09,11,7,48,46,56,47,50,"Estimado","BAURU","srag"
"73",2023-10-16,11,8,45,42,53,43,46,"Estimado","BAURU","srag"
"74",2023-10-23,11,9,56,52,66,54,59,"Estimado","BAURU","srag"
"75",2023-10-30,11,10,52,41,75,47,58,"Estimado","BAURU","srag"
"76",2023-11-06,11,11,59,29,142.05,46,79,"Estimado","BAURU","srag"
"77",2023-11-06,11,11,59,29,142.05,46,79,"Previsto","BAURU","srag"
"78",2023-11-13,11,12,62,19,180.025,43,85.25,"Previsto","BAURU","srag"
"79",2023-08-21,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-08-28,11,2,109,109,111,109,109,"Estimado","CAMPINAS","srag"
"81",2023-09-04,11,3,93,93,95,93,93,"Estimado","CAMPINAS","srag"
"82",2023-09-11,11,4,110,110,113,110,110,"Estimado","CAMPINAS","srag"
"83",2023-09-18,11,5,118,118,121,118,119,"Estimado","CAMPINAS","srag"
