"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-07-26,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-08-02,11,2,981,979,986,980,982,"Estimado","ESTADO","srag"
"3",2023-08-09,11,3,978,974,985,976,980,"Estimado","ESTADO","srag"
"4",2023-08-16,11,4,991,986,999,990,994,"Estimado","ESTADO","srag"
"5",2023-08-23,11,5,900,893.975,909,898,903,"Estimado","ESTADO","srag"
"6",2023-08-30,11,6,909,900,920,906,912,"Estimado","ESTADO","srag"
"7",2023-09-06,11,7,977,964,992,973,982,"Estimado","ESTADO","srag"
"8",2023-09-13,11,8,1043,1027,1063,1038,1050,"Estimado","ESTADO","srag"
"9",2023-09-20,11,9,1135,1103,1169,1123,1147,"Estimado","ESTADO","srag"
"10",2023-09-27,11,10,1068,1000,1149.075,1042.75,1095,"Estimado","ESTADO","srag"
"11",2023-10-04,11,11,1115,920,1342.025,1045,1186,"Estimado","ESTADO","srag"
"12",2023-10-04,11,11,1115,920,1342.025,1045,1186,"Previsto","ESTADO","srag"
"13",2023-10-11,11,12,1152,801.875,1608.225,1020,1270.25,"Previsto","ESTADO","srag"
"14",2023-07-26,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-08-02,11,2,9,9,11,9,9,"Estimado","ARAÇATUBA","srag"
"16",2023-08-09,11,3,14,14,16,14,14,"Estimado","ARAÇATUBA","srag"
"17",2023-08-16,11,4,15,15,17,15,15,"Estimado","ARAÇATUBA","srag"
"18",2023-08-23,11,5,10,10,13,10,11,"Estimado","ARAÇATUBA","srag"
"19",2023-08-30,11,6,8,8,12,8,9,"Estimado","ARAÇATUBA","srag"
"20",2023-09-06,11,7,21,21,25,21,22,"Estimado","ARAÇATUBA","srag"
"21",2023-09-13,11,8,9,9,13,9,10,"Estimado","ARAÇATUBA","srag"
"22",2023-09-20,11,9,22,22,26,22,23,"Estimado","ARAÇATUBA","srag"
"23",2023-09-27,11,10,8,7,12,7,9,"Estimado","ARAÇATUBA","srag"
"24",2023-10-04,11,11,16,12,25,15,19,"Estimado","ARAÇATUBA","srag"
"25",2023-10-04,11,11,16,12,25,15,19,"Previsto","ARAÇATUBA","srag"
"26",2023-10-11,11,12,15,3,39,10,20,"Previsto","ARAÇATUBA","srag"
"27",2023-07-26,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-08-02,11,2,3,3,4,3,3,"Estimado","ARARAQUARA","srag"
"29",2023-08-09,11,3,7,7,10,7,7,"Estimado","ARARAQUARA","srag"
"30",2023-08-16,11,4,10,10,14,10,11,"Estimado","ARARAQUARA","srag"
"31",2023-08-23,11,5,9,9,13.025,9,10,"Estimado","ARARAQUARA","srag"
