"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-12-27,582,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2024-01-03,477,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2024-01-10,495,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2024-01-17,575,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2024-01-24,751,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2024-01-31,973,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2024-02-07,1168,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2024-02-14,1372,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2024-02-21,1322,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2024-02-28,1168,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2024-03-06,1233,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2024-03-13,1124,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-03-20,1182,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-03-27,1474,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-04-03,1528,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-04-10,1570,2,1596,1582,1622,1590,1604,"Estimado","ESTADO","srag"
"17",2024-04-17,1425,3,1476,1453,1510,1467,1485,"Estimado","ESTADO","srag"
"18",2024-04-24,1358,4,1424,1399,1462,1414,1435,"Estimado","ESTADO","srag"
"19",2024-05-01,1196,5,1280,1252,1320,1270,1293,"Estimado","ESTADO","srag"
"20",2024-05-08,1154,6,1252,1221,1298,1241,1266,"Estimado","ESTADO","srag"
"21",2024-05-15,1051,7,1175,1143,1218.025,1163,1189,"Estimado","ESTADO","srag"
"22",2024-05-22,1001,8,1152,1110,1201.05,1137,1168,"Estimado","ESTADO","srag"
"23",2024-05-29,1080,9,1302,1246,1365,1282,1322.25,"Estimado","ESTADO","srag"
"24",2024-06-05,1013,10,1393,1290,1530.025,1357.75,1439,"Estimado","ESTADO","srag"
"25",2024-06-12,564,11,1393,1134,1774,1295.75,1513.25,"Estimado","ESTADO","srag"
"26",2024-06-12,564,11,1393,1134,1774,1295.75,1513.25,"Previsto","ESTADO","srag"
"27",2024-06-19,NA,12,1444.5,1047.775,2154.175,1296,1643.25,"Previsto","ESTADO","srag"
"28",2024-01-03,6,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2024-01-10,4,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"30",2024-01-17,9,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"31",2024-01-24,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"32",2024-01-31,18,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"33",2024-02-07,22,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"34",2024-02-14,16,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"35",2024-02-21,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"36",2024-02-28,10,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"37",2024-03-06,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"38",2024-03-13,17,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"39",2024-03-20,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"40",2024-03-27,23,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"41",2024-04-03,23,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"42",2024-04-10,19,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"43",2024-04-17,46,2,46,46,47,46,46,"Estimado","ARAÇATUBA","srag"
"44",2024-04-24,29,3,29,29,31,29,29,"Estimado","ARAÇATUBA","srag"
"45",2024-05-01,34,4,34,34,36,34,34,"Estimado","ARAÇATUBA","srag"
"46",2024-05-08,28,5,28,28,30,28,28,"Estimado","ARAÇATUBA","srag"
"47",2024-05-15,22,6,22,22,24,22,22,"Estimado","ARAÇATUBA","srag"
"48",2024-05-22,13,7,13,13,15,13,13,"Estimado","ARAÇATUBA","srag"
"49",2024-05-29,15,8,15,15,17,15,16,"Estimado","ARAÇATUBA","srag"
"50",2024-06-05,16,9,16,16,18,16,17,"Estimado","ARAÇATUBA","srag"
"51",2024-06-12,9,10,10.5,9,15,10,12,"Estimado","ARAÇATUBA","srag"
"52",2024-06-19,1,11,8,2,22,5,12,"Estimado","ARAÇATUBA","srag"
"53",2024-06-19,1,11,8,2,22,5,12,"Previsto","ARAÇATUBA","srag"
"54",2024-06-26,NA,12,8,1,26,5,12,"Previsto","ARAÇATUBA","srag"
