"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-08-16,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-08-23,11,2,903,902,908,902,904,"Estimado","ESTADO","srag"
"3",2023-08-30,11,3,905,903,911.025,904,907,"Estimado","ESTADO","srag"
"4",2023-09-06,11,4,972,967,981,970,975,"Estimado","ESTADO","srag"
"5",2023-09-13,11,5,1043,1036,1053,1040,1046,"Estimado","ESTADO","srag"
"6",2023-09-20,11,6,1126,1114,1138,1121,1130,"Estimado","ESTADO","srag"
"7",2023-09-27,11,7,1095,1079,1114.025,1089,1101,"Estimado","ESTADO","srag"
"8",2023-10-04,11,8,1233,1209.975,1261,1225,1242,"Estimado","ESTADO","srag"
"9",2023-10-11,11,9,1350,1308.95,1401.025,1336,1367,"Estimado","ESTADO","srag"
"10",2023-10-18,11,10,1449,1352,1576.025,1412,1490,"Estimado","ESTADO","srag"
"11",2023-10-25,11,11,1391.5,1125.95,1786.025,1288.75,1511,"Estimado","ESTADO","srag"
"12",2023-10-25,11,11,1391.5,1125.95,1786.025,1288.75,1511,"Previsto","ESTADO","srag"
"13",2023-11-01,11,12,1492,949.975,2263.05,1323,1696,"Previsto","ESTADO","srag"
"14",2023-08-16,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-08-23,11,2,10,10,11,10,10,"Estimado","ARAÇATUBA","srag"
"16",2023-08-30,11,3,8,8,9,8,8,"Estimado","ARAÇATUBA","srag"
"17",2023-09-06,11,4,21,21,22,21,21,"Estimado","ARAÇATUBA","srag"
"18",2023-09-13,11,5,9,9,10,9,9,"Estimado","ARAÇATUBA","srag"
"19",2023-09-20,11,6,22,22,24,22,22,"Estimado","ARAÇATUBA","srag"
"20",2023-09-27,11,7,9,9,11,9,9,"Estimado","ARAÇATUBA","srag"
"21",2023-10-04,11,8,19,19,21,19,19,"Estimado","ARAÇATUBA","srag"
"22",2023-10-11,11,9,12,12,14,12,12,"Estimado","ARAÇATUBA","srag"
"23",2023-10-18,11,10,11.5,11,15,11,12,"Estimado","ARAÇATUBA","srag"
"24",2023-10-25,11,11,9,6,15,8,10,"Estimado","ARAÇATUBA","srag"
"25",2023-10-25,11,11,9,6,15,8,10,"Previsto","ARAÇATUBA","srag"
"26",2023-11-01,11,12,10,2,30.025,6,15,"Previsto","ARAÇATUBA","srag"
"27",2023-08-16,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-08-23,11,2,9,9,11,9,9,"Estimado","ARARAQUARA","srag"
"29",2023-08-30,11,3,7,7,10,7,8,"Estimado","ARARAQUARA","srag"
"30",2023-09-06,11,4,10,10,15,10,11,"Estimado","ARARAQUARA","srag"
"31",2023-09-13,11,5,13,12,19,12,14,"Estimado","ARARAQUARA","srag"
"32",2023-09-20,11,6,12,10,19,11,13,"Estimado","ARARAQUARA","srag"
"33",2023-09-27,11,7,15,13,25,14,17,"Estimado","ARARAQUARA","srag"
"34",2023-10-04,11,8,10,7,19,9,13,"Estimado","ARARAQUARA","srag"
"35",2023-10-11,11,9,20,16,31,18,23,"Estimado","ARARAQUARA","srag"
"36",2023-10-18,11,10,15,10,28.025,13,18,"Estimado","ARARAQUARA","srag"
"37",2023-10-25,11,11,10,3,33,6,15,"Estimado","ARARAQUARA","srag"
"38",2023-10-25,11,11,10,3,33,6,15,"Previsto","ARARAQUARA","srag"
"39",2023-11-01,11,12,13,1,73.025,7,22,"Previsto","ARARAQUARA","srag"
"40",2023-08-16,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-08-23,11,2,38,38,39,38,38,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-08-30,11,3,30,30,32,30,30,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-09-06,11,4,44,44,46,44,44,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-09-13,11,5,30,30,32,30,31,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-09-20,11,6,36,36,39,36,37,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-09-27,11,7,50,49,54,49.75,51,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-10-04,11,8,63,61,68,62,65,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-10-11,11,9,51,47,57,49,53,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-10-18,11,10,45,37,56,42,48,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-10-25,11,11,47,26,80,40,57,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-10-25,11,11,47,26,80,40,57,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-11-01,11,12,46,13.975,101,33,60,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-08-16,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-08-23,11,2,6,6,7,6,6,"Estimado","BARRETOS","srag"
"55",2023-08-30,11,3,7,7,9,7,7,"Estimado","BARRETOS","srag"
"56",2023-09-06,11,4,6,6,8,6,6,"Estimado","BARRETOS","srag"
"57",2023-09-13,11,5,2,2,5,2,2,"Estimado","BARRETOS","srag"
"58",2023-09-20,11,6,3,3,7,3,4,"Estimado","BARRETOS","srag"
"59",2023-09-27,11,7,7,7,11,7,8,"Estimado","BARRETOS","srag"
"60",2023-10-04,11,8,6,5,12,5,8,"Estimado","BARRETOS","srag"
"61",2023-10-11,11,9,5,3,13,4,7,"Estimado","BARRETOS","srag"
"62",2023-10-18,11,10,9,6,23,8,12,"Estimado","BARRETOS","srag"
