"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-10-11,1456,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-10-18,1431,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2023-10-25,1209,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2023-11-01,1119,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2023-11-08,1004,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2023-11-15,835,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2023-11-22,725,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2023-11-29,710,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2023-12-06,711,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2023-12-13,545,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2023-12-20,492,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2023-12-27,568,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-01-03,454,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-01-10,468,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-01-17,558,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-01-24,708,2,711,708,718,710,713,"Estimado","ESTADO","srag"
"17",2024-01-31,921,3,929,922,941,926,932,"Estimado","ESTADO","srag"
"18",2024-02-07,1123,4,1138,1128,1153.025,1134,1142,"Estimado","ESTADO","srag"
"19",2024-02-14,1317,5,1344,1332,1363,1339,1350,"Estimado","ESTADO","srag"
"20",2024-02-21,1258,6,1290,1274.975,1310,1284,1296,"Estimado","ESTADO","srag"
"21",2024-02-28,1084,7,1136,1117,1160.025,1130,1145,"Estimado","ESTADO","srag"
"22",2024-03-06,1084,8,1179,1149,1215,1169,1191,"Estimado","ESTADO","srag"
"23",2024-03-13,972,9,1145,1098.975,1207,1130,1164,"Estimado","ESTADO","srag"
"24",2024-03-20,805,10,1141,1046.975,1262.05,1107,1180,"Estimado","ESTADO","srag"
"25",2024-03-27,436,11,1195.5,946.975,1549.075,1101,1308.25,"Estimado","ESTADO","srag"
"26",2024-03-27,436,11,1195.5,946.975,1549.075,1101,1308.25,"Previsto","ESTADO","srag"
"27",2024-04-03,NA,12,1243,779.95,1987.225,1066.75,1463.25,"Previsto","ESTADO","srag"
"28",2023-10-10,21,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2023-10-17,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"30",2023-10-24,15,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"31",2023-10-31,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"32",2023-11-07,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"33",2023-11-14,7,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"34",2023-11-21,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"35",2023-11-28,8,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"36",2023-12-05,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"37",2023-12-12,9,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"38",2023-12-19,4,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"39",2023-12-26,5,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"40",2024-01-02,6,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"41",2024-01-09,4,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"42",2024-01-16,9,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"43",2024-01-23,11,2,11,11,12,11,11,"Estimado","ARAÇATUBA","srag"
"44",2024-01-30,18,3,18,18,19,18,18,"Estimado","ARAÇATUBA","srag"
"45",2024-02-06,21,4,21,21,22,21,21,"Estimado","ARAÇATUBA","srag"
