"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-06-07,11,2,1283,1280,1289,1281,1284,"Estimado","ESTADO","srag"
"3",2023-06-14,11,3,1212,1208,1220,1210,1215,"Estimado","ESTADO","srag"
"4",2023-06-21,11,4,1223,1217,1233,1221,1226,"Estimado","ESTADO","srag"
"5",2023-06-28,11,5,1183,1175,1194,1180,1186,"Estimado","ESTADO","srag"
"6",2023-07-05,11,6,1150,1141,1163,1147,1154,"Estimado","ESTADO","srag"
"7",2023-07-12,11,7,803,790.975,817,798,808,"Estimado","ESTADO","srag"
"8",2023-07-19,11,8,807,791,825,801,812,"Estimado","ESTADO","srag"
"9",2023-07-26,11,9,825,797,859,814.75,836,"Estimado","ESTADO","srag"
"10",2023-08-02,11,10,975,908,1071.025,953,1005,"Estimado","ESTADO","srag"
"11",2023-08-09,11,11,930,706.975,1261.05,851.75,1024,"Estimado","ESTADO","srag"
"12",2023-08-09,11,11,930,706.975,1261.05,851.75,1024,"Previsto","ESTADO","srag"
"13",2023-08-16,11,12,975,562.975,1706.075,816,1175.25,"Previsto","ESTADO","srag"
"14",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-06-07,11,2,12,12,13,12,12,"Estimado","ARAÇATUBA","srag"
"16",2023-06-14,11,3,14,14,16,14,14,"Estimado","ARAÇATUBA","srag"
"17",2023-06-21,11,4,15,15,17.025,15,15,"Estimado","ARAÇATUBA","srag"
"18",2023-06-28,11,5,18,18,21,18,18,"Estimado","ARAÇATUBA","srag"
"19",2023-07-05,11,6,13,13,16,13,13,"Estimado","ARAÇATUBA","srag"
"20",2023-07-12,11,7,6,6,9,6,7,"Estimado","ARAÇATUBA","srag"
"21",2023-07-19,11,8,7,7,10,7,8,"Estimado","ARAÇATUBA","srag"
"22",2023-07-26,11,9,11,11,14,11,12,"Estimado","ARAÇATUBA","srag"
"23",2023-08-02,11,10,8,8,11.025,8,9,"Estimado","ARAÇATUBA","srag"
"24",2023-08-09,11,11,4,2,8,3,5,"Estimado","ARAÇATUBA","srag"
"25",2023-08-09,11,11,4,2,8,3,5,"Previsto","ARAÇATUBA","srag"
"26",2023-08-16,11,12,5,0,15,2,7,"Previsto","ARAÇATUBA","srag"
"27",2023-05-30,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-06-06,11,2,20,20,22.025,20,21,"Estimado","ARARAQUARA","srag"
"29",2023-06-13,11,3,13,13,17,13,14,"Estimado","ARARAQUARA","srag"
"30",2023-06-20,11,4,14,13,18,13,15,"Estimado","ARARAQUARA","srag"
"31",2023-06-27,11,5,14,13,19,13,15,"Estimado","ARARAQUARA","srag"
"32",2023-07-04,11,6,16,14,21,15,17,"Estimado","ARARAQUARA","srag"
"33",2023-07-11,11,7,8,6,13,7,9,"Estimado","ARARAQUARA","srag"
"34",2023-07-18,11,8,11,9,16,10,13,"Estimado","ARARAQUARA","srag"
"35",2023-07-25,11,9,5,3,11,4,7,"Estimado","ARARAQUARA","srag"
"36",2023-08-01,11,10,7,4,13,5,8,"Estimado","ARARAQUARA","srag"
"37",2023-08-08,11,11,5,1,15,3,7,"Estimado","ARARAQUARA","srag"
"38",2023-08-08,11,11,5,1,15,3,7,"Previsto","ARARAQUARA","srag"
"39",2023-08-15,11,12,5,0,19,2,8,"Previsto","ARARAQUARA","srag"
"40",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-06-07,11,2,64,64,67,64,65,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-06-14,11,3,66,65,69,65,67,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-06-21,11,4,60,59,66,59,61,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-06-28,11,5,59,57,64,58,60,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-07-05,11,6,51,48,56,49,52,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-07-12,11,7,42,38.975,49,40,44,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-07-19,11,8,23,19,30,21,25,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-07-26,11,9,34,29,43,32,36,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-08-02,11,10,42,31,60,37,47,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-08-09,11,11,43,21,95,33,55.25,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-08-09,11,11,43,21,95,33,55.25,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-08-16,11,12,41,13,159.125,28,61,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-05-30,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-06-06,11,2,6,6,7,6,6,"Estimado","BARRETOS","srag"
"55",2023-06-13,11,3,3,3,4,3,3,"Estimado","BARRETOS","srag"
"56",2023-06-20,11,4,4,4,5,4,4,"Estimado","BARRETOS","srag"
"57",2023-06-27,11,5,4,4,5,4,4,"Estimado","BARRETOS","srag"
"58",2023-07-04,11,6,0,0,1,0,0,"Estimado","BARRETOS","srag"
"59",2023-07-11,11,7,2,2,3,2,2,"Estimado","BARRETOS","srag"
"60",2023-07-18,11,8,3,3,4,3,3,"Estimado","BARRETOS","srag"
"61",2023-07-25,11,9,1,1,3,1,2,"Estimado","BARRETOS","srag"
"62",2023-08-01,11,10,5,4,9,4,6,"Estimado","BARRETOS","srag"
"63",2023-08-08,11,11,10,4,32.025,7,15,"Estimado","BARRETOS","srag"
"64",2023-08-08,11,11,10,4,32.025,7,15,"Previsto","BARRETOS","srag"
"65",2023-08-15,11,12,14,1,153.075,6,27,"Previsto","BARRETOS","srag"
"66",2023-05-24,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-05-31,11,2,65,65,67,65,65,"Estimado","BAURU","srag"
"68",2023-06-07,11,3,56,56,58.025,56,56,"Estimado","BAURU","srag"
"69",2023-06-14,11,4,58,58,61,58,59,"Estimado","BAURU","srag"
"70",2023-06-21,11,5,52,52,55,52,53,"Estimado","BAURU","srag"
"71",2023-06-28,11,6,38,38,41,38,39,"Estimado","BAURU","srag"
"72",2023-07-05,11,7,51,51,54,51,52,"Estimado","BAURU","srag"
"73",2023-07-12,11,8,32,31,35,31,32,"Estimado","BAURU","srag"
"74",2023-07-19,11,9,35,33,38,34,36,"Estimado","BAURU","srag"
"75",2023-07-26,11,10,40,35,48,38,42,"Estimado","BAURU","srag"
"76",2023-08-02,11,11,32,17.975,57,26,39,"Estimado","BAURU","srag"
"77",2023-08-02,11,11,32,17.975,57,26,39,"Previsto","BAURU","srag"
"78",2023-08-09,11,12,31,13,69,24,40,"Previsto","BAURU","srag"
"79",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-06-07,11,2,155,155,157,155,155,"Estimado","CAMPINAS","srag"
"81",2023-06-14,11,3,151,151,153,151,151,"Estimado","CAMPINAS","srag"
"82",2023-06-21,11,4,176,176,179,176,177,"Estimado","CAMPINAS","srag"
"83",2023-06-28,11,5,175,175,178,175,176,"Estimado","CAMPINAS","srag"
"84",2023-07-05,11,6,127,127,130,127,128,"Estimado","CAMPINAS","srag"
"85",2023-07-12,11,7,76,75,79,75,77,"Estimado","CAMPINAS","srag"
"86",2023-07-19,11,8,96,94,99,95,97,"Estimado","CAMPINAS","srag"
"87",2023-07-26,11,9,96,92,102,95,98,"Estimado","CAMPINAS","srag"
"88",2023-08-02,11,10,112,103,123,109,116,"Estimado","CAMPINAS","srag"
"89",2023-08-09,11,11,102,69,148,89,114,"Estimado","CAMPINAS","srag"
"90",2023-08-09,11,11,102,69,148,89,114,"Previsto","CAMPINAS","srag"
"91",2023-08-16,11,12,103,43,235.125,78,138,"Previsto","CAMPINAS","srag"
"92",2023-05-23,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"93",2023-05-30,11,2,10,10,11,10,10,"Estimado","FRANCA","srag"
"94",2023-06-06,11,3,7,7,8,7,7,"Estimado","FRANCA","srag"
"95",2023-06-13,11,4,7,7,9,7,7,"Estimado","FRANCA","srag"
"96",2023-06-20,11,5,5,5,6,5,5,"Estimado","FRANCA","srag"
"97",2023-06-27,11,6,8,8,9,8,8,"Estimado","FRANCA","srag"
"98",2023-07-04,11,7,10,10,11,10,10,"Estimado","FRANCA","srag"
"99",2023-07-11,11,8,6,6,8,6,6,"Estimado","FRANCA","srag"
"100",2023-07-18,11,9,4,4,6,4,5,"Estimado","FRANCA","srag"
"101",2023-07-25,11,10,6,5,9,5,7,"Estimado","FRANCA","srag"
"102",2023-08-01,11,11,4,1,13,3,6,"Estimado","FRANCA","srag"
"103",2023-08-01,11,11,4,1,13,3,6,"Previsto","FRANCA","srag"
"104",2023-08-08,11,12,5,0,17,2,7,"Previsto","FRANCA","srag"
"105",2023-06-14,9,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"106",2023-06-21,9,2,519,516,526,518,521,"Estimado","GRANDE SÃO PAULO","srag"
"107",2023-06-28,9,3,508,504,516,506,510,"Estimado","GRANDE SÃO PAULO","srag"
"108",2023-07-05,9,4,518,512,526,515,520,"Estimado","GRANDE SÃO PAULO","srag"
"109",2023-07-12,9,5,337,330.975,347,335,340,"Estimado","GRANDE SÃO PAULO","srag"
"110",2023-07-19,9,6,353,342,366,349,357,"Estimado","GRANDE SÃO PAULO","srag"
"111",2023-07-26,9,7,367,347,393,359,374,"Estimado","GRANDE SÃO PAULO","srag"
"112",2023-08-02,9,8,466,416,530.075,447,486,"Estimado","GRANDE SÃO PAULO","srag"
"113",2023-08-09,9,9,438,317.975,626.05,388.75,497.25,"Estimado","GRANDE SÃO PAULO","srag"
"114",2023-08-09,9,9,438,317.975,626.05,388.75,497.25,"Previsto","GRANDE SÃO PAULO","srag"
"115",2023-08-16,9,10,460.5,202.95,936.05,365,579.5,"Previsto","GRANDE SÃO PAULO","srag"
"116",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"117",2023-06-07,11,2,58,58,59,58,58,"Estimado","MARÍLIA","srag"
"118",2023-06-14,11,3,56,56,58,56,56,"Estimado","MARÍLIA","srag"
"119",2023-06-21,11,4,68,68,70,68,68,"Estimado","MARÍLIA","srag"
"120",2023-06-28,11,5,64,64,66,64,64,"Estimado","MARÍLIA","srag"
"121",2023-07-05,11,6,53,53,56,53,54,"Estimado","MARÍLIA","srag"
"122",2023-07-12,11,7,47,47,50,47,48,"Estimado","MARÍLIA","srag"
"123",2023-07-19,11,8,58,57,61,57,58,"Estimado","MARÍLIA","srag"
"124",2023-07-26,11,9,45,44,50,45,47,"Estimado","MARÍLIA","srag"
"125",2023-08-02,11,10,42,36,57,40,46,"Estimado","MARÍLIA","srag"
"126",2023-08-09,11,11,25,7,75.025,17,35.25,"Estimado","MARÍLIA","srag"
"127",2023-08-09,11,11,25,7,75.025,17,35.25,"Previsto","MARÍLIA","srag"
"128",2023-08-16,11,12,29,5,90.025,19,44,"Previsto","MARÍLIA","srag"
"129",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"130",2023-06-07,11,2,46,46,48,46,46,"Estimado","PIRACICABA","srag"
"131",2023-06-14,11,3,35,35,38,35,36,"Estimado","PIRACICABA","srag"
"132",2023-06-21,11,4,31,30,34,30,31,"Estimado","PIRACICABA","srag"
"133",2023-06-28,11,5,33,32,37,32,34,"Estimado","PIRACICABA","srag"
"134",2023-07-05,11,6,31,29,35,30,32,"Estimado","PIRACICABA","srag"
"135",2023-07-12,11,7,31,29,37,30,33,"Estimado","PIRACICABA","srag"
"136",2023-07-19,11,8,32,29,37.025,31,33,"Estimado","PIRACICABA","srag"
"137",2023-07-26,11,9,31,28,37,30,33,"Estimado","PIRACICABA","srag"
"138",2023-08-02,11,10,18,13,26,16,20,"Estimado","PIRACICABA","srag"
"139",2023-08-09,11,11,20,11,36,16,25,"Estimado","PIRACICABA","srag"
"140",2023-08-09,11,11,20,11,36,16,25,"Previsto","PIRACICABA","srag"
"141",2023-08-16,11,12,20,5,43.025,14,27,"Previsto","PIRACICABA","srag"
"142",2023-05-24,11,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
"143",2023-05-31,11,2,10,10,13,10,10,"Estimado","PRESIDENTE PRUDENTE","srag"
"144",2023-06-07,11,3,5,5,9,5,5,"Estimado","PRESIDENTE PRUDENTE","srag"
"145",2023-06-14,11,4,4,4,8,4,5,"Estimado","PRESIDENTE PRUDENTE","srag"
"146",2023-06-21,11,5,3,3,9,3,4,"Estimado","PRESIDENTE PRUDENTE","srag"
"147",2023-06-28,11,6,12,11,16.025,11,13,"Estimado","PRESIDENTE PRUDENTE","srag"
"148",2023-07-05,11,7,7,6,12,6,8,"Estimado","PRESIDENTE PRUDENTE","srag"
"149",2023-07-12,11,8,3,2,9,2,4,"Estimado","PRESIDENTE PRUDENTE","srag"
"150",2023-07-19,11,9,8,6,17,6,9,"Estimado","PRESIDENTE PRUDENTE","srag"
"151",2023-07-26,11,10,4,1,23.025,2,7,"Estimado","PRESIDENTE PRUDENTE","srag"
"152",2023-08-02,11,11,4,0,36,2,8,"Estimado","PRESIDENTE PRUDENTE","srag"
"153",2023-08-02,11,11,4,0,36,2,8,"Previsto","PRESIDENTE PRUDENTE","srag"
"154",2023-08-09,11,12,3,0,57.025,1,8,"Previsto","PRESIDENTE PRUDENTE","srag"
"155",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","REGISTRO","srag"
"156",2023-06-07,11,2,8,8,9,8,8,"Estimado","REGISTRO","srag"
"157",2023-06-14,11,3,11,11,14,11,11,"Estimado","REGISTRO","srag"
"158",2023-06-21,11,4,11,11,15,11,11,"Estimado","REGISTRO","srag"
"159",2023-06-28,11,5,16,16,21,16,16,"Estimado","REGISTRO","srag"
"160",2023-07-05,11,6,13,13,18,13,13,"Estimado","REGISTRO","srag"
"161",2023-07-12,11,7,2,2,6,2,2,"Estimado","REGISTRO","srag"
"162",2023-07-19,11,8,10,10,13,10,10,"Estimado","REGISTRO","srag"
"163",2023-07-26,11,9,6,6,9,6,6,"Estimado","REGISTRO","srag"
"164",2023-08-02,11,10,13,12,18,12,13,"Estimado","REGISTRO","srag"
"165",2023-08-09,11,11,16,5,53.05,10,24,"Estimado","REGISTRO","srag"
"166",2023-08-09,11,11,16,5,53.05,10,24,"Previsto","REGISTRO","srag"
"167",2023-08-16,11,12,19,2,186.175,10,39,"Previsto","REGISTRO","srag"
"168",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","RIBEIRÃO PRETO","srag"
"169",2023-06-07,11,2,32,32,33,32,32,"Estimado","RIBEIRÃO PRETO","srag"
"170",2023-06-14,11,3,57,57,59,57,57,"Estimado","RIBEIRÃO PRETO","srag"
"171",2023-06-21,11,4,42,42,44,42,42,"Estimado","RIBEIRÃO PRETO","srag"
"172",2023-06-28,11,5,38,38,40,38,38,"Estimado","RIBEIRÃO PRETO","srag"
"173",2023-07-05,11,6,48,48,50,48,48,"Estimado","RIBEIRÃO PRETO","srag"
"174",2023-07-12,11,7,36,36,40,36,37,"Estimado","RIBEIRÃO PRETO","srag"
"175",2023-07-19,11,8,36,35,40.025,36,37,"Estimado","RIBEIRÃO PRETO","srag"
"176",2023-07-26,11,9,37,33,43,35,38,"Estimado","RIBEIRÃO PRETO","srag"
"177",2023-08-02,11,10,35,27,47.025,31,38.25,"Estimado","RIBEIRÃO PRETO","srag"
"178",2023-08-09,11,11,34,16,63,27,41.25,"Estimado","RIBEIRÃO PRETO","srag"
"179",2023-08-09,11,11,34,16,63,27,41.25,"Previsto","RIBEIRÃO PRETO","srag"
"180",2023-08-16,11,12,32,12.975,70,24,42,"Previsto","RIBEIRÃO PRETO","srag"
"181",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"182",2023-06-07,11,2,16,16,17,16,16,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"183",2023-06-14,11,3,14,14,16,14,14,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"184",2023-06-21,11,4,7,7,9,7,7,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"185",2023-06-28,11,5,11,11,13,11,11,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"186",2023-07-05,11,6,11,11,14,11,12,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"187",2023-07-12,11,7,7,7,10,7,8,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"188",2023-07-19,11,8,8,7,11,7,9,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"189",2023-07-26,11,9,10,9,13,9,11,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"190",2023-08-02,11,10,6,4,11,5,8,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"191",2023-08-09,11,11,7,3,16,5,10,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"192",2023-08-09,11,11,7,3,16,5,10,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"193",2023-08-16,11,12,6,1,18,4,9,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"194",2023-05-24,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"195",2023-05-31,11,2,95,95,97,95,95,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"196",2023-06-07,11,3,74,74,76.025,74,74,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"197",2023-06-14,11,4,99,99,102,99,99,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"198",2023-06-21,11,5,105,105,108,105,106,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"199",2023-06-28,11,6,90,90,93,90,91,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"200",2023-07-05,11,7,81,80,84,80,81,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"201",2023-07-12,11,8,63,62,66,62,64,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"202",2023-07-19,11,9,60,58,65,59,62,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"203",2023-07-26,11,10,64,59,71,62,66,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"204",2023-08-02,11,11,82,61,114.025,74,92,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"205",2023-08-02,11,11,82,61,114.025,74,92,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"206",2023-08-09,11,12,78,38.975,187.025,62,99,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"207",2023-05-31,11,NA,NA,NA,NA,NA,NA,"Estimado","SOROCABA","srag"
"208",2023-06-07,11,2,37,37,39,37,37,"Estimado","SOROCABA","srag"
"209",2023-06-14,11,3,34,34,36,34,34,"Estimado","SOROCABA","srag"
"210",2023-06-21,11,4,41,41,43,41,41,"Estimado","SOROCABA","srag"
"211",2023-06-28,11,5,28,28,30,28,29,"Estimado","SOROCABA","srag"
"212",2023-07-05,11,6,40,40,43,40,41,"Estimado","SOROCABA","srag"
"213",2023-07-12,11,7,22,21,25,21,22,"Estimado","SOROCABA","srag"
"214",2023-07-19,11,8,23,22,27,22,24,"Estimado","SOROCABA","srag"
"215",2023-07-26,11,9,19,17,24,18,20,"Estimado","SOROCABA","srag"
"216",2023-08-02,11,10,8,4,16.025,6,10,"Estimado","SOROCABA","srag"
