"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-09-20,11,2,1129,1125,1138,1127,1131.25,"Estimado","ESTADO","srag"
"3",2023-09-27,11,3,1107,1099,1119,1104,1110,"Estimado","ESTADO","srag"
"4",2023-10-04,11,4,1254,1244,1268,1250,1258,"Estimado","ESTADO","srag"
"5",2023-10-11,11,5,1368,1355,1386.025,1363,1374,"Estimado","ESTADO","srag"
"6",2023-10-18,11,6,1463,1446,1485.025,1457,1470,"Estimado","ESTADO","srag"
"7",2023-10-25,11,7,1267,1246,1291.025,1259,1275,"Estimado","ESTADO","srag"
"8",2023-11-01,11,8,1165,1141,1197,1155,1175,"Estimado","ESTADO","srag"
"9",2023-11-08,11,9,1030,991,1080,1014,1047,"Estimado","ESTADO","srag"
"10",2023-11-15,11,10,875,806,963.025,847,902,"Estimado","ESTADO","srag"
"11",2023-11-22,11,11,711,545,961.075,640.75,776,"Estimado","ESTADO","srag"
"12",2023-11-22,11,11,711,545,961.075,640.75,776,"Previsto","ESTADO","srag"
"13",2023-11-29,11,12,611.5,357.975,997.025,512,725,"Previsto","ESTADO","srag"
"14",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-09-20,11,2,22,22,23,22,22,"Estimado","ARAÇATUBA","srag"
"16",2023-09-27,11,3,9,9,11,9,9,"Estimado","ARAÇATUBA","srag"
"17",2023-10-04,11,4,19,19,21,19,19,"Estimado","ARAÇATUBA","srag"
"18",2023-10-11,11,5,13,13,16,13,13,"Estimado","ARAÇATUBA","srag"
"19",2023-10-18,11,6,16,16,18,16,16,"Estimado","ARAÇATUBA","srag"
"20",2023-10-25,11,7,13,13,16,13,13,"Estimado","ARAÇATUBA","srag"
"21",2023-11-01,11,8,16,16,18,16,16,"Estimado","ARAÇATUBA","srag"
"22",2023-11-08,11,9,16,16,18,16,16,"Estimado","ARAÇATUBA","srag"
"23",2023-11-15,11,10,8,8,12,8,9,"Estimado","ARAÇATUBA","srag"
"24",2023-11-22,11,11,5,3,10,4,6,"Estimado","ARAÇATUBA","srag"
"25",2023-11-22,11,11,5,3,10,4,6,"Previsto","ARAÇATUBA","srag"
"26",2023-11-29,11,12,6,0,18,3,9,"Previsto","ARAÇATUBA","srag"
"27",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-09-20,11,2,10,10,11,10,10,"Estimado","ARARAQUARA","srag"
"29",2023-09-27,11,3,13,13,14.025,13,13,"Estimado","ARARAQUARA","srag"
"30",2023-10-04,11,4,8,8,10,8,8,"Estimado","ARARAQUARA","srag"
"31",2023-10-11,11,5,17,17,19,17,17,"Estimado","ARARAQUARA","srag"
"32",2023-10-18,11,6,13,13,15,13,13,"Estimado","ARARAQUARA","srag"
"33",2023-10-25,11,7,9,9,11,9,9,"Estimado","ARARAQUARA","srag"
"34",2023-11-01,11,8,5,5,7,5,5,"Estimado","ARARAQUARA","srag"
"35",2023-11-08,11,9,6,6,9,6,7,"Estimado","ARARAQUARA","srag"
"36",2023-11-15,11,10,3,2,6,2,3,"Estimado","ARARAQUARA","srag"
"37",2023-11-22,11,11,4,2,9,3,5,"Estimado","ARARAQUARA","srag"
"38",2023-11-22,11,11,4,2,9,3,5,"Previsto","ARARAQUARA","srag"
"39",2023-11-29,11,12,3,0,12,1,5,"Previsto","ARARAQUARA","srag"
"40",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-09-20,11,2,36,36,38,36,36,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-09-27,11,3,52,52,55,52,52,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-10-04,11,4,70,70,74,70,71,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-10-11,11,5,61,60,65,60,61,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-10-18,11,6,54,53,59,53,55,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-10-25,11,7,43,41,49,42,45,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-11-01,11,8,45,41,51,44,47,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-11-08,11,9,39,34,46,37,41,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-11-15,11,10,38,30,50,35,41,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-11-22,11,11,36,18,67.025,28,45,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-11-22,11,11,36,18,67.025,28,45,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-11-29,11,12,33,9,97.0999999999999,22,48,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-09-06,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-09-13,11,2,2,2,3,2,2,"Estimado","BARRETOS","srag"
"55",2023-09-20,11,3,3,3,5,3,3,"Estimado","BARRETOS","srag"
"56",2023-09-27,11,4,7,7,11,7,8,"Estimado","BARRETOS","srag"
"57",2023-10-04,11,5,6,6,10,6,7,"Estimado","BARRETOS","srag"
"58",2023-10-11,11,6,3,3,8,3,4,"Estimado","BARRETOS","srag"
"59",2023-10-18,11,7,9,8,16,8,10,"Estimado","BARRETOS","srag"
"60",2023-10-25,11,8,3,2,10.025,2,5,"Estimado","BARRETOS","srag"
"61",2023-11-01,11,9,5,3,15,3,7,"Estimado","BARRETOS","srag"
"62",2023-11-08,11,10,4,2,17,3,6,"Estimado","BARRETOS","srag"
"63",2023-11-15,11,11,3,0,23.025,1,6,"Estimado","BARRETOS","srag"
"64",2023-11-15,11,11,3,0,23.025,1,6,"Previsto","BARRETOS","srag"
"65",2023-11-22,11,12,3,0,40,1,8,"Previsto","BARRETOS","srag"
"66",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-09-20,11,2,44,44,45,44,44,"Estimado","BAURU","srag"
"68",2023-09-27,11,3,35,35,37,35,35,"Estimado","BAURU","srag"
"69",2023-10-04,11,4,42,42,44,42,42,"Estimado","BAURU","srag"
"70",2023-10-11,11,5,44,44,47,44,45,"Estimado","BAURU","srag"
"71",2023-10-18,11,6,60,60,63,60,61,"Estimado","BAURU","srag"
"72",2023-10-25,11,7,40,39,43,39,41,"Estimado","BAURU","srag"
"73",2023-11-01,11,8,42,41,46,41,43,"Estimado","BAURU","srag"
"74",2023-11-08,11,9,34,32,39,33,35,"Estimado","BAURU","srag"
"75",2023-11-15,11,10,21,18,27,20,23,"Estimado","BAURU","srag"
"76",2023-11-22,11,11,12,4,26,8,16,"Estimado","BAURU","srag"
"77",2023-11-22,11,11,12,4,26,8,16,"Previsto","BAURU","srag"
"78",2023-11-29,11,12,9,1,33,5,15,"Previsto","BAURU","srag"
"79",2023-09-13,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-09-20,11,2,134,134,137,134,135,"Estimado","CAMPINAS","srag"
"81",2023-09-27,11,3,110,109,114,109,111,"Estimado","CAMPINAS","srag"
"82",2023-10-04,11,4,152,151,157,152,154,"Estimado","CAMPINAS","srag"
"83",2023-10-11,11,5,145,143,151,144,147,"Estimado","CAMPINAS","srag"
"84",2023-10-18,11,6,168,164,175,167,170,"Estimado","CAMPINAS","srag"
"85",2023-10-25,11,7,154,149,162,152,157,"Estimado","CAMPINAS","srag"
"86",2023-11-01,11,8,143,138,151,141,146,"Estimado","CAMPINAS","srag"
"87",2023-11-08,11,9,137,130,146,134,140,"Estimado","CAMPINAS","srag"
"88",2023-11-15,11,10,114,104,128,111,119,"Estimado","CAMPINAS","srag"
"89",2023-11-22,11,11,71,44,113.025,60,82,"Estimado","CAMPINAS","srag"
"90",2023-11-22,11,11,71,44,113.025,60,82,"Previsto","CAMPINAS","srag"
"91",2023-11-29,11,12,62,23,124.025,48,81.25,"Previsto","CAMPINAS","srag"
"92",2023-09-06,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"93",2023-09-13,11,2,12,12,13,12,12,"Estimado","FRANCA","srag"
"94",2023-09-20,11,3,7,7,9,7,7,"Estimado","FRANCA","srag"
"95",2023-09-27,11,4,8,8,11,8,8,"Estimado","FRANCA","srag"
"96",2023-10-04,11,5,12,12,15,12,12,"Estimado","FRANCA","srag"
"97",2023-10-11,11,6,16,16,19,16,16,"Estimado","FRANCA","srag"
"98",2023-10-18,11,7,10,10,13,10,10,"Estimado","FRANCA","srag"
"99",2023-10-25,11,8,15,15,18.025,15,16,"Estimado","FRANCA","srag"
"100",2023-11-01,11,9,8,8,11,8,9,"Estimado","FRANCA","srag"
"101",2023-11-08,11,10,6,5,9,5,7,"Estimado","FRANCA","srag"
"102",2023-11-15,11,11,7,2,21.025,5,10,"Estimado","FRANCA","srag"
"103",2023-11-15,11,11,7,2,21.025,5,10,"Previsto","FRANCA","srag"
"104",2023-11-22,11,12,6,0,34,3,10,"Previsto","FRANCA","srag"
"105",2023-09-27,9,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"106",2023-10-04,9,2,598,596,604,597,600,"Estimado","GRANDE SÃO PAULO","srag"
"107",2023-10-11,9,3,635,629,645,632,638,"Estimado","GRANDE SÃO PAULO","srag"
"108",2023-10-18,9,4,695,685,709,692,699,"Estimado","GRANDE SÃO PAULO","srag"
"109",2023-10-25,9,5,602,588,618,596,607,"Estimado","GRANDE SÃO PAULO","srag"
"110",2023-11-01,9,6,542,524,570,536,550,"Estimado","GRANDE SÃO PAULO","srag"
"111",2023-11-08,9,7,421,387.975,460.025,409,434,"Estimado","GRANDE SÃO PAULO","srag"
"112",2023-11-15,9,8,363,315,436.025,343,385,"Estimado","GRANDE SÃO PAULO","srag"
"113",2023-11-22,9,9,278,186.975,434.025,239,322,"Estimado","GRANDE SÃO PAULO","srag"
"114",2023-11-22,9,9,278,186.975,434.025,239,322,"Previsto","GRANDE SÃO PAULO","srag"
"115",2023-11-29,9,10,232.5,109,453.075,178.75,295.25,"Previsto","GRANDE SÃO PAULO","srag"
"116",2023-09-06,11,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"117",2023-09-13,11,2,47,47,48,47,47,"Estimado","MARÍLIA","srag"
"118",2023-09-20,11,3,44,44,46,44,44,"Estimado","MARÍLIA","srag"
"119",2023-09-27,11,4,33,33,35,33,33,"Estimado","MARÍLIA","srag"
