"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"37",2023-11-01,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"38",2023-11-08,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"39",2023-11-15,6,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"40",2023-11-22,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"41",2023-11-29,8,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"42",2023-12-06,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"43",2023-12-13,9,2,9,9,10,9,9,"Estimado","ARAÇATUBA","srag"
"44",2023-12-20,4,3,4,4,5,4,4,"Estimado","ARAÇATUBA","srag"
"45",2023-12-27,5,4,5,5,6,5,5,"Estimado","ARAÇATUBA","srag"
"46",2024-01-03,7,5,7,7,8,7,7,"Estimado","ARAÇATUBA","srag"
"47",2024-01-10,4,6,4,4,6,4,4,"Estimado","ARAÇATUBA","srag"
"48",2024-01-17,9,7,9,9,12,9,9,"Estimado","ARAÇATUBA","srag"
"49",2024-01-24,10,8,10,10,14,10,11,"Estimado","ARAÇATUBA","srag"
"50",2024-01-31,18,9,19,18,24,19,20,"Estimado","ARAÇATUBA","srag"
"51",2024-02-07,21,10,23,20,32,22,25,"Estimado","ARAÇATUBA","srag"
"52",2024-02-14,17,11,24,13,46,19,29,"Estimado","ARAÇATUBA","srag"
"53",2024-02-14,17,11,24,13,46,19,29,"Previsto","ARAÇATUBA","srag"
"54",2024-02-21,NA,12,31,7.975,95.05,20,45,"Previsto","ARAÇATUBA","srag"
"55",2023-09-06,13,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"56",2023-09-13,16,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"57",2023-09-20,15,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"58",2023-09-27,18,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"59",2023-10-04,10,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"60",2023-10-11,17,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"61",2023-10-18,16,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"62",2023-10-25,10,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"63",2023-11-01,8,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"64",2023-11-08,6,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"65",2023-11-15,5,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"66",2023-11-22,7,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"67",2023-11-29,8,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"68",2023-12-06,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"69",2023-12-13,3,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"70",2023-12-20,2,2,2,2,4.02499999999998,2,2,"Estimado","ARARAQUARA","srag"
"71",2023-12-27,6,3,6,6,11,6,7,"Estimado","ARARAQUARA","srag"
"72",2024-01-03,5,4,5,5,10.025,5,6,"Estimado","ARARAQUARA","srag"
"73",2024-01-10,4,5,5,4,11.025,4,6,"Estimado","ARARAQUARA","srag"
"74",2024-01-17,8,6,9,8,17,8,11,"Estimado","ARARAQUARA","srag"
"75",2024-01-24,9,7,11,9,23,10,13,"Estimado","ARARAQUARA","srag"
"76",2024-01-31,12,8,15,12,30,13,18,"Estimado","ARARAQUARA","srag"
"77",2024-02-07,18,9,23,18,46.025,21,28,"Estimado","ARARAQUARA","srag"
"78",2024-02-14,32,10,43,34,82,39,50,"Estimado","ARARAQUARA","srag"
"79",2024-02-21,2,11,30,9,114.075,20,45,"Estimado","ARARAQUARA","srag"
"80",2024-02-21,2,11,30,9,114.075,20,45,"Previsto","ARARAQUARA","srag"
"81",2024-02-28,NA,12,52,9.975,233.225,32,82,"Previsto","ARARAQUARA","srag"
"82",2023-08-30,33,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"83",2023-09-06,44,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"84",2023-09-13,34,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"85",2023-09-20,34,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"86",2023-09-27,71,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"87",2023-10-04,60,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"88",2023-10-11,68,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"89",2023-10-18,47,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"90",2023-10-25,47,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"91",2023-11-01,44,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"92",2023-11-08,37,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"93",2023-11-15,41,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"94",2023-11-22,36,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"95",2023-11-29,38,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"96",2023-12-06,31,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"97",2023-12-13,36,2,36,36,38,36,36,"Estimado","BAIXADA SANTISTA","srag"
"98",2023-12-20,25,3,25,25,27,25,25,"Estimado","BAIXADA SANTISTA","srag"
"99",2023-12-27,25,4,25,25,28,25,26,"Estimado","BAIXADA SANTISTA","srag"
"100",2024-01-03,22,5,22,22,25,22,23,"Estimado","BAIXADA SANTISTA","srag"
"101",2024-01-10,22,6,22,22,26,22,23,"Estimado","BAIXADA SANTISTA","srag"
"102",2024-01-17,19,7,20,19,23,19,21,"Estimado","BAIXADA SANTISTA","srag"
"103",2024-01-24,33,8,35,33,39,34,36,"Estimado","BAIXADA SANTISTA","srag"
"104",2024-01-31,46,9,46,43,53,45,48,"Estimado","BAIXADA SANTISTA","srag"
"105",2024-02-07,22,10,32,22,52,28,37,"Estimado","BAIXADA SANTISTA","srag"
"106",2024-02-14,26,11,47,24,98,37,57.25,"Estimado","BAIXADA SANTISTA","srag"
"107",2024-02-14,26,11,47,24,98,37,57.25,"Previsto","BAIXADA SANTISTA","srag"
"108",2024-02-21,NA,12,49,16.975,158.025,35,69.25,"Previsto","BAIXADA SANTISTA","srag"
"109",2023-08-30,7,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"110",2023-09-06,4,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"111",2023-09-13,2,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"112",2023-09-20,7,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"113",2023-09-27,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"114",2023-10-04,6,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"115",2023-10-11,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"116",2023-10-18,9,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"117",2023-10-25,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"118",2023-11-01,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"119",2023-11-08,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"120",2023-11-15,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"121",2023-11-22,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"122",2023-11-29,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"123",2023-12-06,2,1,2,2,4,2,2,"Estimado","BARRETOS","srag"
"124",2023-12-13,2,2,2,2,6,2,2,"Estimado","BARRETOS","srag"
"125",2023-12-27,2,3,2,2,8,2,2,"Estimado","BARRETOS","srag"
"126",2024-01-03,1,4,1,1,8.02499999999998,1,2,"Estimado","BARRETOS","srag"
"127",2024-01-10,3,5,3,3,12,3,4,"Estimado","BARRETOS","srag"
"128",2024-01-17,7,6,8,7,21.025,7,9,"Estimado","BARRETOS","srag"
"129",2024-01-24,5,7,6,5,22.025,5,8,"Estimado","BARRETOS","srag"
"130",2024-01-31,11,8,12,10,37.025,11,15,"Estimado","BARRETOS","srag"
"131",2024-02-07,6,9,12,7,53,10,16,"Estimado","BARRETOS","srag"
"132",2024-02-14,14,10,25,12,85,20,34,"Estimado","BARRETOS","srag"
"133",2024-02-14,14,10,25,12,85,20,34,"Previsto","BARRETOS","srag"
"134",2024-02-21,NA,11,34,9,175.025,23,53,"Previsto","BARRETOS","srag"
"135",2023-09-06,46,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"136",2023-09-13,52,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"137",2023-09-20,43,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"138",2023-09-27,35,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"139",2023-10-04,41,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"140",2023-10-11,44,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"141",2023-10-18,60,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"142",2023-10-25,39,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"143",2023-11-01,44,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"144",2023-11-08,38,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"145",2023-11-15,34,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"146",2023-11-22,31,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"147",2023-11-29,27,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"148",2023-12-06,25,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"149",2023-12-13,22,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"150",2023-12-20,26,2,26,26,27,26,26,"Estimado","BAURU","srag"
"151",2023-12-27,22,3,22,22,24,22,22,"Estimado","BAURU","srag"
"152",2024-01-03,14,4,14,14,16,14,14,"Estimado","BAURU","srag"
"153",2024-01-10,12,5,12,12,14,12,12,"Estimado","BAURU","srag"
"154",2024-01-17,19,6,19,19,21,19,19,"Estimado","BAURU","srag"
"155",2024-01-24,12,7,12,12,14,12,12,"Estimado","BAURU","srag"
"156",2024-01-31,14,8,14,14,17,14,15,"Estimado","BAURU","srag"
"157",2024-02-07,18,9,19,18,22,18,19,"Estimado","BAURU","srag"
"158",2024-02-14,20,10,25,21,31,23,27,"Estimado","BAURU","srag"
"159",2024-02-21,3,11,18,9,35.025,14,23,"Estimado","BAURU","srag"
"160",2024-02-21,3,11,18,9,35.025,14,23,"Previsto","BAURU","srag"
"161",2024-02-28,NA,12,21,7,53,15,29,"Previsto","BAURU","srag"
"162",2023-08-30,92,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"163",2023-09-06,111,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"164",2023-09-13,114,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"165",2023-09-20,118,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"166",2023-09-27,141,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"167",2023-10-04,144,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"168",2023-10-11,147,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"169",2023-10-18,159,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"170",2023-10-25,152,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"171",2023-11-01,129,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"172",2023-11-08,119,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"173",2023-11-15,90,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"174",2023-11-22,86,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"175",2023-11-29,82,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"176",2023-12-06,72,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"177",2023-12-13,65,2,65,65,69,65,66,"Estimado","CAMPINAS","srag"
"178",2023-12-20,60,3,61,60,65,60,62,"Estimado","CAMPINAS","srag"
"179",2023-12-27,54,4,55,54,59,54,56,"Estimado","CAMPINAS","srag"
"180",2024-01-03,42,5,43,42,48,43,44,"Estimado","CAMPINAS","srag"
"181",2024-01-10,59,6,60,58,64,59,61,"Estimado","CAMPINAS","srag"
"182",2024-01-17,63,7,65,63,71,64,67,"Estimado","CAMPINAS","srag"
"183",2024-01-24,63,8,66,63,74,65,68,"Estimado","CAMPINAS","srag"
"184",2024-01-31,84,9,87,80,97,85,90,"Estimado","CAMPINAS","srag"
"185",2024-02-07,129,10,143,127.975,163,137,149,"Estimado","CAMPINAS","srag"
"186",2024-02-14,79,11,196,131,284.05,172,224,"Estimado","CAMPINAS","srag"
"187",2024-02-14,79,11,196,131,284.05,172,224,"Previsto","CAMPINAS","srag"
"188",2024-02-21,NA,12,276,131,593.05,214,352,"Previsto","CAMPINAS","srag"
"189",2023-09-03,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"190",2023-09-10,2,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"191",2023-09-17,12,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"192",2023-09-24,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"193",2023-10-01,8,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"194",2023-10-08,13,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"195",2023-10-15,16,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"196",2023-10-22,10,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"197",2023-10-29,15,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"198",2023-11-05,8,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"199",2023-11-12,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"200",2023-11-19,8,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"201",2023-11-26,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"202",2023-12-03,2,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"203",2023-12-10,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"204",2023-12-17,1,2,1,1,2,1,1,"Estimado","FRANCA","srag"
"205",2023-12-24,3,3,3,3,5,3,3,"Estimado","FRANCA","srag"
"206",2023-12-31,6,4,6,6,8,6,6,"Estimado","FRANCA","srag"
"207",2024-01-07,7,5,7,7,9,7,7,"Estimado","FRANCA","srag"
"208",2024-01-14,3,6,3,3,6,3,4,"Estimado","FRANCA","srag"
"209",2024-01-21,2,7,2,2,6,2,3,"Estimado","FRANCA","srag"
"210",2024-01-28,2,8,2,2,6,2,3,"Estimado","FRANCA","srag"
"211",2024-02-04,6,9,6,6,11,6,7,"Estimado","FRANCA","srag"
"212",2024-02-11,6,10,8,6,15,7,10,"Estimado","FRANCA","srag"
"213",2024-02-18,3,11,9,3.975,29,7,13,"Estimado","FRANCA","srag"
"214",2024-02-18,3,11,9,3.975,29,7,13,"Previsto","FRANCA","srag"
"215",2024-02-25,NA,12,10,1,74.05,6,17,"Previsto","FRANCA","srag"
"216",2023-08-30,460,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"217",2023-09-06,494,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"218",2023-09-13,504,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"219",2023-09-20,508,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"220",2023-09-27,592,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"221",2023-10-04,621,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"222",2023-10-11,698,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"223",2023-10-18,686,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"224",2023-10-25,576,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"225",2023-11-01,525,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"226",2023-11-08,439,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"227",2023-11-15,393,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"228",2023-11-22,365,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"229",2023-11-29,371,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"230",2023-12-06,397,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"231",2023-12-13,267,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"232",2023-12-20,243,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"233",2023-12-27,279,2,280,279,286,279,281,"Estimado","GRANDE SÃO PAULO","srag"
"234",2024-01-03,204,3,202,200,208,201,204,"Estimado","GRANDE SÃO PAULO","srag"
"235",2024-01-10,217,4,220,216,228,219,223,"Estimado","GRANDE SÃO PAULO","srag"
"236",2024-01-17,270,5,277,270,288,274,280,"Estimado","GRANDE SÃO PAULO","srag"
"237",2024-01-24,320,6,324,312,341.025,319,330,"Estimado","GRANDE SÃO PAULO","srag"
"238",2024-01-31,405,7,429,401,471,419,440,"Estimado","GRANDE SÃO PAULO","srag"
"239",2024-02-07,369,8,460,393.95,565.025,436,489,"Estimado","GRANDE SÃO PAULO","srag"
"240",2024-02-14,238,9,510,344,818,442.75,590.25,"Estimado","GRANDE SÃO PAULO","srag"
"241",2024-02-14,238,9,510,344,818,442.75,590.25,"Previsto","GRANDE SÃO PAULO","srag"
"242",2024-02-21,NA,10,598.5,273.925,1247.6,479.75,758,"Previsto","GRANDE SÃO PAULO","srag"
"243",2023-08-30,43,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"244",2023-09-06,49,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"245",2023-09-13,47,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"246",2023-09-20,44,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"247",2023-09-27,31,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"248",2023-10-04,38,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"249",2023-10-11,45,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"250",2023-10-18,46,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"251",2023-10-25,37,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"252",2023-11-01,51,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"253",2023-11-08,43,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"254",2023-11-15,26,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"255",2023-11-22,24,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"256",2023-11-29,27,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"257",2023-12-06,23,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"258",2023-12-13,16,2,16,16,17,16,16,"Estimado","MARÍLIA","srag"
"259",2023-12-20,14,3,14,14,16,14,14,"Estimado","MARÍLIA","srag"
"260",2023-12-27,13,4,13,13,15,13,13,"Estimado","MARÍLIA","srag"
"261",2024-01-03,20,5,20,20,22,20,20,"Estimado","MARÍLIA","srag"
"262",2024-01-10,21,6,21,21,24,21,22,"Estimado","MARÍLIA","srag"
"263",2024-01-17,16,7,17,16,20,16,17,"Estimado","MARÍLIA","srag"
"264",2024-01-24,22,8,23,22,27,22,24,"Estimado","MARÍLIA","srag"
"265",2024-01-31,27,9,30,27,35,28,31,"Estimado","MARÍLIA","srag"
"266",2024-02-07,22,10,26,22,33,24,28,"Estimado","MARÍLIA","srag"
"267",2024-02-14,16,11,29,18,47,24,34,"Estimado","MARÍLIA","srag"
"268",2024-02-14,16,11,29,18,47,24,34,"Previsto","MARÍLIA","srag"
"269",2024-02-21,NA,12,32,12,73,24,41,"Previsto","MARÍLIA","srag"
"270",2023-09-06,29,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"271",2023-09-13,18,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"272",2023-09-20,26,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"273",2023-09-27,33,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"274",2023-10-04,37,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"275",2023-10-11,46,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"276",2023-10-18,39,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"277",2023-10-25,36,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"278",2023-11-01,21,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"279",2023-11-08,29,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"280",2023-11-15,28,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"281",2023-11-22,14,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"282",2023-11-29,8,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"283",2023-12-06,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"284",2023-12-13,9,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"285",2023-12-20,12,2,12,12,14,12,12,"Estimado","PIRACICABA","srag"
"286",2023-12-27,12,3,12,12,15,12,13,"Estimado","PIRACICABA","srag"
"287",2024-01-03,11,4,11,11,15,11,12,"Estimado","PIRACICABA","srag"
"288",2024-01-10,11,5,12,11,15,11,12,"Estimado","PIRACICABA","srag"
"289",2024-01-17,8,6,9,8,13,8,10,"Estimado","PIRACICABA","srag"
"290",2024-01-24,19,7,20,19,26,20,22,"Estimado","PIRACICABA","srag"
"291",2024-01-31,12,8,14,12,22,13,16,"Estimado","PIRACICABA","srag"
"292",2024-02-07,21,9,27,22,37.025,25,29,"Estimado","PIRACICABA","srag"
"293",2024-02-14,33,10,44,35,61.025,40,48,"Estimado","PIRACICABA","srag"
"294",2024-02-21,3,11,28,11,63.025,21,37,"Estimado","PIRACICABA","srag"
"295",2024-02-21,3,11,28,11,63.025,21,37,"Previsto","PIRACICABA","srag"
"296",2024-02-28,NA,12,39,9.975,128.1,27,58,"Previsto","PIRACICABA","srag"
"297",2023-09-06,7,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
"298",2023-09-13,10,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
