"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-08-16,11,2,992,990,997,991,993,"Estimado","ESTADO","srag"
"3",2023-08-23,11,3,904,900,911,902,906,"Estimado","ESTADO","srag"
"4",2023-08-30,11,4,909,902.975,918,906,912,"Estimado","ESTADO","srag"
"5",2023-09-06,11,5,974,966,985,971,977,"Estimado","ESTADO","srag"
"6",2023-09-13,11,6,1051,1041,1064,1047,1055,"Estimado","ESTADO","srag"
"7",2023-09-20,11,7,1121,1107,1138,1116,1127,"Estimado","ESTADO","srag"
"8",2023-09-27,11,8,1069,1050,1093,1062,1076,"Estimado","ESTADO","srag"
"9",2023-10-04,11,9,1171,1135.975,1210,1157,1183,"Estimado","ESTADO","srag"
"10",2023-10-11,11,10,1279,1196,1387.05,1246,1308,"Estimado","ESTADO","srag"
"11",2023-10-18,11,11,1186.5,946.875,1532.175,1091.75,1278.25,"Estimado","ESTADO","srag"
"12",2023-10-18,11,11,1186.5,946.875,1532.175,1091.75,1278.25,"Previsto","ESTADO","srag"
"13",2023-10-25,11,12,1249.5,835.95,1778.425,1105.75,1407.25,"Previsto","ESTADO","srag"
"14",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-08-16,11,2,15,15,16,15,15,"Estimado","ARAÇATUBA","srag"
"16",2023-08-23,11,3,10,10,11,10,10,"Estimado","ARAÇATUBA","srag"
"17",2023-08-30,11,4,8,8,9,8,8,"Estimado","ARAÇATUBA","srag"
"18",2023-09-06,11,5,21,21,22,21,21,"Estimado","ARAÇATUBA","srag"
"19",2023-09-13,11,6,9,9,10,9,9,"Estimado","ARAÇATUBA","srag"
"20",2023-09-20,11,7,22,22,24,22,22,"Estimado","ARAÇATUBA","srag"
"21",2023-09-27,11,8,9,9,11,9,9,"Estimado","ARAÇATUBA","srag"
"22",2023-10-04,11,9,18,18,20,18,18,"Estimado","ARAÇATUBA","srag"
"23",2023-10-11,11,10,13,12,16,12,13,"Estimado","ARAÇATUBA","srag"
"24",2023-10-18,11,11,11,7,20,9,13,"Estimado","ARAÇATUBA","srag"
"25",2023-10-18,11,11,11,7,20,9,13,"Previsto","ARAÇATUBA","srag"
"26",2023-10-25,11,12,13,3,38.025,8,18,"Previsto","ARAÇATUBA","srag"
"27",2023-08-08,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-08-15,11,2,15,15,18,15,16,"Estimado","ARARAQUARA","srag"
"29",2023-08-22,11,3,11,10,15,10,12,"Estimado","ARARAQUARA","srag"
"30",2023-08-29,11,4,10,8,16,9,12,"Estimado","ARARAQUARA","srag"
"31",2023-09-05,11,5,13,10,20,12,15,"Estimado","ARARAQUARA","srag"
"32",2023-09-12,11,6,16,12,23,14,18,"Estimado","ARARAQUARA","srag"
"33",2023-09-19,11,7,17,13,25,16,20,"Estimado","ARARAQUARA","srag"
"34",2023-09-26,11,8,17,11,26,14,19,"Estimado","ARARAQUARA","srag"
"35",2023-10-03,11,9,20,14,30,17,23,"Estimado","ARARAQUARA","srag"
"36",2023-10-10,11,10,23,15,36,20,26.25,"Estimado","ARARAQUARA","srag"
"37",2023-10-17,11,11,28,16,48,23,34,"Estimado","ARARAQUARA","srag"
"38",2023-10-17,11,11,28,16,48,23,34,"Previsto","ARARAQUARA","srag"
"39",2023-10-24,11,12,30,11.975,68,22,39,"Previsto","ARARAQUARA","srag"
"40",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-08-16,11,2,42,42,43,42,42,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-08-23,11,3,38,38,40,38,38,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-08-30,11,4,30,30,32,30,30,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-09-06,11,5,45,45,48,45,46,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-09-13,11,6,31,31,34,31,32,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-09-20,11,7,36,35,39,35,37,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-09-27,11,8,48,47,52.025,48,49,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-10-04,11,9,58,55,64,57,60,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-10-11,11,10,51,44,62,48,54,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-10-18,11,11,46,26,76,38,55,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-10-18,11,11,46,26,76,38,55,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-10-25,11,12,50,16.975,99,39,64,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-08-16,11,2,9,9,10,9,9,"Estimado","BARRETOS","srag"
"55",2023-08-23,11,3,6,6,8,6,6,"Estimado","BARRETOS","srag"
"56",2023-08-30,11,4,7,7,9,7,7,"Estimado","BARRETOS","srag"
"57",2023-09-06,11,5,6,6,7,6,6,"Estimado","BARRETOS","srag"
"58",2023-09-13,11,6,2,2,4,2,2,"Estimado","BARRETOS","srag"
"59",2023-09-20,11,7,2,2,3,2,2,"Estimado","BARRETOS","srag"
"60",2023-09-27,11,8,1,1,3,1,1,"Estimado","BARRETOS","srag"
"61",2023-10-04,11,9,4,4,6,4,5,"Estimado","BARRETOS","srag"
"62",2023-10-11,11,10,1,1,4,1,2,"Estimado","BARRETOS","srag"
"63",2023-10-18,11,11,3,1,9,2,4,"Estimado","BARRETOS","srag"
"64",2023-10-18,11,11,3,1,9,2,4,"Previsto","BARRETOS","srag"
"65",2023-10-25,11,12,2,0,14,1,4,"Previsto","BARRETOS","srag"
"66",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-08-16,11,2,40,40,41,40,40,"Estimado","BAURU","srag"
"68",2023-08-23,11,3,39,39,41,39,39,"Estimado","BAURU","srag"
"69",2023-08-30,11,4,42,42,44,42,42,"Estimado","BAURU","srag"
"70",2023-09-06,11,5,43,43,45,43,43,"Estimado","BAURU","srag"
"71",2023-09-13,11,6,51,51,53,51,52,"Estimado","BAURU","srag"
"72",2023-09-20,11,7,44,44,47,44,45,"Estimado","BAURU","srag"
"73",2023-09-27,11,8,34,33,37,33,34,"Estimado","BAURU","srag"
"74",2023-10-04,11,9,35,33,41,34,37,"Estimado","BAURU","srag"
"75",2023-10-11,11,10,30,24.975,42,28,33,"Estimado","BAURU","srag"
"76",2023-10-18,11,11,20,6,58,14,29,"Estimado","BAURU","srag"
"77",2023-10-18,11,11,20,6,58,14,29,"Previsto","BAURU","srag"
"78",2023-10-25,11,12,22,4,69.025,14,33,"Previsto","BAURU","srag"
"79",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-08-16,11,2,134,134,135,134,134,"Estimado","CAMPINAS","srag"
"81",2023-08-23,11,3,103,103,105,103,103,"Estimado","CAMPINAS","srag"
"82",2023-08-30,11,4,103,103,105,103,103,"Estimado","CAMPINAS","srag"
"83",2023-09-06,11,5,95,95,98,95,96,"Estimado","CAMPINAS","srag"
"84",2023-09-13,11,6,120,120,123,120,121,"Estimado","CAMPINAS","srag"
"85",2023-09-20,11,7,126,125,130,125,127,"Estimado","CAMPINAS","srag"
"86",2023-09-27,11,8,104,102,109,103,106,"Estimado","CAMPINAS","srag"
"87",2023-10-04,11,9,141,136,148,139,143,"Estimado","CAMPINAS","srag"
"88",2023-10-11,11,10,140,130,154,136,144,"Estimado","CAMPINAS","srag"
"89",2023-10-18,11,11,104,69,150,91,117,"Estimado","CAMPINAS","srag"
"90",2023-10-18,11,11,104,69,150,91,117,"Previsto","CAMPINAS","srag"
"91",2023-10-25,11,12,114,42.975,197.025,89,137,"Previsto","CAMPINAS","srag"
"92",2023-08-02,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"93",2023-08-09,11,2,10,10,11,10,10,"Estimado","FRANCA","srag"
"94",2023-08-16,11,3,7,7,9,7,7,"Estimado","FRANCA","srag"
"95",2023-08-23,11,4,7,7,9,7,7,"Estimado","FRANCA","srag"
"96",2023-08-30,11,5,11,11,13,11,11,"Estimado","FRANCA","srag"
"97",2023-09-06,11,6,3,3,5.02499999999998,3,3,"Estimado","FRANCA","srag"
"98",2023-09-13,11,7,12,12,15,12,12,"Estimado","FRANCA","srag"
"99",2023-09-20,11,8,7,7,10,7,7,"Estimado","FRANCA","srag"
"100",2023-09-27,11,9,8,8,12,8,9,"Estimado","FRANCA","srag"
"101",2023-10-04,11,10,9,8,14,8,10,"Estimado","FRANCA","srag"
"102",2023-10-11,11,11,15,8,38,12,20,"Estimado","FRANCA","srag"
"103",2023-10-11,11,11,15,8,38,12,20,"Previsto","FRANCA","srag"
"104",2023-10-18,11,12,15,3,59.0749999999999,9,23,"Previsto","FRANCA","srag"
"105",2023-08-23,9,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"106",2023-08-30,9,2,436,435,441,435,437,"Estimado","GRANDE SÃO PAULO","srag"
"107",2023-09-06,9,3,475,473,482,474,477,"Estimado","GRANDE SÃO PAULO","srag"
"108",2023-09-13,9,4,511,506,520,509,513,"Estimado","GRANDE SÃO PAULO","srag"
"109",2023-09-20,9,5,499,489,511,495,503,"Estimado","GRANDE SÃO PAULO","srag"
"110",2023-09-27,9,6,514,500,536,509,521,"Estimado","GRANDE SÃO PAULO","srag"
"111",2023-10-04,9,7,554,525,592,544,566,"Estimado","GRANDE SÃO PAULO","srag"
"112",2023-10-11,9,8,562.5,505,666.025,540,591,"Estimado","GRANDE SÃO PAULO","srag"
"113",2023-10-18,9,9,518,356.975,740.075,460,587,"Estimado","GRANDE SÃO PAULO","srag"
"114",2023-10-18,9,9,518,356.975,740.075,460,587,"Previsto","GRANDE SÃO PAULO","srag"
"115",2023-10-25,9,10,545,283.975,898.1,448.75,649.25,"Previsto","GRANDE SÃO PAULO","srag"
"116",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"117",2023-08-16,11,2,36,36,37,36,36,"Estimado","MARÍLIA","srag"
"118",2023-08-23,11,3,36,36,38,36,36,"Estimado","MARÍLIA","srag"
"119",2023-08-30,11,4,43,43,45,43,43,"Estimado","MARÍLIA","srag"
"120",2023-09-06,11,5,48,48,50,48,48,"Estimado","MARÍLIA","srag"
"121",2023-09-13,11,6,46,46,48,46,46,"Estimado","MARÍLIA","srag"
"122",2023-09-20,11,7,42,42,45,42,43,"Estimado","MARÍLIA","srag"
"123",2023-09-27,11,8,34,33,37,33,35,"Estimado","MARÍLIA","srag"
"124",2023-10-04,11,9,37,35,40,36,38,"Estimado","MARÍLIA","srag"
"125",2023-10-11,11,10,33,28,43,30,35,"Estimado","MARÍLIA","srag"
"126",2023-10-18,11,11,21,6,57,15,29,"Estimado","MARÍLIA","srag"
"127",2023-10-18,11,11,21,6,57,15,29,"Previsto","MARÍLIA","srag"
"128",2023-10-25,11,12,22,4,64,15,33,"Previsto","MARÍLIA","srag"
"129",2023-08-09,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"130",2023-08-16,11,2,18,18,19.025,18,18,"Estimado","PIRACICABA","srag"
"131",2023-08-23,11,3,19,19,21,19,19,"Estimado","PIRACICABA","srag"
"132",2023-08-30,11,4,10,10,12,10,10,"Estimado","PIRACICABA","srag"
"133",2023-09-06,11,5,23,23,26,23,23,"Estimado","PIRACICABA","srag"
"134",2023-09-13,11,6,22,22,25,22,23,"Estimado","PIRACICABA","srag"
"135",2023-09-20,11,7,22,21,26,21,23,"Estimado","PIRACICABA","srag"
"136",2023-09-27,11,8,24,22,28,23,25,"Estimado","PIRACICABA","srag"
"137",2023-10-04,11,9,36,32,42,35,38,"Estimado","PIRACICABA","srag"
"138",2023-10-11,11,10,33,28,42,31,35,"Estimado","PIRACICABA","srag"
