"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2024-02-23,1409,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2024-03-01,1239,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2024-03-08,1288,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2024-03-15,1189,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2024-03-22,1260,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2024-03-29,1561,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2024-04-05,1600,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2024-04-12,1645,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2024-04-19,1524,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2024-04-26,1460,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2024-05-03,1271,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2024-05-10,1248,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-05-17,1163,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-05-24,1159,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-05-31,1289,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-06-07,1371,2,1376,1372,1384.025,1374,1378,"Estimado","ESTADO","srag"
"17",2024-06-14,1343,3,1355,1347,1365,1352,1358,"Estimado","ESTADO","srag"
"18",2024-06-21,1155,4,1175,1164,1189,1171,1180,"Estimado","ESTADO","srag"
"19",2024-06-28,1196,5,1229,1216,1246,1224,1234,"Estimado","ESTADO","srag"
"20",2024-07-05,921,6,962,948,981.025,956,968,"Estimado","ESTADO","srag"
"21",2024-07-12,865,7,926,907,947,918.75,932,"Estimado","ESTADO","srag"
"22",2024-07-19,862,8,952,931,979,944,962,"Estimado","ESTADO","srag"
"23",2024-07-26,856,9,1012,977,1054,999,1025,"Estimado","ESTADO","srag"
"24",2024-08-02,761,10,1058,990,1143,1035,1081.25,"Estimado","ESTADO","srag"
"25",2024-08-09,127,11,801,614.975,1058,733.75,875,"Estimado","ESTADO","srag"
"26",2024-08-09,127,11,801,614.975,1058,733.75,875,"Previsto","ESTADO","srag"
"27",2024-08-16,NA,12,820.5,482.975,1327.375,683.75,976.25,"Previsto","ESTADO","srag"
"28",2024-02-23,15,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2024-03-01,12,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"30",2024-03-08,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"31",2024-03-15,17,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"32",2024-03-22,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"33",2024-03-29,23,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"34",2024-04-05,25,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"35",2024-04-12,19,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"36",2024-04-19,48,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"37",2024-04-26,29,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"38",2024-05-03,34,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"39",2024-05-10,30,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"40",2024-05-17,22,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"41",2024-05-24,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"42",2024-05-31,16,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"43",2024-06-07,17,2,17,17,18,17,17,"Estimado","ARAÇATUBA","srag"
"44",2024-06-14,14,3,14,14,15,14,14,"Estimado","ARAÇATUBA","srag"
"45",2024-06-21,16,4,16,16,17,16,16,"Estimado","ARAÇATUBA","srag"
"46",2024-06-28,13,5,13,13,14,13,13,"Estimado","ARAÇATUBA","srag"
"47",2024-07-05,14,6,14,14,15,14,14,"Estimado","ARAÇATUBA","srag"
"48",2024-07-12,10,7,10,10,11,10,10,"Estimado","ARAÇATUBA","srag"
"49",2024-07-19,7,8,7,7,9,7,7,"Estimado","ARAÇATUBA","srag"
"50",2024-07-26,14,9,14,14,17,14,15,"Estimado","ARAÇATUBA","srag"
"51",2024-08-02,11,10,13,11,17,12,14,"Estimado","ARAÇATUBA","srag"
"52",2024-08-09,1,11,8,3,17,5,10,"Estimado","ARAÇATUBA","srag"
"53",2024-08-09,1,11,8,3,17,5,10,"Previsto","ARAÇATUBA","srag"
"54",2024-08-16,NA,12,9,2,22,6,13,"Previsto","ARAÇATUBA","srag"
"55",2024-02-23,30,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"56",2024-03-01,31,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"57",2024-03-08,21,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"58",2024-03-15,21,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"59",2024-03-22,14,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"60",2024-03-29,18,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"61",2024-04-05,27,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"62",2024-04-12,20,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"63",2024-04-19,16,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"64",2024-04-26,19,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"65",2024-05-03,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"66",2024-05-10,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"67",2024-05-17,15,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"68",2024-05-24,10,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"69",2024-05-31,13,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"70",2024-06-07,16,2,16,16,17,16,16,"Estimado","ARARAQUARA","srag"
"71",2024-06-14,19,3,19,19,20,19,19,"Estimado","ARARAQUARA","srag"
"72",2024-06-21,19,4,19,19,21,19,19,"Estimado","ARARAQUARA","srag"
"73",2024-06-28,10,5,10,10,12,10,10,"Estimado","ARARAQUARA","srag"
"74",2024-07-05,12,6,12,12,14,12,12,"Estimado","ARARAQUARA","srag"
"75",2024-07-12,8,7,8,8,10,8,8,"Estimado","ARARAQUARA","srag"
"76",2024-07-19,12,8,12,12,14,12,13,"Estimado","ARARAQUARA","srag"
"77",2024-07-26,6,9,6,6,9,6,7,"Estimado","ARARAQUARA","srag"
"78",2024-08-02,3,10,4,3,8,3,5,"Estimado","ARARAQUARA","srag"
"79",2024-08-09,2,11,6,2,14,4,8,"Estimado","ARARAQUARA","srag"
