"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"39",2024-03-06,11,12,81,23,292.125,55.75,112,"Previsto","ARARAQUARA","srag"
"40",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-12-20,11,2,25,25,26,25,25,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-12-27,11,3,25,25,27,25,25,"Estimado","BAIXADA SANTISTA","srag"
"43",2024-01-03,11,4,22,22,25,22,22,"Estimado","BAIXADA SANTISTA","srag"
"44",2024-01-10,11,5,22,22,25,22,23,"Estimado","BAIXADA SANTISTA","srag"
"45",2024-01-17,11,6,19,19,23,19,20,"Estimado","BAIXADA SANTISTA","srag"
"46",2024-01-24,11,7,34,33,40,33,35,"Estimado","BAIXADA SANTISTA","srag"
"47",2024-01-31,11,8,49,46,57,48,51,"Estimado","BAIXADA SANTISTA","srag"
"48",2024-02-07,11,9,33,25,51.025,30,38,"Estimado","BAIXADA SANTISTA","srag"
"49",2024-02-14,11,10,63,38,128.075,52,76.25,"Estimado","BAIXADA SANTISTA","srag"
"50",2024-02-21,11,11,59,19,186.05,41,86,"Estimado","BAIXADA SANTISTA","srag"
"51",2024-02-21,11,11,59,19,186.05,41,86,"Previsto","BAIXADA SANTISTA","srag"
"52",2024-02-28,11,12,66,15,353.999999999999,43,108.25,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-12-27,11,2,0,0,1,0,0,"Estimado","BARRETOS","srag"
"55",2024-01-03,11,3,3,3,4,3,3,"Estimado","BARRETOS","srag"
"56",2024-01-10,11,4,1,1,3,1,1,"Estimado","BARRETOS","srag"
"57",2024-01-17,11,5,3,3,6,3,3,"Estimado","BARRETOS","srag"
"58",2024-01-24,11,6,9,9,14,9,10,"Estimado","BARRETOS","srag"
"59",2024-01-31,11,7,6,6,13,6,7,"Estimado","BARRETOS","srag"
"60",2024-02-07,11,8,10,9,19.025,9,11,"Estimado","BARRETOS","srag"
"61",2024-02-14,11,9,13,11,23,12,14,"Estimado","BARRETOS","srag"
"62",2024-02-21,11,10,15,12,28,14,18,"Estimado","BARRETOS","srag"
"63",2024-02-28,11,11,9,4,22,6,12,"Estimado","BARRETOS","srag"
"64",2024-02-28,11,11,9,4,22,6,12,"Previsto","BARRETOS","srag"
"65",2024-03-06,11,12,12,1,43,7,19,"Previsto","BARRETOS","srag"
"66",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-12-27,11,2,32,32,33,32,32,"Estimado","BAURU","srag"
"68",2024-01-03,11,3,16,16,17,16,16,"Estimado","BAURU","srag"
"69",2024-01-10,11,4,11,11,12,11,11,"Estimado","BAURU","srag"
"70",2024-01-17,11,5,15,15,16,15,15,"Estimado","BAURU","srag"
"71",2024-01-24,11,6,18,18,20,18,18,"Estimado","BAURU","srag"
"72",2024-01-31,11,7,10,10,12,10,10,"Estimado","BAURU","srag"
"73",2024-02-07,11,8,20,20,24,20,21,"Estimado","BAURU","srag"
"74",2024-02-14,11,9,33,31,38,32,34,"Estimado","BAURU","srag"
"75",2024-02-21,11,10,43,35,57,40,46,"Estimado","BAURU","srag"
"76",2024-02-28,11,11,63,35,124.025,52,80,"Estimado","BAURU","srag"
"77",2024-02-28,11,11,63,35,124.025,52,80,"Previsto","BAURU","srag"
"78",2024-03-06,11,12,89.5,28,327.075,64,137,"Previsto","BAURU","srag"
"79",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"80",2023-12-20,11,2,60,60,64,60,61,"Estimado","CAMPINAS","srag"
"81",2023-12-27,11,3,55,54,59,54,56,"Estimado","CAMPINAS","srag"
"82",2024-01-03,11,4,43,42,48,42,44,"Estimado","CAMPINAS","srag"
"83",2024-01-10,11,5,60,59,66,59,61,"Estimado","CAMPINAS","srag"
"84",2024-01-17,11,6,65,63,71,64,66,"Estimado","CAMPINAS","srag"
"85",2024-01-24,11,7,66,63,74,65,68,"Estimado","CAMPINAS","srag"
"86",2024-01-31,11,8,93,86,104.025,90,96,"Estimado","CAMPINAS","srag"
"87",2024-02-07,11,9,157,143,181,152,164,"Estimado","CAMPINAS","srag"
"88",2024-02-14,11,10,210,154.975,296.05,188,235,"Estimado","CAMPINAS","srag"
"89",2024-02-21,11,11,353,183.975,710.175,291,436.25,"Estimado","CAMPINAS","srag"
"90",2024-02-21,11,11,353,183.975,710.175,291,436.25,"Previsto","CAMPINAS","srag"
"91",2024-02-28,11,12,547.5,211.975,1868.45,394,766,"Previsto","CAMPINAS","srag"
"92",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"93",2023-12-27,11,2,4,4,5,4,4,"Estimado","FRANCA","srag"
"94",2024-01-03,11,3,8,8,9,8,8,"Estimado","FRANCA","srag"
"95",2024-01-10,11,4,4,4,6,4,4,"Estimado","FRANCA","srag"
"96",2024-01-17,11,5,3,3,5,3,3,"Estimado","FRANCA","srag"
"97",2024-01-24,11,6,2,2,5,2,2,"Estimado","FRANCA","srag"
"98",2024-01-31,11,7,2,2,5,2,3,"Estimado","FRANCA","srag"
"99",2024-02-07,11,8,9,9,13,9,10,"Estimado","FRANCA","srag"
"100",2024-02-14,11,9,4,4,10,4,5,"Estimado","FRANCA","srag"
"101",2024-02-21,11,10,7,5,13,5,8,"Estimado","FRANCA","srag"
"102",2024-02-28,11,11,7,1,28.025,4,11,"Estimado","FRANCA","srag"
"103",2024-02-28,11,11,7,1,28.025,4,11,"Previsto","FRANCA","srag"
"104",2024-03-06,11,12,7,0,42.025,4,13,"Previsto","FRANCA","srag"
"105",2023-12-27,9,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"106",2024-01-03,9,2,205,204,209,204,205,"Estimado","GRANDE SÃO PAULO","srag"
"107",2024-01-10,9,3,221,217,229,219,223,"Estimado","GRANDE SÃO PAULO","srag"
"108",2024-01-17,9,4,281,274,294,278,285,"Estimado","GRANDE SÃO PAULO","srag"
"109",2024-01-24,9,5,345,332,366,340,351,"Estimado","GRANDE SÃO PAULO","srag"
"110",2024-01-31,9,6,469,443,506,460,480,"Estimado","GRANDE SÃO PAULO","srag"
"111",2024-02-07,9,7,517,464,591.025,497,538,"Estimado","GRANDE SÃO PAULO","srag"
"112",2024-02-14,9,8,581,453.975,764,536,637,"Estimado","GRANDE SÃO PAULO","srag"
"113",2024-02-21,9,9,606.5,344,1008.025,497,720.25,"Estimado","GRANDE SÃO PAULO","srag"
"114",2024-02-21,9,9,606.5,344,1008.025,497,720.25,"Previsto","GRANDE SÃO PAULO","srag"
"115",2024-02-28,9,10,663,239.975,1517.05,477,879,"Previsto","GRANDE SÃO PAULO","srag"
"116",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"117",2023-12-20,11,2,14,14,16,14,14,"Estimado","MARÍLIA","srag"
"118",2023-12-27,11,3,13,13,15,13,13,"Estimado","MARÍLIA","srag"
"119",2024-01-03,11,4,20,20,23,20,20,"Estimado","MARÍLIA","srag"
"120",2024-01-10,11,5,21,21,25,21,22,"Estimado","MARÍLIA","srag"
"121",2024-01-17,11,6,17,16,21,16,17,"Estimado","MARÍLIA","srag"
"122",2024-01-24,11,7,24,23,29,23,25,"Estimado","MARÍLIA","srag"
"123",2024-01-31,11,8,29,27,34,28,31,"Estimado","MARÍLIA","srag"
"124",2024-02-07,11,9,26,22,33,24,27,"Estimado","MARÍLIA","srag"
"125",2024-02-14,11,10,29,20,45.025,25,33,"Estimado","MARÍLIA","srag"
"126",2024-02-21,11,11,28,10,61,21,37,"Estimado","MARÍLIA","srag"
"127",2024-02-21,11,11,28,10,61,21,37,"Previsto","MARÍLIA","srag"
"128",2024-02-28,11,12,31,9,77.025,22,43,"Previsto","MARÍLIA","srag"
"129",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"130",2023-12-27,11,2,12,12,13,12,12,"Estimado","PIRACICABA","srag"
"131",2024-01-03,11,3,11,11,13,11,11,"Estimado","PIRACICABA","srag"
"132",2024-01-10,11,4,11,11,15,11,12,"Estimado","PIRACICABA","srag"
"133",2024-01-17,11,5,8,8,12,8,9,"Estimado","PIRACICABA","srag"
"134",2024-01-24,11,6,20,19,25,19,21,"Estimado","PIRACICABA","srag"
"135",2024-01-31,11,7,13,12,20,12,15,"Estimado","PIRACICABA","srag"
"136",2024-02-07,11,8,27,25,35,26,29,"Estimado","PIRACICABA","srag"
"137",2024-02-14,11,9,42,37,53.025,40,45,"Estimado","PIRACICABA","srag"
"138",2024-02-21,11,10,27,19,48.025,23,31,"Estimado","PIRACICABA","srag"
"139",2024-02-28,11,11,24,7.975,67,16,35,"Estimado","PIRACICABA","srag"
"140",2024-02-28,11,11,24,7.975,67,16,35,"Previsto","PIRACICABA","srag"
"141",2024-03-06,11,12,31,4,119.05,19,53,"Previsto","PIRACICABA","srag"
"142",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
"143",2023-12-20,11,2,2,2,3,2,2,"Estimado","PRESIDENTE PRUDENTE","srag"
"144",2023-12-27,11,3,3,3,4,3,3,"Estimado","PRESIDENTE PRUDENTE","srag"
"145",2024-01-03,11,4,2,2,4,2,2,"Estimado","PRESIDENTE PRUDENTE","srag"
"146",2024-01-10,11,5,3,3,5,3,3,"Estimado","PRESIDENTE PRUDENTE","srag"
"147",2024-01-17,11,6,4,4,7,4,5,"Estimado","PRESIDENTE PRUDENTE","srag"
"148",2024-01-24,11,7,2,2,6,2,3,"Estimado","PRESIDENTE PRUDENTE","srag"
"149",2024-01-31,11,8,9,8,16,8,11,"Estimado","PRESIDENTE PRUDENTE","srag"
"150",2024-02-07,11,9,18,15,29.025,16,21,"Estimado","PRESIDENTE PRUDENTE","srag"
"151",2024-02-14,11,10,16,9,40.025,13,21,"Estimado","PRESIDENTE PRUDENTE","srag"
"152",2024-02-21,11,11,22,7,92,15,32,"Estimado","PRESIDENTE PRUDENTE","srag"
"153",2024-02-21,11,11,22,7,92,15,32,"Previsto","PRESIDENTE PRUDENTE","srag"
"154",2024-02-28,11,12,31,3,214.05,18,55,"Previsto","PRESIDENTE PRUDENTE","srag"
"155",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","REGISTRO","srag"
"156",2023-12-27,11,2,2,2,2,2,2,"Estimado","REGISTRO","srag"
"157",2024-01-03,11,3,3,3,3,3,3,"Estimado","REGISTRO","srag"
"158",2024-01-10,11,4,5,5,6,5,5,"Estimado","REGISTRO","srag"
"159",2024-01-17,11,5,3,3,4,3,3,"Estimado","REGISTRO","srag"
"160",2024-01-24,11,6,3,3,4,3,3,"Estimado","REGISTRO","srag"
"161",2024-01-31,11,7,4,4,5,4,4,"Estimado","REGISTRO","srag"
"162",2024-02-07,11,8,5,5,7,5,5,"Estimado","REGISTRO","srag"
"163",2024-02-14,11,9,3,3,6,3,3,"Estimado","REGISTRO","srag"
"164",2024-02-21,11,10,11,11,15,11,12,"Estimado","REGISTRO","srag"
"165",2024-02-28,11,11,8,7,13.025,7,9,"Estimado","REGISTRO","srag"
"166",2024-02-28,11,11,8,7,13.025,7,9,"Previsto","REGISTRO","srag"
"167",2024-03-06,11,12,10.5,3,30.025,7,15,"Previsto","REGISTRO","srag"
"168",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","RIBEIRÃO PRETO","srag"
"169",2023-12-27,11,2,19,19,20,19,19,"Estimado","RIBEIRÃO PRETO","srag"
"170",2024-01-03,11,3,22,22,24,22,22,"Estimado","RIBEIRÃO PRETO","srag"
"171",2024-01-10,11,4,23,23,26,23,24,"Estimado","RIBEIRÃO PRETO","srag"
"172",2024-01-17,11,5,22,22,26,22,23,"Estimado","RIBEIRÃO PRETO","srag"
"173",2024-01-24,11,6,34,33,38,33,35,"Estimado","RIBEIRÃO PRETO","srag"
"174",2024-01-31,11,7,40,39,45,39,41,"Estimado","RIBEIRÃO PRETO","srag"
"175",2024-02-07,11,8,54,51,60,52,55,"Estimado","RIBEIRÃO PRETO","srag"
"176",2024-02-14,11,9,64,60,72,62,66,"Estimado","RIBEIRÃO PRETO","srag"
"177",2024-02-21,11,10,44,38,53,41,46,"Estimado","RIBEIRÃO PRETO","srag"
"178",2024-02-28,11,11,16,6,37,12,23,"Estimado","RIBEIRÃO PRETO","srag"
"179",2024-02-28,11,11,16,6,37,12,23,"Previsto","RIBEIRÃO PRETO","srag"
"180",2024-03-06,11,12,11,0,42,5.75,19,"Previsto","RIBEIRÃO PRETO","srag"
"181",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"182",2023-12-27,11,2,4,4,4,4,4,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"183",2024-01-03,11,3,4,4,4,4,4,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"184",2024-01-10,11,4,2,2,3,2,2,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"185",2024-01-17,11,5,4,4,5,4,4,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"186",2024-01-24,11,6,3,3,5,3,3,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"187",2024-01-31,11,7,6,6,8,6,6,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"188",2024-02-07,11,8,12,12,15,12,12,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"189",2024-02-14,11,9,13,13,17,13,13,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"190",2024-02-21,11,10,10,8,21,9,12,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"191",2024-02-28,11,11,9,3,33,6,13.25,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"192",2024-02-28,11,11,9,3,33,6,13.25,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"193",2024-03-06,11,12,12,1,65.05,6,22,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"194",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"195",2023-12-20,11,2,31,31,33,31,31,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"196",2023-12-27,11,3,53,53,56,53,53,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"197",2024-01-03,11,4,34,34,37,34,35,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"198",2024-01-10,11,5,24,24,29,24,25,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"199",2024-01-17,11,6,55,54,59.025,54,56,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"200",2024-01-24,11,7,62,61,69,62,64,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"201",2024-01-31,11,8,70,67,77,69,71.25,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"202",2024-02-07,11,9,87,82,97.025,85,90,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"203",2024-02-14,11,10,109,92,137,102,118,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"204",2024-02-21,11,11,122,68,238.025,100,150,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"205",2024-02-21,11,11,122,68,238.025,100,150,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"206",2024-02-28,11,12,149.5,54,353.025,112,200.25,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"207",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","SOROCABA","srag"
"208",2023-12-27,11,2,16,16,17,16,16,"Estimado","SOROCABA","srag"
"209",2024-01-03,11,3,15,15,16,15,15,"Estimado","SOROCABA","srag"
"210",2024-01-10,11,4,17,17,19,17,17,"Estimado","SOROCABA","srag"
"211",2024-01-17,11,5,16,16,18,16,16,"Estimado","SOROCABA","srag"
"212",2024-01-24,11,6,15,15,17,15,15,"Estimado","SOROCABA","srag"
"213",2024-01-31,11,7,22,22,26,22,23,"Estimado","SOROCABA","srag"
"214",2024-02-07,11,8,31,30,34,30,32,"Estimado","SOROCABA","srag"
"215",2024-02-14,11,9,39,36,45,37,40,"Estimado","SOROCABA","srag"
"216",2024-02-21,11,10,29,23,38,26,31,"Estimado","SOROCABA","srag"
"217",2024-02-28,11,11,22,6,51.025,16,29,"Estimado","SOROCABA","srag"
"218",2024-02-28,11,11,22,6,51.025,16,29,"Previsto","SOROCABA","srag"
"219",2024-03-06,11,12,27,2,72.025,16,39,"Previsto","SOROCABA","srag"
"220",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","TAUBATÉ","srag"
"221",2023-12-27,11,2,31,31,33,31,31,"Estimado","TAUBATÉ","srag"
"222",2024-01-03,11,3,40,40,42,40,41,"Estimado","TAUBATÉ","srag"
"223",2024-01-10,11,4,28,28,31,28,29,"Estimado","TAUBATÉ","srag"
"224",2024-01-17,11,5,26,26,30,26,27,"Estimado","TAUBATÉ","srag"
"225",2024-01-24,11,6,33,32,36,32,34,"Estimado","TAUBATÉ","srag"
"226",2024-01-31,11,7,24,22,29,23,25,"Estimado","TAUBATÉ","srag"
"227",2024-02-07,11,8,46,42,52,44,47,"Estimado","TAUBATÉ","srag"
"228",2024-02-14,11,9,53,49,62,51,56,"Estimado","TAUBATÉ","srag"
"229",2024-02-21,11,10,47,42,57,45,50,"Estimado","TAUBATÉ","srag"
"230",2024-02-28,11,11,27,19,41,23,31,"Estimado","TAUBATÉ","srag"
"231",2024-02-28,11,11,27,19,41,23,31,"Previsto","TAUBATÉ","srag"
"232",2024-03-06,11,12,26,5,88,16,40,"Previsto","TAUBATÉ","srag"
"233",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","covid"
"234",2023-12-27,11,2,107,107,110,107,108,"Estimado","ESTADO","covid"
"235",2024-01-03,11,3,112,111,116,111,113,"Estimado","ESTADO","covid"
"236",2024-01-10,11,4,124,122,130,123,125,"Estimado","ESTADO","covid"
"237",2024-01-17,11,5,149,146,156,148,151,"Estimado","ESTADO","covid"
"238",2024-01-24,11,6,238,232,248,235,241,"Estimado","ESTADO","covid"
"239",2024-01-31,11,7,298,288,314,294,303,"Estimado","ESTADO","covid"
"240",2024-02-07,11,8,386,369,410,379,393,"Estimado","ESTADO","covid"
"241",2024-02-14,11,9,484,454,527,471,498,"Estimado","ESTADO","covid"
"242",2024-02-21,11,10,553,470.975,654,522,583,"Estimado","ESTADO","covid"
"243",2024-02-28,11,11,584.5,383,963.1,505,685,"Estimado","ESTADO","covid"
"244",2024-02-28,11,11,584.5,383,963.1,505,685,"Previsto","ESTADO","covid"
"245",2024-03-06,11,12,723,292.975,1391.1,569.25,911.5,"Previsto","ESTADO","covid"
"246",2023-12-19,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","covid"
"247",2023-12-26,11,2,1,1,2,1,1,"Estimado","ARAÇATUBA","covid"
"248",2024-01-02,11,3,2,2,3,2,2,"Estimado","ARAÇATUBA","covid"
"249",2024-01-09,11,4,4,4,6,4,4,"Estimado","ARAÇATUBA","covid"
"250",2024-01-16,11,5,4,4,6,4,4,"Estimado","ARAÇATUBA","covid"
"251",2024-01-23,11,6,4,4,7,4,4,"Estimado","ARAÇATUBA","covid"
"252",2024-01-30,11,7,7,7,10,7,7,"Estimado","ARAÇATUBA","covid"
"253",2024-02-06,11,8,8,8,12,8,9,"Estimado","ARAÇATUBA","covid"
"254",2024-02-13,11,9,9,8,13,8,10,"Estimado","ARAÇATUBA","covid"
"255",2024-02-20,11,10,6,4,12,5,7,"Estimado","ARAÇATUBA","covid"
"256",2024-02-27,11,11,6,1,17,4,8,"Estimado","ARAÇATUBA","covid"
"257",2024-02-27,11,11,6,1,17,4,8,"Previsto","ARAÇATUBA","covid"
"258",2024-03-05,11,12,7,0,27,4,11,"Previsto","ARAÇATUBA","covid"
"259",2023-12-26,11,1,4,4,5,4,4,"Estimado","ARARAQUARA","covid"
"260",2024-01-02,11,2,2,2,4,2,2,"Estimado","ARARAQUARA","covid"
"261",2024-01-09,11,3,3,3,6,3,3,"Estimado","ARARAQUARA","covid"
"262",2024-01-16,11,4,4,4,7,4,4,"Estimado","ARARAQUARA","covid"
"263",2024-01-23,11,5,4,4,8,4,4,"Estimado","ARARAQUARA","covid"
"264",2024-01-30,11,6,6,6,13,6,7,"Estimado","ARARAQUARA","covid"
"265",2024-02-06,11,7,6,5,16,5,7,"Estimado","ARARAQUARA","covid"
"266",2024-02-13,11,8,21,19,37,20,23,"Estimado","ARARAQUARA","covid"
"267",2024-02-20,11,9,31,25,61.025,28,35,"Estimado","ARARAQUARA","covid"
"268",2024-02-27,11,10,27,9,93.025,18,37,"Estimado","ARARAQUARA","covid"
"269",2024-02-27,11,10,27,9,93.025,18,37,"Previsto","ARARAQUARA","covid"
"270",2024-03-05,11,11,41,5,208.125,24,67,"Previsto","ARARAQUARA","covid"
"271",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","covid"
"272",2023-12-20,11,2,3,3,4,3,3,"Estimado","BAIXADA SANTISTA","covid"
"273",2023-12-27,11,3,2,2,4,2,2,"Estimado","BAIXADA SANTISTA","covid"
"274",2024-01-03,11,4,2,2,4,2,2,"Estimado","BAIXADA SANTISTA","covid"
"275",2024-01-10,11,5,2,2,5.02499999999998,2,3,"Estimado","BAIXADA SANTISTA","covid"
"276",2024-01-17,11,6,5,5,10,5,6,"Estimado","BAIXADA SANTISTA","covid"
"277",2024-01-24,11,7,9,8,14.025,8,10,"Estimado","BAIXADA SANTISTA","covid"
"278",2024-01-31,11,8,12,10,20,11,13,"Estimado","BAIXADA SANTISTA","covid"
"279",2024-02-07,11,9,11,8,22,10,14,"Estimado","BAIXADA SANTISTA","covid"
"280",2024-02-14,11,10,15,9,30,12,18,"Estimado","BAIXADA SANTISTA","covid"
"281",2024-02-21,11,11,20,7,45.025,14,26,"Estimado","BAIXADA SANTISTA","covid"
"282",2024-02-21,11,11,20,7,45.025,14,26,"Previsto","BAIXADA SANTISTA","covid"
"283",2024-02-28,11,12,25,6,85.05,18,37,"Previsto","BAIXADA SANTISTA","covid"
"284",2024-01-03,11,1,2,2,4,2,2,"Estimado","BARRETOS","covid"
"285",2024-01-10,11,2,0,0,3,0,0,"Estimado","BARRETOS","covid"
"286",2024-01-17,11,3,1,1,6,1,1,"Estimado","BARRETOS","covid"
"287",2024-01-24,11,4,8,8,16.025,8,9,"Estimado","BARRETOS","covid"
"288",2024-01-31,11,5,3,3,12,3,4,"Estimado","BARRETOS","covid"
"289",2024-02-07,11,6,5,5,17.025,5,7,"Estimado","BARRETOS","covid"
"290",2024-02-14,11,7,7,6,20,6,8,"Estimado","BARRETOS","covid"
"291",2024-02-21,11,8,6,5,19,5,8,"Estimado","BARRETOS","covid"
"292",2024-02-28,11,9,3,1,17,2,6,"Estimado","BARRETOS","covid"
"293",2024-02-28,11,9,3,1,17,2,6,"Previsto","BARRETOS","covid"
"294",2024-03-06,11,10,4,0,31,1.75,9,"Previsto","BARRETOS","covid"
"295",2023-12-13,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","covid"
"296",2023-12-20,11,2,6,6,7,6,6,"Estimado","BAURU","covid"
"297",2023-12-27,11,3,1,1,2,1,1,"Estimado","BAURU","covid"
"298",2024-01-03,11,4,4,4,5,4,4,"Estimado","BAURU","covid"
"299",2024-01-10,11,5,4,4,6,4,4,"Estimado","BAURU","covid"
"300",2024-01-17,11,6,7,7,9,7,7,"Estimado","BAURU","covid"
"301",2024-01-24,11,7,7,7,10,7,8,"Estimado","BAURU","covid"
"302",2024-01-31,11,8,6,6,10,6,7,"Estimado","BAURU","covid"
"303",2024-02-07,11,9,6,6,10.025,6,7,"Estimado","BAURU","covid"
"304",2024-02-14,11,10,5,3,10,4,6,"Estimado","BAURU","covid"
"305",2024-02-21,11,11,6,1,17,4,8,"Estimado","BAURU","covid"
"306",2024-02-21,11,11,6,1,17,4,8,"Previsto","BAURU","covid"
"307",2024-02-28,11,12,6,0,23,3,9,"Previsto","BAURU","covid"
"308",2023-12-20,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","covid"
