"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-09-18,1085,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-09-25,1254,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2023-10-02,1297,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2023-10-09,1456,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2023-10-16,1434,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2023-10-23,1209,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2023-10-30,1120,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2023-11-06,1003,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2023-11-13,835,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2023-11-20,723,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2023-11-27,714,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2023-12-04,714,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2023-12-11,545,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2023-12-18,492,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2023-12-25,569,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-01-01,454,2,457,454,463,456,459,"Estimado","ESTADO","srag"
"17",2024-01-08,464,3,470,465,477.025,468,472,"Estimado","ESTADO","srag"
"18",2024-01-15,554,4,563,557,573,560,566,"Estimado","ESTADO","srag"
"19",2024-01-22,695,5,712,702,726,708,716,"Estimado","ESTADO","srag"
"20",2024-01-29,897,6,930,916,949,925,936,"Estimado","ESTADO","srag"
"21",2024-02-05,1085,7,1150,1130.975,1177,1144,1159,"Estimado","ESTADO","srag"
"22",2024-02-12,1258,8,1383,1352.975,1418,1372,1394,"Estimado","ESTADO","srag"
"23",2024-02-19,1117,9,1340,1293.975,1392,1324,1356,"Estimado","ESTADO","srag"
"24",2024-02-26,805,10,1214,1135,1308,1182,1242,"Estimado","ESTADO","srag"
"25",2024-03-04,226,11,1054,854.975,1337.025,982,1142,"Estimado","ESTADO","srag"
"26",2024-03-04,226,11,1054,854.975,1337.025,982,1142,"Previsto","ESTADO","srag"
"27",2024-03-11,NA,12,978,629.975,1548.05,833,1156,"Previsto","ESTADO","srag"
"28",2023-09-23,15,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2023-09-30,17,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"30",2023-10-07,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"31",2023-10-14,21,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"32",2023-10-21,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"33",2023-10-28,15,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"34",2023-11-04,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"35",2023-11-11,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"36",2023-11-18,7,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"37",2023-11-25,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"38",2023-12-02,8,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"39",2023-12-09,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"40",2023-12-16,9,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"41",2023-12-23,4,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"42",2023-12-30,5,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"43",2024-01-06,6,2,6,6,7,6,6,"Estimado","ARAÇATUBA","srag"
"44",2024-01-13,4,3,4,4,6,4,4,"Estimado","ARAÇATUBA","srag"
"45",2024-01-20,9,4,9,9,12,9,9,"Estimado","ARAÇATUBA","srag"
"46",2024-01-27,11,5,11,11,14,11,11,"Estimado","ARAÇATUBA","srag"
"47",2024-02-03,18,6,18,18,23.025,18,19,"Estimado","ARAÇATUBA","srag"
"48",2024-02-10,21,7,21,21,26,21,22,"Estimado","ARAÇATUBA","srag"
"49",2024-02-17,16,8,17,16,21,16,18,"Estimado","ARAÇATUBA","srag"
"50",2024-02-24,13,9,14,13,19,13,15,"Estimado","ARAÇATUBA","srag"
"51",2024-03-02,4,10,6,4,10,5,7,"Estimado","ARAÇATUBA","srag"
"52",2024-03-09,4,11,10,5,22,8,13,"Estimado","ARAÇATUBA","srag"
"53",2024-03-09,4,11,10,5,22,8,13,"Previsto","ARAÇATUBA","srag"
"54",2024-03-16,NA,12,8,1,33.025,4,13,"Previsto","ARAÇATUBA","srag"
"55",2023-09-23,15,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
