"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"81",2024-04-20,NA,12,19,4,71.0749999999999,12,29,"Previsto","ARARAQUARA","srag"
"82",2023-10-29,48,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"83",2023-11-05,44,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"84",2023-11-12,37,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"85",2023-11-19,41,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"86",2023-11-26,36,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"87",2023-12-03,39,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"88",2023-12-10,32,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"89",2023-12-17,37,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"90",2023-12-24,24,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"91",2023-12-31,24,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"92",2024-01-07,22,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"93",2024-01-14,22,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"94",2024-01-21,20,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"95",2024-01-28,33,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"96",2024-02-04,49,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"97",2024-02-11,33,2,33,33,35,33,33,"Estimado","BAIXADA SANTISTA","srag"
"98",2024-02-18,57,3,57,57,60,57,58,"Estimado","BAIXADA SANTISTA","srag"
"99",2024-02-25,58,4,58,58,62,58,59,"Estimado","BAIXADA SANTISTA","srag"
"100",2024-03-03,30,5,31,30,35,30,32,"Estimado","BAIXADA SANTISTA","srag"
"101",2024-03-10,61,6,62,61,67,61,63,"Estimado","BAIXADA SANTISTA","srag"
"102",2024-03-17,36,7,38,36,42,37,39,"Estimado","BAIXADA SANTISTA","srag"
"103",2024-03-24,30,8,33,30,40,32,35,"Estimado","BAIXADA SANTISTA","srag"
"104",2024-03-31,41,9,47,42,55,45,49,"Estimado","BAIXADA SANTISTA","srag"
"105",2024-04-07,31,10,50,38,71,45,56,"Estimado","BAIXADA SANTISTA","srag"
"106",2024-04-14,3,11,40,17.975,81.025,32,52,"Estimado","BAIXADA SANTISTA","srag"
"107",2024-04-14,3,11,40,17.975,81.025,32,52,"Previsto","BAIXADA SANTISTA","srag"
"108",2024-04-21,NA,12,43,13.975,98.025,32,58,"Previsto","BAIXADA SANTISTA","srag"
"109",2023-10-28,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"110",2023-11-04,2,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"111",2023-11-11,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"112",2023-11-18,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"113",2023-11-25,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"114",2023-12-02,1,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"115",2023-12-09,2,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"116",2023-12-16,2,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"117",2023-12-30,3,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"118",2024-01-06,2,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"119",2024-01-13,4,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"120",2024-01-20,7,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"121",2024-01-27,6,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"122",2024-02-03,13,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"123",2024-02-10,8,2,8,8,9,8,8,"Estimado","BARRETOS","srag"
"124",2024-02-17,23,3,23,23,24,23,23,"Estimado","BARRETOS","srag"
"125",2024-02-24,9,4,9,9,10.025,9,9,"Estimado","BARRETOS","srag"
"126",2024-03-02,7,5,7,7,8,7,7,"Estimado","BARRETOS","srag"
"127",2024-03-09,10,6,10,10,12,10,10,"Estimado","BARRETOS","srag"
"128",2024-03-16,7,7,7,7,9,7,7,"Estimado","BARRETOS","srag"
"129",2024-03-23,6,8,6,6,8,6,6,"Estimado","BARRETOS","srag"
"130",2024-03-30,2,9,3,2,5,2,3,"Estimado","BARRETOS","srag"
"131",2024-04-06,6,10,7,6,11,6,8,"Estimado","BARRETOS","srag"
"132",2024-04-13,1,11,4,1,13.025,3,6,"Estimado","BARRETOS","srag"
"133",2024-04-13,1,11,4,1,13.025,3,6,"Previsto","BARRETOS","srag"
"134",2024-04-20,NA,12,4,0,19,2,6,"Previsto","BARRETOS","srag"
"135",2023-10-29,39,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"136",2023-11-05,44,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"137",2023-11-12,39,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"138",2023-11-19,35,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"139",2023-11-26,30,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"140",2023-12-03,25,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"141",2023-12-10,25,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"142",2023-12-17,21,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"143",2023-12-24,26,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"144",2023-12-31,22,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"145",2024-01-07,15,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"146",2024-01-14,13,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"147",2024-01-21,19,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"148",2024-01-28,14,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"149",2024-02-04,16,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"150",2024-02-11,31,2,31,31,34,31,31,"Estimado","BAURU","srag"
"151",2024-02-18,47,3,47,47,52,47,48,"Estimado","BAURU","srag"
"152",2024-02-25,49,4,50,49,56,49,51,"Estimado","BAURU","srag"
"153",2024-03-03,45,5,47,45,53,46,48,"Estimado","BAURU","srag"
"154",2024-03-10,63,6,65,63,72.025,64,67,"Estimado","BAURU","srag"
"155",2024-03-17,55,7,58,55,65.025,57,60,"Estimado","BAURU","srag"
"156",2024-03-24,57,8,61,57,70,60,64,"Estimado","BAURU","srag"
"157",2024-03-31,54,9,62,56,73.025,60,65,"Estimado","BAURU","srag"
"158",2024-04-07,32,10,52,40,73,47,57,"Estimado","BAURU","srag"
"159",2024-04-14,13,11,67,35,131.025,54.75,82,"Estimado","BAURU","srag"
"160",2024-04-14,13,11,67,35,131.025,54.75,82,"Previsto","BAURU","srag"
"161",2024-04-21,NA,12,68,21,164.025,47,92,"Previsto","BAURU","srag"
"162",2023-10-23,156,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"163",2023-10-30,128,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"164",2023-11-06,114,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"165",2023-11-13,90,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"166",2023-11-20,86,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"167",2023-11-27,79,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"168",2023-12-04,71,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"169",2023-12-11,61,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"170",2023-12-18,62,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"171",2023-12-25,53,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"172",2024-01-01,44,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"173",2024-01-08,61,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"174",2024-01-15,64,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"175",2024-01-22,68,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"176",2024-01-29,98,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
"177",2024-02-05,152,2,152,152,156,152,153,"Estimado","CAMPINAS","srag"
"178",2024-02-12,178,3,180,178,187,179,182,"Estimado","CAMPINAS","srag"
"179",2024-02-19,212,4,217,213,225.025,215,219,"Estimado","CAMPINAS","srag"
"180",2024-02-26,222,5,228,223,239,226,231,"Estimado","CAMPINAS","srag"
"181",2024-03-04,206,6,214,208,225,212,217,"Estimado","CAMPINAS","srag"
"182",2024-03-11,193,7,204,196,215,201,207,"Estimado","CAMPINAS","srag"
"183",2024-03-18,225,8,241,232,255,237,245,"Estimado","CAMPINAS","srag"
"184",2024-03-25,265,9,294,280.975,315,289,301,"Estimado","CAMPINAS","srag"
"185",2024-04-01,204,10,282,248,335,269,297,"Estimado","CAMPINAS","srag"
"186",2024-04-08,50,11,272.5,163,450.025,230,319.25,"Estimado","CAMPINAS","srag"
"187",2024-04-08,50,11,272.5,163,450.025,230,319.25,"Previsto","CAMPINAS","srag"
"188",2024-04-15,NA,12,300,135.975,600.075,237,372.25,"Previsto","CAMPINAS","srag"
"189",2023-10-29,16,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"190",2023-11-05,8,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"191",2023-11-12,7,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"192",2023-11-19,8,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"193",2023-11-26,5,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"194",2023-12-03,2,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"195",2023-12-10,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"196",2023-12-17,1,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"197",2023-12-24,3,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"198",2023-12-31,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"199",2024-01-07,7,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"200",2024-01-14,3,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"201",2024-01-21,3,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"202",2024-01-28,4,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"203",2024-02-04,6,NA,NA,NA,NA,NA,NA,"Estimado","FRANCA","srag"
"204",2024-02-11,8,2,8,8,10,8,8,"Estimado","FRANCA","srag"
"205",2024-02-18,6,3,6,6,8.02499999999998,6,6.25,"Estimado","FRANCA","srag"
"206",2024-02-25,10,4,10,10,14,10,11,"Estimado","FRANCA","srag"
"207",2024-03-03,6,5,7,6,11,6,8,"Estimado","FRANCA","srag"
"208",2024-03-10,19,6,20,19,26,19,21,"Estimado","FRANCA","srag"
"209",2024-03-17,10,7,12,10,19,11,13,"Estimado","FRANCA","srag"
"210",2024-03-24,25,8,28,25,38,26,30,"Estimado","FRANCA","srag"
"211",2024-03-31,8,9,13,8,28,11,16,"Estimado","FRANCA","srag"
"212",2024-04-07,2,10,11,3,41,7,17,"Estimado","FRANCA","srag"
"213",2024-04-14,1,11,14,2,52.025,8,23,"Estimado","FRANCA","srag"
"214",2024-04-14,1,11,14,2,52.025,8,23,"Previsto","FRANCA","srag"
"215",2024-04-21,NA,12,15,0.975000000000001,92.025,7,27,"Previsto","FRANCA","srag"
"216",2023-10-29,579,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"217",2023-11-05,530,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"218",2023-11-12,442,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"219",2023-11-19,388,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"220",2023-11-26,361,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"221",2023-12-03,362,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"222",2023-12-10,392,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"223",2023-12-17,263,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"224",2023-12-24,245,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"225",2023-12-31,275,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"226",2024-01-07,203,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"227",2024-01-14,220,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"228",2024-01-21,272,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"229",2024-01-28,360,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"230",2024-02-04,483,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"231",2024-02-11,524,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"232",2024-02-18,558,NA,NA,NA,NA,NA,NA,"Estimado","GRANDE SÃO PAULO","srag"
"233",2024-02-25,488,2,492,488,501,490,494,"Estimado","GRANDE SÃO PAULO","srag"
"234",2024-03-03,407,3,415,409,426,412,418,"Estimado","GRANDE SÃO PAULO","srag"
"235",2024-03-10,433,4,447,438,461,443,450,"Estimado","GRANDE SÃO PAULO","srag"
"236",2024-03-17,397,5,423,410,443,418,429,"Estimado","GRANDE SÃO PAULO","srag"
"237",2024-03-24,384,6,439,415,472.025,430,449,"Estimado","GRANDE SÃO PAULO","srag"
"238",2024-03-31,424,7,533.5,495,593,518,551,"Estimado","GRANDE SÃO PAULO","srag"
"239",2024-04-07,279,8,486,409.925,587.025,458,519,"Estimado","GRANDE SÃO PAULO","srag"
"240",2024-04-14,58,9,443,281.975,650.2,386.5,509,"Estimado","GRANDE SÃO PAULO","srag"
"241",2024-04-14,58,9,443,281.975,650.2,386.5,509,"Previsto","GRANDE SÃO PAULO","srag"
"242",2024-04-21,NA,10,455,220.95,821.05,366.75,556,"Previsto","GRANDE SÃO PAULO","srag"
"243",2023-10-28,36,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"244",2023-11-04,50,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"245",2023-11-11,41,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"246",2023-11-18,28,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"247",2023-11-25,23,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"248",2023-12-02,26,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"249",2023-12-09,20,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"250",2023-12-16,17,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"251",2023-12-23,14,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"252",2023-12-30,12,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"253",2024-01-06,22,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"254",2024-01-13,21,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"255",2024-01-20,15,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"256",2024-01-27,24,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"257",2024-02-03,27,NA,NA,NA,NA,NA,NA,"Estimado","MARÍLIA","srag"
"258",2024-02-10,27,2,27,27,28,27,27,"Estimado","MARÍLIA","srag"
"259",2024-02-17,42,3,42,42,44,42,42,"Estimado","MARÍLIA","srag"
"260",2024-02-24,54,4,54,54,56,54,54,"Estimado","MARÍLIA","srag"
"261",2024-03-02,50,5,50,50,53,50,50,"Estimado","MARÍLIA","srag"
"262",2024-03-09,36,6,36,36,39,36,37,"Estimado","MARÍLIA","srag"
"263",2024-03-16,48,7,48,48,52,48,49,"Estimado","MARÍLIA","srag"
"264",2024-03-23,45,8,47,45,52.025,46,48,"Estimado","MARÍLIA","srag"
"265",2024-03-30,55,9,58,55,65,57,60,"Estimado","MARÍLIA","srag"
"266",2024-04-06,70,10,82,74,95,78,85,"Estimado","MARÍLIA","srag"
"267",2024-04-13,16,11,75,47,128.025,64,88,"Estimado","MARÍLIA","srag"
"268",2024-04-13,16,11,75,47,128.025,64,88,"Previsto","MARÍLIA","srag"
"269",2024-04-20,NA,12,88,42.975,196.05,68,110.25,"Previsto","MARÍLIA","srag"
"270",2023-10-28,37,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"271",2023-11-04,20,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"272",2023-11-11,30,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"273",2023-11-18,28,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"274",2023-11-25,15,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"275",2023-12-02,8,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"276",2023-12-09,11,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"277",2023-12-16,10,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"278",2023-12-23,10,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"279",2023-12-30,12,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"280",2024-01-06,10,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"281",2024-01-13,9,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"282",2024-01-20,8,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"283",2024-01-27,19,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"284",2024-02-03,14,NA,NA,NA,NA,NA,NA,"Estimado","PIRACICABA","srag"
"285",2024-02-10,27,2,27,27,30.025,27,28,"Estimado","PIRACICABA","srag"
"286",2024-02-17,41,3,42,41,48,41,43,"Estimado","PIRACICABA","srag"
"287",2024-02-24,31,4,33,31,40,32,35,"Estimado","PIRACICABA","srag"
"288",2024-03-02,27,5,29,27,36,28,31,"Estimado","PIRACICABA","srag"
"289",2024-03-09,15,6,17,15,23,16,19,"Estimado","PIRACICABA","srag"
"290",2024-03-16,27,7,30,27,37,28,31,"Estimado","PIRACICABA","srag"
"291",2024-03-23,20,8,23,20,31,22,25,"Estimado","PIRACICABA","srag"
"292",2024-03-30,33,9,38,34,48,37,41,"Estimado","PIRACICABA","srag"
"293",2024-04-06,30,10,40,33,52.025,37,44,"Estimado","PIRACICABA","srag"
"294",2024-04-13,8,11,36,19,78,29,46,"Estimado","PIRACICABA","srag"
"295",2024-04-13,8,11,36,19,78,29,46,"Previsto","PIRACICABA","srag"
"296",2024-04-20,NA,12,40,8.975,170,24,61,"Previsto","PIRACICABA","srag"
"297",2023-10-28,8,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
