"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2024-04-03,1607,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2024-04-10,1667,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2024-04-17,1542,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2024-04-24,1472,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2024-05-01,1279,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2024-05-08,1265,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2024-05-15,1170,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2024-05-22,1176,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2024-05-29,1308,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2024-06-05,1400,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2024-06-12,1399,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2024-06-19,1177,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-06-26,1238,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-07-03,972,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-07-10,941,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-07-17,926,2,930,926,937,928,932,"Estimado","ESTADO","srag"
"17",2024-07-24,992,3,998,993,1007,996,1001,"Estimado","ESTADO","srag"
"18",2024-07-31,1139,4,1154,1145,1166,1151,1158,"Estimado","ESTADO","srag"
"19",2024-08-07,1357,5,1386,1373,1401,1381,1391,"Estimado","ESTADO","srag"
"20",2024-08-14,1506,6,1551,1534.975,1569,1545,1558,"Estimado","ESTADO","srag"
"21",2024-08-21,1326,7,1394,1373,1419,1387,1402,"Estimado","ESTADO","srag"
"22",2024-08-28,1301,8,1397,1369,1425,1387,1407,"Estimado","ESTADO","srag"
"23",2024-09-04,1184,9,1305,1274,1340,1295,1318,"Estimado","ESTADO","srag"
"24",2024-09-11,953,10,1181,1133,1237,1162,1200,"Estimado","ESTADO","srag"
"25",2024-09-18,554,11,1190,1039,1354.125,1137,1241,"Estimado","ESTADO","srag"
"26",2024-09-18,554,11,1190,1039,1354.125,1137,1241,"Previsto","ESTADO","srag"
"27",2024-09-25,NA,12,1143,852.875,1523.05,1034,1258.25,"Previsto","ESTADO","srag"
"28",2024-04-10,19,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2024-04-17,48,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"30",2024-04-24,29,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"31",2024-05-01,34,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"32",2024-05-08,30,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"33",2024-05-15,22,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"34",2024-05-22,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"35",2024-05-29,16,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"36",2024-06-05,17,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
