"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-10-11,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-10-18,11,2,1471,1468,1478,1469,1473,"Estimado","ESTADO","srag"
"3",2023-10-25,11,3,1269,1264,1279,1267,1272,"Estimado","ESTADO","srag"
"4",2023-11-01,11,4,1190,1182,1202,1187,1193,"Estimado","ESTADO","srag"
"5",2023-11-08,11,5,1099,1090,1112,1096,1104,"Estimado","ESTADO","srag"
"6",2023-11-15,11,6,911,899,926.025,906,916,"Estimado","ESTADO","srag"
"7",2023-11-22,11,7,769,752,793,763,776,"Estimado","ESTADO","srag"
"8",2023-11-29,11,8,749,728,777,742,758.25,"Estimado","ESTADO","srag"
"9",2023-12-06,11,9,715.5,682.975,757.025,702,729,"Estimado","ESTADO","srag"
"10",2023-12-13,11,10,627,573.975,705,608,651.25,"Estimado","ESTADO","srag"
"11",2023-12-20,11,11,423,290.95,610.05,373,485.25,"Estimado","ESTADO","srag"
"12",2023-12-20,11,11,423,290.95,610.05,373,485.25,"Previsto","ESTADO","srag"
"13",2023-12-27,11,12,397,193.975,662.15,320,470.25,"Previsto","ESTADO","srag"
"14",2023-10-11,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-10-18,11,2,16,16,17,16,16,"Estimado","ARAÇATUBA","srag"
"16",2023-10-25,11,3,13,13,14,13,13,"Estimado","ARAÇATUBA","srag"
"17",2023-11-01,11,4,16,16,18,16,16,"Estimado","ARAÇATUBA","srag"
"18",2023-11-08,11,5,16,16,17,16,16,"Estimado","ARAÇATUBA","srag"
"19",2023-11-15,11,6,8,8,10,8,8,"Estimado","ARAÇATUBA","srag"
"20",2023-11-22,11,7,10,10,11,10,10,"Estimado","ARAÇATUBA","srag"
"21",2023-11-29,11,8,8,8,10,8,8,"Estimado","ARAÇATUBA","srag"
"22",2023-12-06,11,9,15,15,17,15,15,"Estimado","ARAÇATUBA","srag"
"23",2023-12-13,11,10,6,6,8,6,7,"Estimado","ARAÇATUBA","srag"
"24",2023-12-20,11,11,2,1,6,2,4,"Estimado","ARAÇATUBA","srag"
"25",2023-12-20,11,11,2,1,6,2,4,"Previsto","ARAÇATUBA","srag"
"26",2023-12-27,11,12,5,0,13,3,7,"Previsto","ARAÇATUBA","srag"
"27",2023-10-11,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-10-18,11,2,13,13,14,13,13,"Estimado","ARARAQUARA","srag"
"29",2023-10-25,11,3,9,9,10,9,9,"Estimado","ARARAQUARA","srag"
"30",2023-11-01,11,4,5,5,6,5,5,"Estimado","ARARAQUARA","srag"
"31",2023-11-08,11,5,6,6,7,6,6,"Estimado","ARARAQUARA","srag"
"32",2023-11-15,11,6,3,3,4,3,3,"Estimado","ARARAQUARA","srag"
"33",2023-11-22,11,7,5,5,6,5,5,"Estimado","ARARAQUARA","srag"
"34",2023-11-29,11,8,4,4,5,4,4,"Estimado","ARARAQUARA","srag"
"35",2023-12-06,11,9,5,5,7,5,6,"Estimado","ARARAQUARA","srag"
"36",2023-12-13,11,10,8,7,10,7,8,"Estimado","ARARAQUARA","srag"
"37",2023-12-20,11,11,4,2,10,3,6,"Estimado","ARARAQUARA","srag"
"38",2023-12-20,11,11,4,2,10,3,6,"Previsto","ARARAQUARA","srag"
"39",2023-12-27,11,12,4,0,25,2,8,"Previsto","ARARAQUARA","srag"
"40",2023-10-11,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-10-18,11,2,55,55,58,55,56,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-10-25,11,3,51,50,54,50,51,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-11-01,11,4,42,41,46,41,43,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-11-08,11,5,39,38,43,38,40,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-11-15,11,6,36,34,41,35,37,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-11-22,11,7,36,33,41,35,37,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-11-29,11,8,38,34,43,37,40,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-12-06,11,9,38,33,46.025,36,40,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-12-13,11,10,28,21,41.025,25,32,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-12-20,11,11,23,8,51,17,30,"Estimado","BAIXADA SANTISTA","srag"
"51",2023-12-20,11,11,23,8,51,17,30,"Previsto","BAIXADA SANTISTA","srag"
"52",2023-12-27,11,12,23,6,62.025,16,32,"Previsto","BAIXADA SANTISTA","srag"
"53",2023-10-07,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","srag"
"54",2023-10-14,11,2,1,1,2,1,1,"Estimado","BARRETOS","srag"
"55",2023-10-21,11,3,9,9,11,9,9,"Estimado","BARRETOS","srag"
"56",2023-10-28,11,4,3,3,5,3,3,"Estimado","BARRETOS","srag"
"57",2023-11-04,11,5,2,2,4,2,2,"Estimado","BARRETOS","srag"
"58",2023-11-11,11,6,1,1,3,1,1,"Estimado","BARRETOS","srag"
"59",2023-11-18,11,7,3,3,5,3,3,"Estimado","BARRETOS","srag"
"60",2023-11-25,11,8,1,1,3,1,1,"Estimado","BARRETOS","srag"
"61",2023-12-02,11,9,1,1,4,1,2,"Estimado","BARRETOS","srag"
"62",2023-12-09,11,10,3,2,6,2,3,"Estimado","BARRETOS","srag"
"63",2023-12-16,11,11,2,1,12.025,1,4,"Estimado","BARRETOS","srag"
"64",2023-12-16,11,11,2,1,12.025,1,4,"Previsto","BARRETOS","srag"
"65",2023-12-23,11,12,2,0,21.025,1,4,"Previsto","BARRETOS","srag"
"66",2023-10-04,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","srag"
"67",2023-10-11,11,2,44,44,46,44,44,"Estimado","BAURU","srag"
"68",2023-10-18,11,3,62,62,64,62,62,"Estimado","BAURU","srag"
"69",2023-10-25,11,4,39,39,42,39,40,"Estimado","BAURU","srag"
"70",2023-11-01,11,5,44,44,47,44,45,"Estimado","BAURU","srag"
"71",2023-11-08,11,6,41,40,44,40,42,"Estimado","BAURU","srag"
"72",2023-11-15,11,7,36,35,40,35,37,"Estimado","BAURU","srag"
"73",2023-11-22,11,8,25,24,29,25,26,"Estimado","BAURU","srag"
"74",2023-11-29,11,9,26,23,30,24.75,27,"Estimado","BAURU","srag"
"75",2023-12-06,11,10,28,23,36,27,30,"Estimado","BAURU","srag"
"76",2023-12-13,11,11,28,17,48,23,34,"Estimado","BAURU","srag"
"77",2023-12-13,11,11,28,17,48,23,34,"Previsto","BAURU","srag"
"78",2023-12-20,11,12,25,10,60.05,20,33,"Previsto","BAURU","srag"
"79",2023-10-11,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","srag"
