"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2024-03-06,1436,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2024-03-13,1317,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2024-03-20,1397,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2024-03-27,1731,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2024-04-03,1778,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2024-04-10,1798,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2024-04-17,1687,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2024-04-24,1595,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2024-05-01,1400,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2024-05-08,1374,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2024-05-15,1277,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2024-05-22,1287,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-05-29,1442,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-06-05,1511,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-06-12,1464,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-06-19,1263,2,1270,1265,1278,1267,1272,"Estimado","ESTADO","srag"
"17",2024-06-26,1309,3,1320,1313,1332,1317,1324,"Estimado","ESTADO","srag"
"18",2024-07-03,1027,4,1048,1038,1061,1044,1051,"Estimado","ESTADO","srag"
"19",2024-07-10,984,5,1012,999,1027,1007,1016,"Estimado","ESTADO","srag"
"20",2024-07-17,982,6,1024,1009,1042,1018,1030,"Estimado","ESTADO","srag"
"21",2024-07-24,1048,7,1115,1095,1139,1108,1123,"Estimado","ESTADO","srag"
"22",2024-07-31,1214,8,1335,1306,1371,1325,1346,"Estimado","ESTADO","srag"
"23",2024-08-07,1353,9,1584,1539.975,1639.025,1567,1600,"Estimado","ESTADO","srag"
"24",2024-08-14,1362,10,1806.5,1708,1915.025,1774,1846,"Estimado","ESTADO","srag"
"25",2024-08-21,603,11,1797,1488.725,2233.1,1691,1941,"Estimado","ESTADO","srag"
"26",2024-08-21,603,11,1797,1488.725,2233.1,1691,1941,"Previsto","ESTADO","srag"
"27",2024-08-28,NA,12,2035.5,1316.9,3091.675,1767.75,2345,"Previsto","ESTADO","srag"
"28",2024-03-05,14,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2024-03-12,19,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
