"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-06-14,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-06-21,11,2,1217,1216,1221,1216,1218,"Estimado","ESTADO","srag"
"3",2023-06-28,11,3,1175,1171,1182,1174,1177,"Estimado","ESTADO","srag"
"4",2023-07-05,11,4,1149,1143,1157,1147,1151,"Estimado","ESTADO","srag"
"5",2023-07-12,11,5,796,790,804,794,799,"Estimado","ESTADO","srag"
"6",2023-07-19,11,6,801,793,810,798,804,"Estimado","ESTADO","srag"
"7",2023-07-26,11,7,827,816,839.025,823,831,"Estimado","ESTADO","srag"
"8",2023-08-02,11,8,989,973,1006.025,983,995,"Estimado","ESTADO","srag"
"9",2023-08-09,11,9,999,973,1031,989,1010,"Estimado","ESTADO","srag"
"10",2023-08-16,11,10,1018,956.975,1090.025,996,1039,"Estimado","ESTADO","srag"
"11",2023-08-23,11,11,883.5,718,1088.025,821,944,"Estimado","ESTADO","srag"
"12",2023-08-23,11,11,883.5,718,1088.025,821,944,"Previsto","ESTADO","srag"
"13",2023-08-30,11,12,813,450.975,1374.125,687.5,970,"Previsto","ESTADO","srag"
"14",2023-06-14,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-06-21,11,2,15,15,16,15,15,"Estimado","ARAÇATUBA","srag"
"16",2023-06-28,11,3,18,18,19,18,18,"Estimado","ARAÇATUBA","srag"
"17",2023-07-05,11,4,13,13,15,13,13,"Estimado","ARAÇATUBA","srag"
"18",2023-07-12,11,5,6,6,8,6,6,"Estimado","ARAÇATUBA","srag"
"19",2023-07-19,11,6,7,7,9,7,7,"Estimado","ARAÇATUBA","srag"
"20",2023-07-26,11,7,12,12,14,12,12,"Estimado","ARAÇATUBA","srag"
"21",2023-08-02,11,8,9,9,12,9,10,"Estimado","ARAÇATUBA","srag"
"22",2023-08-09,11,9,14,14,17,14,15,"Estimado","ARAÇATUBA","srag"
"23",2023-08-16,11,10,16,15,20,15,17,"Estimado","ARAÇATUBA","srag"
"24",2023-08-23,11,11,7,3,14,5,9,"Estimado","ARAÇATUBA","srag"
"25",2023-08-23,11,11,7,3,14,5,9,"Previsto","ARAÇATUBA","srag"
"26",2023-08-30,11,12,10,1,30,7,15,"Previsto","ARAÇATUBA","srag"
"27",2023-06-14,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-06-21,11,2,12,12,14,12,12,"Estimado","ARARAQUARA","srag"
"29",2023-06-28,11,3,17,17,19,17,17,"Estimado","ARARAQUARA","srag"
"30",2023-07-05,11,4,11,11,13,11,11,"Estimado","ARARAQUARA","srag"
