"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-03-21,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-03-28,11,2,1787,1782,1795,1785,1789,"Estimado","ESTADO","srag"
"3",2023-04-04,11,3,1564,1555,1576,1561,1568,"Estimado","ESTADO","srag"
"4",2023-04-11,11,4,1499,1486,1516,1495,1504,"Estimado","ESTADO","srag"
"5",2023-04-18,11,5,1431.5,1414,1453,1425,1439,"Estimado","ESTADO","srag"
"6",2023-04-25,11,6,1366,1344.975,1390,1358,1374,"Estimado","ESTADO","srag"
"7",2023-05-02,11,7,1402,1374.975,1435,1392,1412,"Estimado","ESTADO","srag"
"8",2023-05-09,11,8,1414,1375,1460.025,1400,1429,"Estimado","ESTADO","srag"
"9",2023-05-16,11,9,1517,1459.975,1586.025,1495,1539,"Estimado","ESTADO","srag"
"10",2023-05-23,11,10,1531.5,1411,1661.025,1486,1574,"Estimado","ESTADO","srag"
"11",2023-05-30,11,11,1432,1164.975,1816.15,1325,1546.5,"Estimado","ESTADO","srag"
"12",2023-05-30,11,11,1432,1164.975,1816.15,1325,1546.5,"Previsto","ESTADO","srag"
"13",2023-06-06,11,12,1454,1022.925,2132.1,1292,1643,"Previsto","ESTADO","srag"
"14",2023-03-21,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"15",2023-03-28,11,2,30,30,31,30,30,"Estimado","ARAÇATUBA","srag"
"16",2023-04-04,11,3,36,36,38,36,36,"Estimado","ARAÇATUBA","srag"
"17",2023-04-11,11,4,25,25,27,25,25,"Estimado","ARAÇATUBA","srag"
"18",2023-04-18,11,5,23,23,25,23,23,"Estimado","ARAÇATUBA","srag"
"19",2023-04-25,11,6,20,20,22,20,20,"Estimado","ARAÇATUBA","srag"
"20",2023-05-02,11,7,20,20,22,20,20,"Estimado","ARAÇATUBA","srag"
"21",2023-05-09,11,8,17,17,19,17,17,"Estimado","ARAÇATUBA","srag"
"22",2023-05-16,11,9,17,17,19,17,18,"Estimado","ARAÇATUBA","srag"
"23",2023-05-23,11,10,16,16,19,16,17,"Estimado","ARAÇATUBA","srag"
"24",2023-05-30,11,11,2,1,7,2,4,"Estimado","ARAÇATUBA","srag"
"25",2023-05-30,11,11,2,1,7,2,4,"Previsto","ARAÇATUBA","srag"
"26",2023-06-06,11,12,4,0,19,2,8,"Previsto","ARAÇATUBA","srag"
"27",2023-03-21,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","srag"
"28",2023-03-28,11,2,30,30,33,30,31,"Estimado","ARARAQUARA","srag"
"29",2023-04-04,11,3,18,17,21,17,19,"Estimado","ARARAQUARA","srag"
"30",2023-04-11,11,4,26,25,30,25,27,"Estimado","ARARAQUARA","srag"
"31",2023-04-18,11,5,16,15,21,16,17,"Estimado","ARARAQUARA","srag"
"32",2023-04-25,11,6,25,23,29,24,26,"Estimado","ARARAQUARA","srag"
"33",2023-05-02,11,7,14,12,19,13,15,"Estimado","ARARAQUARA","srag"
"34",2023-05-09,11,8,19,16,24,17,20,"Estimado","ARARAQUARA","srag"
"35",2023-05-16,11,9,18,15,24,17,20,"Estimado","ARARAQUARA","srag"
"36",2023-05-23,11,10,16,12,24,14,18,"Estimado","ARARAQUARA","srag"
"37",2023-05-30,11,11,12,4,28.025,8,16,"Estimado","ARARAQUARA","srag"
"38",2023-05-30,11,11,12,4,28.025,8,16,"Previsto","ARARAQUARA","srag"
"39",2023-06-06,11,12,12,3,36,7,17,"Previsto","ARARAQUARA","srag"
"40",2023-03-21,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","srag"
"41",2023-03-28,11,2,60,60,63,60,60,"Estimado","BAIXADA SANTISTA","srag"
"42",2023-04-04,11,3,57,57,61,57,58,"Estimado","BAIXADA SANTISTA","srag"
"43",2023-04-11,11,4,62,61,65,61,62,"Estimado","BAIXADA SANTISTA","srag"
"44",2023-04-18,11,5,56,55,60,55,57,"Estimado","BAIXADA SANTISTA","srag"
"45",2023-04-25,11,6,40,38,44,39,41,"Estimado","BAIXADA SANTISTA","srag"
"46",2023-05-02,11,7,38,34,43,36,39,"Estimado","BAIXADA SANTISTA","srag"
"47",2023-05-09,11,8,38,34,44,36,39,"Estimado","BAIXADA SANTISTA","srag"
"48",2023-05-16,11,9,41,36,49,39,43,"Estimado","BAIXADA SANTISTA","srag"
"49",2023-05-23,11,10,53,42,69,49,57,"Estimado","BAIXADA SANTISTA","srag"
"50",2023-05-30,11,11,43,21.975,80.025,34,53,"Estimado","BAIXADA SANTISTA","srag"
