"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"1",2023-11-15,835,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"2",2023-11-22,724,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"3",2023-11-29,710,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"4",2023-12-06,711,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"5",2023-12-13,546,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"6",2023-12-20,495,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"7",2023-12-27,565,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"8",2024-01-03,457,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"9",2024-01-10,470,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"10",2024-01-17,562,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"11",2024-01-24,722,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"12",2024-01-31,937,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"13",2024-02-07,1138,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"14",2024-02-14,1343,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"15",2024-02-21,1292,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","srag"
"16",2024-02-28,1116,2,1118,1115,1126,1117,1120,"Estimado","ESTADO","srag"
"17",2024-03-06,1180,3,1188,1181,1198,1185,1191,"Estimado","ESTADO","srag"
"18",2024-03-13,1097,4,1109,1101,1121,1106,1113,"Estimado","ESTADO","srag"
"19",2024-03-20,1131,5,1153,1143,1167,1149,1157,"Estimado","ESTADO","srag"
"20",2024-03-27,1393,6,1424,1411,1441,1419,1430,"Estimado","ESTADO","srag"
"21",2024-04-03,1414,7,1462,1443,1484,1455,1469,"Estimado","ESTADO","srag"
"22",2024-04-10,1413,8,1499,1470,1533,1488,1510,"Estimado","ESTADO","srag"
"23",2024-04-17,1220,9,1394,1350,1445,1377,1412,"Estimado","ESTADO","srag"
"24",2024-04-24,992,10,1365,1275,1477.075,1333,1398,"Estimado","ESTADO","srag"
"25",2024-05-01,522,11,1312.5,1086.975,1579.025,1228.75,1405,"Estimado","ESTADO","srag"
"26",2024-05-01,522,11,1312.5,1086.975,1579.025,1228.75,1405,"Previsto","ESTADO","srag"
"27",2024-05-08,NA,12,1309,944.975,1736.15,1171.5,1438.25,"Previsto","ESTADO","srag"
"28",2023-11-15,7,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
"29",2023-11-22,13,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","srag"
